full_name,topic_key,source_url,snippet,snippet_index
Chris H. Wilson,climate-change,https://le.utah.gov/~2023/bills/sbillenr/SCR009.htm,"Chief Sponsor: Chris H. Wilson. WHEREAS, ESG investing encourages the consideration of factors related to climate change when making investment decisions; WHEREAS, during the past 10 years, the approval rate of climate change shareholder resolutions increased from 10% to 40%; WHEREAS, this change contributes to the increased cost of capital for high-carbon versus low-carbon energy projects; WHEREAS, the cost of high-carbon energy projects translates to higher energy prices; WHEREAS, as of November 2022, energy prices have risen 13.1% during a 12-month period and are a considerable driver of total United States inflation.",0
Chris H. Wilson,climate-change,https://progressreport.betterutah.org/bills/2023/scr-9/,"S.C.R 9 — Concurrent Resolution Opposing Efforts to Weaken the Economy or Restrict Energy Supply. Sponsored by Sen. Chris H. Wilson. The resolution highlights how ESG investing harms consumers and investors and supports the state treasurer, attorney general, state auditor, and state agencies in opposing ESG investing. Encourages the Office of the State Treasurer to implement investment policies that restrict the use of ESG criteria in the selection of investments for state portfolios.",1
Chris H. Wilson,redistricting,https://senate.utah.gov/utah-legislature-to-convene-in-special-session/,"Joint Resolution on Constitutional Authority (Rep. Snider, Sen. Wilson): Reaffirms that the Legislature, who is elected by and accountable to Utahns, has constitutional responsibility over redistricting. Governor Cox called a special session to address court rulings affecting election processes. The Legislature aims to restore order, ensure transparency and defend the integrity of our elections.",0
Chris H. Wilson,redistricting,https://utahnewsdispatch.com/2025/12/08/utah-legislature-special-session-redistricting-public-union-bill/,"HJR201, Joint Resolution Regarding Constitutional Authority, is sponsored by House Majority Leader Casey Snider, R-Paradise, and Senate Majority Whip Chris Wilson, R-Logan, to affirm that the Legislature, who is elected by and accountable to Utahns, has constitutional responsibility over redistricting, and condemns the courts' novel interpretations of the Utah Constitution that infringe on that authority and silence Utahns' voices.",1
Chris H. Wilson,school-vouchers,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=96&house=S,"HB0215 — Funding for Teacher Salaries and Optional Education Opportunities. Passed January 26, 2023. Vote: Yeas (20): Adams, Anderegg, Bramble, Buxton, Cullimore, Fillmore, Grover, Harper, Ipson, Johnson, Kennedy, McCay, McKell, Millner, Sandall, Stevenson, Vickers, Weiler, Wilson, Winterton. Nays (8): Blouin, Escamilla, Hinkins, Kwan, Owens, Pitcher, Plumb, Riebe. Absent (1): Thatcher.",0
Chris H. Wilson,school-vouchers,https://www.deseret.com/utah/2023/1/26/23572784/final-vote-on-hb215-voucher-teacher-raise-legislature/,"Utah Legislature passes school choice scholarships, teacher raises. The Utah Senate voted 20-8 Thursday to approve the bill. Democrats in the Senate all voted against the bill Thursday, along with two Republicans, Sens. Derrin Owens and David Hinkins, who both represent more rural areas of Utah and worry there are not private schools there for students to go to. The bill creates the Utah Fits All Scholarship, which can then be used for education expenses like curriculum, textbooks, education, software, tutoring services, micro-school teacher salaries and private school tuition.",1
Chris H. Wilson,data-centers,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2025GS&voteid=2129&house=S,"SB 132 Electric Utility Amendments sponsored by Jack Sandall. Vote: 27 Yea, 0 Nay, 2 Absent on 3/7/2025. Senators voting Yea include: Adams, Balderree, Blouin, Brammer, Cullimore, Escamilla, Harper, Hinkins, Ipson, Johnson, Kwan, McCay, McKell, Millner, Musselman, Owens, Pitcher, Plumb, Riebe, Sandall, Stevenson, Stratton, Thatcher, Vickers, Weiler, Wilson, Winterton.",0
Chris H. Wilson,data-centers,https://house.utleg.gov/utah-leaders-celebrate-landmark-energy-legislation-to-power-utahs-future/,"S.B. 132 Electric Utility Amendments modernizes Utah's energy framework by allowing large load energy consumers — those needing 100+ megawatts — to enter into flexible contracts with existing utilities or alternative energy providers. These contracts allow providers to meet growing demands outside of normal regulatory processes while ensuring that large load consumers bear full costs and existing ratepayers are not negatively impacted. After extensive negotiations, the bill passed almost unanimously within the House and the Senate.",1
Chris H. Wilson,immigration,https://le.utah.gov/~2025/bills/static/SB0090.html,"S.B. 90 Mandatory Jail Sentence Amendments. Passed Senate. Requires mandatory minimum jail sentences for individuals convicted of drug and theft crimes who were previously convicted, deported, and found to have illegally reentered the country. Bill passed 22-0 in the Senate.",0
Chris H. Wilson,immigration,https://dailyutahchronicle.com/2025/03/31/mandatory-jail-utah-immigration-law/,"Mandatory Jail Time and Deportation for Hazing: Immigration Bills Signed Into Law. SB90, Mandatory Jail Sentence Amendments, requires mandatory jail sentences for drug and theft crimes committed by individuals who were previously convicted of one of these crimes, deported and then found to have reentered the country illegally. The bill passed the Senate 22-0 earlier this month.",1
Chris H. Wilson,deportation,https://le.utah.gov/~2025/bills/static/SB0090.html,"S.B. 90 Mandatory Jail Sentence Amendments. Passed Senate 22-0. Requires mandatory minimum jail sentences for individuals convicted of drug and theft crimes who were previously deported and illegally reentered the country. The bill requires someone who is convicted of a crime in Utah following criminal reentry into the United States to be sentenced with at least 90 days in jail for a class C misdemeanor, 180 days for other offense levels.",0
Chris H. Wilson,deportation,https://dailyutahchronicle.com/2025/03/31/mandatory-jail-utah-immigration-law/,"Mandatory Jail Time and Deportation for Hazing: Immigration Bills Signed Into Law. SB90, Mandatory Jail Sentence Amendments, passed the Senate 22-0 and was signed into law. The bill requires mandatory jail sentences for drug and theft crimes committed by individuals who were previously convicted of one of these crimes, deported and then found to have reentered the country illegally. Wilson voted yes on the bill's Senate passage.",1
Chris H. Wilson,taxes,https://senate.utah.gov/legislature-provides-tax-relief-for-utahns-again/,"Senate passed S.B. 69, Income Tax Amendments, reducing income tax from 4.65% to 4.55%. Sen. Chris Wilson commented: ""If we want a strong economy, we do not want to tax productivity – it stifles economic growth."" Tax cuts benefit all taxpayers and result in Utahns keeping more of their hard-earned paychecks. Over four years, Utah legislators have reduced taxes by more than $1.3 billion while maintaining funding for education, social services, water, housing, transportation, and infrastructure.",0
Chris H. Wilson,taxes,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=246&house=S,"SB 69 Income Tax Amendments. Vote: Passed 23 Yes, 6 No, January 31, 2024. Senators voting Yes: Adams, Balderree, Bramble, Buxton, Cullimore, Fillmore, Grover, Harper, Hinkins, Ipson, Johnson, Kennedy, McCay, McKell, Millner, Owens, Sandall, Stevenson, Thatcher, Vickers, Weiler, Wilson, Winterton. Senators voting No: Blouin, Escamilla, Kwan, Pitcher, Plumb, Riebe.",1
