full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
David Snyder,-5127200005,growth-and-development,3,"Snyder consistently championed steady and measured growth through major mixed-use projects (West Falls, Washington and Broad) that generate commercial tax revenue to support schools and services, noting these projects generate over $5 million per year in tax revenue. He backed proactive infrastructure investment (stormwater, sidewalks) ahead of growth rather than opposing development or maximizing it without constraint.",https://www.fcnp.com/?s=Snyder+commercial+development+tax,https://www.fcnp.com/?s=Snyder+mayor+column,,"These and other developments in the pipeline will continue the City's steady and measured growth and provide new vibrancy and energy to our downtown – all the while providing a growing stream of tax revenue to support our schools and City services.","These and other developments in the pipeline will continue the City's steady and measured growth and provide new vibrancy and energy to our downtown – all the while providing a growing stream of tax revenue to support our schools and City services."
David Snyder,-5127200005,economic-development,3,"Snyder supports targeted development projects with community benefits rather than maximum incentives for any employer. His 2021 mayoral column highlighted West Falls and Washington and Broad (with affordable housing requirements) as models, and his earlier columns called for Falls Church to be an attractive green alternative to Tyson's Corner — positioning quality-of-life assets rather than tax abatements as the draw.",https://www.fcnp.com/?s=Snyder+commercial+development+tax,https://www.fcnp.com/?s=Snyder+mayor+column,,"Our future lies in being an attractive 'green' alternative to Tyson's Corner.","Our future lies in being an attractive green alternative to Tyson's Corner."
David Snyder,-5127200005,climate-change,3,"Snyder's 2021 mayoral column highlighted Falls Church developing a Community Energy Plan aligned with goals of the Paris Accord, solar installations for schools, and purchase of electric school buses and police vehicles. In comprehensive plan discussions he called for the city to get tougher on air and water quality standards — consistent with investing in clean energy while managing the transition.",https://www.fcnp.com/?s=Snyder+climate,https://www.fcnp.com/?s=Snyder+mayor+column,,,,
David Snyder,-5127200005,local-environment,2,"Snyder's documented record shows strong environmental protection as a core city asset. He called Falls Church's future as an attractive green alternative to Tyson's Corner, supported Paris Accord-aligned energy planning, backed net-zero school renovations, and in comprehensive plan discussions pushed to get tougher on air and water quality — reflecting environmental protection as a development prerequisite rather than a fee-in-lieu approach.",https://www.fcnp.com/?s=Snyder+climate,https://www.fcnp.com/?s=Snyder+trees+green,https://www.fcnp.com/?s=Snyder+mayor+column,,
David Snyder,-5127200005,transportation-priorities,2,"Snyder has served 30+ years on the Northern Virginia Transportation Commission (NVTC). His mayoral columns cite bike lanes, Hawk crosswalks, tripled sidewalk funding, and pedestrian safety improvements as city priorities, and in 2019 he testified at WMATA urging improved bus service. He personally flagged missing sidewalk connections on specific streets — reflecting equal investment across roads and multimodal options.",https://www.fcnp.com/?s=Snyder+budget,https://www.fcnp.com/?s=Snyder+NVTC+transportation,https://www.fcnp.com/?s=Snyder+mayor+column,,
David Snyder,-5127200005,public-safety-approach,3,"Snyder wrote a 2020 op-ed stating Falls Church's model relies on a rapid response, highly motivated, well trained and equipped police force and supporting the unanimous vote banning firearms from city facilities. He has been an outspoken gun control advocate since 1994 — reflecting support for existing professional police capacity plus targeted policy reforms, not a major budget reallocation.",https://www.fcnp.com/?s=Snyder+public+safety+police,https://www.fcnp.com/?s=Snyder+gun+ordinance+2020,,"Falls Church's successful model of crime prevention and control relies on a rapid response, highly motivated, well trained and equipped police force.","Falls Church's successful model of crime prevention and control relies on a rapid response, highly motivated, well trained and equipped police force."
David Snyder,-5127200005,taxes,3,"Snyder supported a modest half-penny real estate tax rate reduction and the FY2024 $119M budget with no tax increase, stating it is a good budget and noting the city is doing a lot. His long-stated philosophy is responsibly low tax levels funded by growing commercial tax revenue — neither significant cuts nor significant increases.",https://www.fcnp.com/?s=David+Snyder+council,https://www.fcnp.com/?s=Snyder+tax,https://www.fcnp.com/?s=Snyder+budget,"It's a good budget. We're doing a lot.","It's a good budget. We're doing a lot."
Laura Downs,-5127200002,transportation-priorities,2,"Downs' 2025 campaign platform explicitly prioritizes bikeability, walkability, and pedestrian safety and addresses neighborhood traffic calming and congestion. She also stated she does not support parking minimums in general and opposes state preemption of local parking rules, reflecting a multimodal-first orientation.",https://fallschurchpulse.org/introducing-the-2025-city-council-candidates/,https://fallschurchpulse.org/citys-2026-legislative-program/,,"I will emphasize bikeability, walkability, and pedestrian safety, and address neighborhood traffic calming and congestion.","I will emphasize bikeability, walkability, and pedestrian safety, and address neighborhood traffic calming and congestion."
Laura Downs,-5127200002,local-environment,2,"Downs voted with the 6-1 majority to approve a tree canopy ordinance in February 2026 requiring minimum 10% canopy coverage on commercial sites at maturity. She previously questioned enforcement mechanisms — specifically whether staff verify plantings on new developments after 10 years — indicating a focus on genuine environmental compliance and protecting the existing canopy.",https://fallschurchpulse.org/increasing-the-citys-tree-canopy/,https://fallschurchpulse.org/new-tree-canopy-ordinance/,,,
Laura Downs,-5127200002,housing,3,"Downs expressed conditional support for housing development noting the City needs more townhouses and condominiums at the S Lee work session, and voted unanimously with the Council to adopt the Affordable Living Policy in August 2025 raising the affordable unit requirement from 6% to 12% in new developments. Her approach combines targeted inclusionary requirements with enabling private construction.",https://fallschurchpulse.org/setback-for-madison-homes-on-s-lee/,https://fallschurchpulse.org/council-approves-affordable-living-policy/,,"The council member noted the City needs more townhouses and condominiums.",
Laura Downs,-5127200002,residential-zoning,3,"Downs voted 7-0 to adopt the Falls Church ADU compromise ordinance in April 2025 allowing accessory dwellings citywide with setback and owner-occupancy requirements. She also opposed state law SB 974 that removed Planning Commission review of site plans, seeking to restore community oversight of development. Her support for ADUs with guardrails and Planning Commission oversight places her in a moderate density-increase position.",https://fallschurchpulse.org/compromise-on-accessory-dwellings/,https://fallschurchpulse.org/state-law-guts-public-input-on-site-plans/,,"I don't understand why you would pull the Planning Commission out of site plan approval.","I don't understand why you would pull the Planning Commission out of site plan approval."
Laura Downs,-5127200002,growth-and-development,3,"Downs consistently called for a thoughtful approach listening to all sides on growth decisions. She advocated for restoring Planning Commission oversight of site plans (removed by state law SB 974) and asked that the Winter Hill/Cherry Hill community be involved in Virginia Village planning on the front end — indicating proactive planning with community engagement rather than restricting or deregulating growth.",https://fallschurchpulse.org/state-law-guts-public-input-on-site-plans/,https://fallschurchpulse.org/multistory-building-at-virginia-village/,https://fallschurchpulse.org/special-election-for-city-council/,"I will embrace a thoughtful approach, listening to all sides to inform my decisions.","I will embrace a thoughtful approach, listening to all sides to inform my decisions."
Laura Downs,-5127200002,economic-development,3,"Downs expressed concern about state preemption of local authority on parking and site plans, suggesting she values local control over development standards rather than aggressive incentive competition. Her platform focuses on maintaining adequate city revenue rather than attracting large employers with tax abatements; no evidence of corporate subsidy advocacy.",https://fallschurchpulse.org/citys-2026-legislative-program/,https://fallschurchpulse.org/introducing-the-2025-city-council-candidates/,,,,
Laura Downs,-5127200002,school-vouchers,2,"As a former Falls Church School Board chair (2021–2023) who shepherded the construction of Meridian High School, Downs' platform centers on ensuring public schools are fully funded especially if enrollment increases. She leverages her school board budget experience to protect the city-schools funding relationship. No evidence of voucher support found; strong public school advocacy documented.",https://fallschurchpulse.org/introducing-the-2025-city-council-candidates/,https://fallschurchpulse.org/special-election-for-city-council/,,,,
Laura Downs,-5127200002,taxes,4,"Downs' 2025 platform explicitly states she will balance lowering the real estate tax rate while maintaining sufficient revenue for services. She voted with the unanimous council on the FY2026 budget that reduced the tax rate 1 cent from $1.21 to $1.20. Her platform language prioritizes tax reduction alongside fiscal stewardship.",https://fallschurchpulse.org/introducing-the-2025-city-council-candidates/,https://fallschurchpulse.org/adopted-fy2026-budget/,,,
Laura Downs,-5127200002,public-safety-approach,3,"Downs expressed support for centralizing public safety personnel in a dedicated facility (from the Facilities/Utilities Plan discussion 2026). Her campaign platform commits to maintaining the police department as a core budget priority alongside schools and infrastructure — indicating support for current staffing levels with added services rather than expansion or significant reallocation.",https://fallschurchpulse.org/facilities-utilities-plan/,https://fallschurchpulse.org/introducing-the-2025-city-council-candidates/,,,
Laura Downs,-5127200002,climate-change,3,"Falls Church adopted a Community Energy Action Plan targeting 50% greenhouse gas reduction by 2030, and Downs' platform includes expanding tree canopy and green space. She voted with the council majority to advance the tree canopy ordinance in February 2026. No evidence of fossil fuel declarations or emergency climate measures; her approach aligns with gradual clean energy investment.",https://fallschurchpulse.org/increasing-the-citys-tree-canopy/,https://fallschurchpulse.org/introducing-the-2025-city-council-candidates/,,,
