cd,geo_id,race_id,full_name,party_from_field,decision,target_politician_id,assign_external_id,is_incumbent,source_url
10,3710,dbf2a5a4-32ff-4437-97d5-c51cc7903f47,"Ashley Bell",Democratic,NEW,,-371001,false,"https://ballotpedia.org/North_Carolina's_10th_Congressional_District_election,_2026"
10,3710,dbf2a5a4-32ff-4437-97d5-c51cc7903f47,"Steven Feldman",Libertarian,NEW,,-371002,false,"https://ballotpedia.org/North_Carolina's_10th_Congressional_District_election,_2026"
11,3711,74af01ff-3f67-4a7c-915c-3a8e85830c0e,"Chuck Edwards",incumbent,REUSE,f7763de5-8cb1-439b-9176-2c16070c01df,,true,"https://ballotpedia.org/North_Carolina's_11th_Congressional_District_election,_2026"
11,3711,74af01ff-3f67-4a7c-915c-3a8e85830c0e,"Jamie Ager",Democratic,NEW,,-371101,false,"https://ballotpedia.org/North_Carolina's_11th_Congressional_District_election,_2026"
11,3711,74af01ff-3f67-4a7c-915c-3a8e85830c0e,"Travis Groo",Libertarian,NEW,,-371102,false,"https://ballotpedia.org/North_Carolina's_11th_Congressional_District_election,_2026"
11,3711,74af01ff-3f67-4a7c-915c-3a8e85830c0e,"John Rogers",Independent,NEW,,-371103,false,"https://ballotpedia.org/North_Carolina's_11th_Congressional_District_election,_2026"
12,3712,0c3b0325-9ac5-40f2-aad9-17deb34a8ebe,"Alma S. Adams",incumbent,REUSE,2c12afd3-178d-46c3-a4ea-a09f2f796ce9,,true,"https://ballotpedia.org/North_Carolina's_12th_Congressional_District_election,_2026"
12,3712,0c3b0325-9ac5-40f2-aad9-17deb34a8ebe,"Jack Codiga",Republican,NEW,,-371201,false,"https://ballotpedia.org/North_Carolina's_12th_Congressional_District_election,_2026"
13,3713,7528fbba-c2ac-4009-b9e4-4fd9a13488d0,"Brad Knott",incumbent,REUSE,c432657b-d48d-4d3c-b2f2-6b83f6de47fc,,true,"https://ballotpedia.org/North_Carolina's_13th_Congressional_District_election,_2026"
13,3713,7528fbba-c2ac-4009-b9e4-4fd9a13488d0,"Paul Barringer",Democratic,NEW,,-371301,false,"https://ballotpedia.org/North_Carolina's_13th_Congressional_District_election,_2026"
13,3713,7528fbba-c2ac-4009-b9e4-4fd9a13488d0,"Anthony Aguilar",Green,NEW,,-371302,false,"https://ballotpedia.org/North_Carolina's_13th_Congressional_District_election,_2026"
13,3713,7528fbba-c2ac-4009-b9e4-4fd9a13488d0,"Steven Swinton",Libertarian,NEW,,-371303,false,"https://ballotpedia.org/North_Carolina's_13th_Congressional_District_election,_2026"
14,3714,ed9f1b08-472d-451f-a425-74412a241d27,"Tim Moore",incumbent,REUSE,e27f0fc2-ef98-4592-ae87-f6320f2b847e,,true,"https://ballotpedia.org/North_Carolina's_14th_Congressional_District_election,_2026"
14,3714,ed9f1b08-472d-451f-a425-74412a241d27,"Lakesha Womack",Democratic,NEW,,-371401,false,"https://ballotpedia.org/North_Carolina's_14th_Congressional_District_election,_2026"
