politician_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
130591ca-bfd1-4691-916b-3570341b04fb,Joni Ernst,border-security,,,,,
130591ca-bfd1-4691-916b-3570341b04fb,Joni Ernst,israel-military-aid,,,,,
2147281e-e1b1-4416-a5d9-dae9d4f31be0,Ron Wyden,border-security,,,,,
2249e92f-8064-4c9e-b109-d56c0c5bb1b8,Bernie Moreno,border-security,,,,,
24109768-01ad-4bab-b833-b7bc1d8f437d,Steve Daines,border-security,,,,,
24109768-01ad-4bab-b833-b7bc1d8f437d,Steve Daines,israel-military-aid,,,,,
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,border-security,,,,,
274c286d-a292-4e3f-b570-6c2d7ae9c209,Eric Schmitt,border-security,,,,,
274c286d-a292-4e3f-b570-6c2d7ae9c209,Eric Schmitt,israel-military-aid,,,,,
27d57833-842f-427c-bedd-aa1695fe550f,Ben Ray Luján,border-security,,,,,
2971d4f9-1433-4dcd-aaa7-193241ef3c95,Mike Crapo,border-security,,,,,
2971d4f9-1433-4dcd-aaa7-193241ef3c95,Mike Crapo,israel-military-aid,,,,,
2b022ce1-6272-40db-9332-015a057ec9f8,John Cornyn,border-security,,,,,
2b022ce1-6272-40db-9332-015a057ec9f8,John Cornyn,israel-military-aid,,,,,
2b8d4b89-2d7c-4b67-a5a1-72bd7c766e1e,James Lankford,israel-military-aid,,,,,
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,border-security,,,,,
2f52b4b6-f167-4452-be9b-d37a5b667e69,Jerry Moran,border-security,,,,,
2f52b4b6-f167-4452-be9b-d37a5b667e69,Jerry Moran,israel-military-aid,,,,,
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,border-security,,,,,
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,israel-military-aid,,,,,
3621bbef-a821-45fe-991c-e1744ad05203,John Boozman,border-security,,,,,
3621bbef-a821-45fe-991c-e1744ad05203,John Boozman,israel-military-aid,,,,,
3bb72269-7f3b-42a5-bf48-4e1963844391,Tim Sheehy,border-security,,,,,
3cc5cece-cec0-4490-8faa-37a6b66231c7,Bernie Sanders,border-security,,,,,
3cc5cece-cec0-4490-8faa-37a6b66231c7,Bernie Sanders,israel-military-aid,,,,,
401f1fab-c996-4b1a-92f7-2817c5dd4619,Ted Budd,border-security,,,,,
401f1fab-c996-4b1a-92f7-2817c5dd4619,Ted Budd,israel-military-aid,,,,,
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,border-security,,,,,
4d83f985-9248-4905-a9b6-5742e2df77a8,Cindy Hyde-Smith,border-security,,,,,
4d83f985-9248-4905-a9b6-5742e2df77a8,Cindy Hyde-Smith,israel-military-aid,,,,,
4f4b2bff-0054-475f-8687-e83f68085f15,"Angus S. King, Jr.",border-security,,,,,
4f62ca82-fda1-4386-9a4a-62dd84318f83,Mike Lee,border-security,,,,,
4f62ca82-fda1-4386-9a4a-62dd84318f83,Mike Lee,israel-military-aid,,,,,
61a601c2-7faa-4889-abf2-bbb0066ce448,Chris Van Hollen,israel-military-aid,,,,,
624e51ff-2f0f-45d0-bd57-1dfa8ad47013,Mike Rounds,border-security,,,,,
624e51ff-2f0f-45d0-bd57-1dfa8ad47013,Mike Rounds,israel-military-aid,,,,,
661c0499-af4c-4cf9-a34b-eb0c20d5cd4b,John Thune,border-security,,,,,
661c0499-af4c-4cf9-a34b-eb0c20d5cd4b,John Thune,israel-military-aid,,,,,
675778b0-7e6f-45ef-96b2-7bcb5d7e0af7,Tim Scott,border-security,,,,,
675778b0-7e6f-45ef-96b2-7bcb5d7e0af7,Tim Scott,israel-military-aid,,,,,
6b817122-f196-4b72-b0b4-2d9763c4be47,Susan M. Collins,border-security,,,,,
6b817122-f196-4b72-b0b4-2d9763c4be47,Susan M. Collins,israel-military-aid,,,,,
6ca6aabe-6a7f-46b7-b51d-620a7f5c9913,Shelley Moore Capito,israel-military-aid,,,,,
7affca4e-db2b-4f7e-b009-9acc6b493139,Tommy Tuberville,border-security,,,,,
7affca4e-db2b-4f7e-b009-9acc6b493139,Tommy Tuberville,israel-military-aid,,,,,
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,border-security,,,,,
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,israel-military-aid,,,,,
872f60a5-7ded-473b-87a8-a904d6ca4d6e,Cory Booker,border-security,,,,,
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,border-security,,,,,
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,israel-military-aid,,,,,
8a27a8b7-88b4-4f79-bbcf-d1d0e70d4032,Adam B. Schiff,border-security,,,,,
91f87a53-13bc-4d35-b3c8-49227ae80faa,Catherine Cortez Masto,border-security,,,,,
9a41971c-1e38-41b8-a6ec-bec6055a00b3,James Risch,border-security,,,,,
9a41971c-1e38-41b8-a6ec-bec6055a00b3,James Risch,israel-military-aid,,,,,
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,border-security,,,,,
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,israel-military-aid,,,,,
9df12eb2-bc9a-4083-8004-1af4167342ea,Roger Marshall,border-security,,,,,
9df12eb2-bc9a-4083-8004-1af4167342ea,Roger Marshall,israel-military-aid,,,,,
a8017fcc-f4c0-4b7d-a0fa-9d76ea3d56f6,Tina Smith,border-security,,,,,
a8bda21a-a5ca-4c15-9612-10fad5d5c9d6,Ted Cruz,border-security,,,,,
a8bda21a-a5ca-4c15-9612-10fad5d5c9d6,Ted Cruz,israel-military-aid,,,,,
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,border-security,,,,,
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,israel-military-aid,,,,,
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,border-security,,,,,
cc873a93-cb47-405a-93b0-bb2848fdd57e,Lisa Murkowski,israel-military-aid,,,,,
d01ea902-317a-4a66-b346-8b29a91fcd25,Pete Ricketts,border-security,,,,,
d01ea902-317a-4a66-b346-8b29a91fcd25,Pete Ricketts,israel-military-aid,,,,,
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,border-security,,,,,
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,israel-military-aid,,,,,
d53cbad2-d166-4f8d-87a2-f7e5ddc7a237,Roger Wicker,israel-military-aid,,,,,
dd08c9de-076d-40ee-ab27-9298bbb72d1a,Elizabeth Warren,border-security,,,,,
dd5d3f6d-fc82-4774-b510-287ec47cbd84,Chuck Grassley,border-security,,,,,
dd5d3f6d-fc82-4774-b510-287ec47cbd84,Chuck Grassley,israel-military-aid,,,,,
e3a590be-1816-46bc-98f0-6a911dec9d9d,Jacky Rosen,border-security,,,,,
e4b27d5e-59de-4e71-a8a7-28e7b9a80807,John Barrasso,border-security,,,,,
e4b27d5e-59de-4e71-a8a7-28e7b9a80807,John Barrasso,israel-military-aid,,,,,
e6596b34-8d9f-4593-bf0c-4fe7fc17cd26,John Hoeven,border-security,,,,,
e6596b34-8d9f-4593-bf0c-4fe7fc17cd26,John Hoeven,israel-military-aid,,,,,
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,border-security,,,,,
eff33c8a-38f6-421f-a8de-24518c52d650,Bill Cassidy,border-security,,,,,
eff33c8a-38f6-421f-a8de-24518c52d650,Bill Cassidy,israel-military-aid,,,,,
f1271c9d-fad4-4e1e-9c22-e6e2333a8a3e,Thom Tillis,border-security,,,,,
f1271c9d-fad4-4e1e-9c22-e6e2333a8a3e,Thom Tillis,israel-military-aid,,,,,
f6c97c43-41e3-45ae-bdaa-c339f2e6ed4d,Ashley Moody,border-security,,,,,
f8d6555b-faea-4746-b8d8-27c41e08f4c4,Mitch McConnell,border-security,,,,,
f8d6555b-faea-4746-b8d8-27c41e08f4c4,Mitch McConnell,israel-military-aid,,,,,
faf86b5b-5add-4afb-a8e2-96b3e8be4b78,Edward J. Markey,border-security,,,,,
ffe3816f-4923-4e10-b71c-8b2590a8f377,John Kennedy,border-security,,,,,
ffe3816f-4923-4e10-b71c-8b2590a8f377,John Kennedy,israel-military-aid,,,,,
