full_name,politician_id,topic_key,value,reasoning
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,religious-freedom,4,"Voted YES on SB0150 (2024), Utah's RFRA-equivalent 'Exercise of Religion Amendments,' which passed 27-0 and prohibits government entities from substantially burdening religious freedom unless using the least restrictive means to further a compelling government interest. The bill explicitly preserves faith-based exemptions from laws that conflict with sincere religious beliefs while incorporating LGBTQ anti-discrimination language as a guardrail. — best matches stance 4 (protect religious freedom and allow faith-based exemptions from laws that conflict with sincere religious beliefs)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,trans-athletes,4,"Voted YES on the veto override of HB11 (March 2022, 21-8), banning transgender student athletes from competing in girls' sports in middle and high school. Wilson voted to override Governor Cox's veto despite Cox citing transgender youth suicide rates. Earlier in 2021 Wilson had expressed some constitutional concerns about a predecessor trans bill, but ultimately joined the supermajority veto override in 2022. — best matches stance 4 (require transgender athletes to compete only on teams matching their biological sex assigned at birth)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,fossil-fuels,4,"Sponsored SCR009 (2023) 'Concurrent Resolution Opposing Efforts to Weaken the Economy or Restrict Energy Supply,' which defends traditional energy jobs, opposes ESG investing criteria that restrict fossil fuel financing, and explicitly states 'transitioning away from traditional sources of energy will have a negative impact on jobs.' The resolution passed 19-5-5 in the Senate. Wilson's position is firmly pro-fossil fuel expansion over restriction. — best matches stance 4 (expand fossil fuel drilling permits)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,voting-rights,4,"Voted YES on HB300 (2025), 'Amendments to Election Law,' which requires voter ID (last four digits of government-issued ID) for mail ballots and phases out automatic universal vote-by-mail by 2029, requiring voters to opt in. The Senate passed it 19-10. Wilson also floor-sponsored HB299 (2025) 'Election Code Time Computation Revisions.' — best matches stance 4 (require photo ID for voting and regularly update voter rolls to remove inactive registrations)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,climate-change,4,"Sponsored SCR009 (2023) which opposes ESG investing factors related to climate change, states that increasing climate shareholder resolutions have raised capital costs for fossil fuel projects driving energy inflation, defends 'traditional sources of energy' as vital to the state economy, and encourages the State Treasurer to restrict ESG criteria from state investment portfolios. Wilson frames climate policy as economically harmful and driven by 'political agendas.' — best matches stance 4 (let market forces drive any transition to cleaner energy sources)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,redistricting,5,"Co-sponsored HJR201 (December 2025 Special Session) with House Majority Leader Casey Snider, affirming that 'the Legislature, who is elected by and accountable to Utahns, has constitutional responsibility over redistricting' and condemning 'the courts' novel interpretations of the Utah Constitution that infringe on that authority.' The special session was called to fight a court-ordered redistricting that created a Democratic-leaning district. All five resolutions and bills passed the Republican supermajority. — best matches stance 5 (the party that controls the state legislature without outside interference)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,school-vouchers,4,"Voted YES on HB215 (2023), the 'Utah Fits All Scholarship' program providing $8,000 scholarships to families for private school or homeschooling, funded with $42 million cap in the first year. The bill passed 20-8 with only two Republicans (Owens and Hinkins) voting no. Wilson also floor-sponsored HB204 (2025) 'Stipends for Future Educators Grant Program Amendments.' — best matches stance 4 (expanding voucher eligibility to most families so parents can choose the school that best fits their child, while maintaining baseline public school funding)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,data-centers,2,"Voted YES on SB132 (2025) 'Electric Utility Amendments,' which creates an alternative process for large energy users (100+ megawatts, i.e., data centers) to negotiate power contracts directly, while explicitly requiring that large load consumers bear full costs and that existing residential ratepayers are not negatively impacted. The bill passed 28-1 on final reading and was signed into law. — best matches stance 2 (requiring data centers to fund their own dedicated power generation and barring utilities from passing data center infrastructure costs to residential customers)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,immigration,4,"Voted YES on SB90 (2025) 'Mandatory Jail Sentence Amendments,' requiring mandatory minimum jail time for individuals convicted of drug or theft crimes who were previously deported and illegally reentered. The bill passed the Senate 22-0. Wilson also serves on the Senate Revenue and Taxation Committee and has not publicly opposed immigration enforcement measures. His overall posture is restrictive: limiting public services for those without legal status. — best matches stance 4 (make it harder to immigrate legally and limit public services to people with legal status)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,deportation,4,"Voted YES on SB90 (2025), requiring mandatory jail sentences for individuals with prior deportation orders who commit additional crimes in Utah — supporting deportation enforcement and punitive measures targeting criminal illegal reentrants. The bill passed unanimously 22-0 in the Senate. Wilson did not speak against any of the 2025 immigration/deportation bills and supported them as part of the Republican majority. — best matches stance 4 (deport everyone without legal status, starting with those who have criminal records)."
Chris H. Wilson,98f08e54-df08-43df-ba89-2cabd738d6bb,taxes,4,"Sponsored SB69 (2024) to cut Utah's income tax rate from 4.65% to 4.55%, saving $167 million statewide. Stated: 'If we want a strong economy, we do not want to tax productivity – it stifles economic growth.' Also stated: 'Tax cuts benefit all taxpayers and result in Utahns keeping more of their hard-earned paychecks.' Over 60% of the cut benefited the top 20% of earners. Has sponsored tax-cutting bills in multiple sessions. — best matches stance 4 (cut taxes for everyone and scale back public services to match)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,abortion,4,"Voted YEA on HB467 (March 2023), which banned abortion clinics, required abortions be performed in hospital settings, tightened the trigger-ban exceptions to life-threatening physical conditions, and capped rape/incest exceptions at 18 weeks gestation. His campaign website pledges to defend 'the right to life.' — best matches stance 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,religious-freedom,4,"Voted YEA on HB269 (Feb 2024), adding the Ten Commandments to an optional list of historical documents public school history teachers may use. Sponsored SB334 (2025) requiring Western civilization and civics coursework at Utah State University, rooted in foundational religious and philosophical texts. Campaign platform explicitly commits to 'defend religious liberty.' — best matches stance 4 (protect religious freedom and allow faith-based exemptions from laws that conflict with sincere religious beliefs)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,trans-athletes,4,"Voted YEA in the Utah Senate's 16–13 passage of HB11 Substitute 4 on March 4, 2022, and then voted YEA again in the 21–8 veto override on March 25, 2022, banning transgender girls from competing on girls high school sports teams. The Standard-Examiner noted 'Weber County's three senators favoring the action — Sens. Gregg Buxton, John Johnson and Ann Millner.' — best matches stance 4 (require transgender athletes to compete only on teams matching their biological sex assigned at birth)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,fossil-fuels,4,"Voted YEA on SB224 (Feb 2024), the Energy Independence Amendments, which critics said kept Utah's largest utility 'heavily reliant on expensive and highly polluting coal power' by preventing coal plant closures even when cheaper alternatives exist. Also voted YEA on HB264 (2025), which repealed Utah's green energy tax credits for solar, wind, and geothermal projects. — best matches stance 4 (expand fossil fuel drilling permits)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,voting-rights,4,"Sponsored and passed SB153 (2026), which removed the default voter-privacy option, making most of Utah's ~1.3 million previously shielded voter registration records public unless individuals prove at-risk status. Johnson said the bill 'brings Utah law in line with federal law on voter transparency.' Voted consistently with Republican caucus on election security measures. — best matches stance 4 (require photo ID for voting and regularly update voter rolls to remove inactive registrations)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,climate-change,4,"Voted YEA on SB224 (Feb 2024), locking in coal power and removing cost-justification requirements for PacifiCorp's coal assets. Voted YEA on HB264 (2025), repealing renewable energy tax credits for solar, wind, geothermal, and biomass. No record of supporting emissions reduction mandates or clean energy investment legislation. — best matches stance 4 (let market forces drive any transition to cleaner energy sources)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,civil-rights,5,"Introduced SB283 (2023) to ban DEI offices at Utah universities, calling DEI programs 'ideological coercion.' Publicly endorsed HB261 (2024 DEI ban), co-authoring a statement after passage that it 'bans compelled belief, and it bans discrimination based on personal identity characteristics.' Sponsored SB334 (2025) requiring Western civilization coursework at USU, continuing to dismantle DEI infrastructure. — best matches stance 5 (eliminate affirmative action and all race-based government programs)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,school-vouchers,4,"As chair of the Senate Education Committee in 2023, Johnson placed HB215 — the Utah Fits All school scholarship program — on the agenda and voted YEA; the Senate passed it 20-8 on January 26, 2023, creating Utah's largest-ever school voucher program. Campaign website states parents should have 'the right to provide their child with the best education available.' — best matches stance 4 (expanding voucher eligibility to most families while maintaining baseline public school funding)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,data-centers,4,"Voted YEA on SB132 (Feb 2025), which allows large-scale electrical customers (like data centers requiring over 50 MW) to procure power via individual contracts with Rocky Mountain Power outside the standard regulatory rate process, with protection for existing residential ratepayers. Supports economic development and streamlined permitting as core platform positions. — best matches stance 4 (encouraging data center development through streamlined permitting while requiring transparency about projected energy demand and rate impacts)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,homelessness,4,"Voted YEA on HB499 (March 2023) — requiring cities with camping bans to enforce them in order to receive homelessness mitigation funding — and YEA on HB421 (Feb 2024), which allowed the Homeless Services board to withhold state funding from cities that don't enforce anti-camping ordinances. Both bills passed with near-unanimous or unanimous Republican support. — best matches stance 4 (prohibiting encampments on public property with graduated warnings and penalties, while requiring jurisdictions to maintain basic shelter options)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,immigration,4,"Voted with the Republican Senate majority on HB226 (March 2025), which passed 21-8, increasing maximum misdemeanor sentences to trigger federal deportation proceedings for immigrants convicted of crimes. The Utah Senate also passed SB90 22-0 (mandatory jail sentences for deported immigrants who reenter and reoffend). Johnson's caucus supported enforcement-focused immigration measures and opposed the 'ICE Out' bill. — best matches stance 4 (make it harder to immigrate legally and limit public services to people with legal status)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,deportation,4,"Voted for HB226 (2025), which passed 21-8 and increased misdemeanor sentences to trigger automatic deportation of immigrants convicted of certain crimes regardless of legal status. Voted for SB90 22-0, mandating jail for repeat offenders who re-enter after deportation. Legislature also ended subsidized tuition and home loans for undocumented immigrants (2026). — best matches stance 4 (deport everyone without legal status, starting with those who have criminal records)."
John D. Johnson,d8daeb9d-2437-4864-9efd-6031291fed86,taxes,4,"Voted YEA on HB54 (March 2023), the $400 million tax cut package reducing Utah's income tax rate from 4.85% to 4.65% and repealing the food sales tax. Campaign website claims credit for delivering '$1 billion in tax relief' and pledges to 'cut taxes, unneeded regulations, and rolling back unnecessary government spending.' Campaign explicitly opposes tax increases. — best matches stance 4 (cut taxes for everyone and scale back public services to match)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,abortion,4,"Musselman has stood with his Republican colleagues in supporting Utah's near-total abortion ban. In March 2025, while sponsoring SB 242 to expand IVF coverage for public employees, he explicitly contrasted IVF with abortion: 'the intent of an individual that is pregnant that wants to abort, their intent is to end that pregnancy.' Utah's trigger ban (SB 174, 2020) allows exceptions for rape, incest, and life of the mother — consistent with his support for that framework. — best matches stance 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,trans-athletes,4,"As a Utah House member, Musselman voted YES on March 25, 2022 to override Governor Cox's veto of HB 11 (Student Eligibility in Interscholastic Activities), the transgender sports ban. The override passed 56-18; Musselman was among the six Weber County Republican representatives who voted for it. However, in 2026 he opposed HB 193 which would have banned public employee insurance from covering transgender healthcare, calling it 'reaching too far' and stating he opposed 'dictating to everybody carte blanche in a blanket policy.' This suggests he supports requiring athletes to compete by biological sex but stops short of complete bans on all transgender-related policies. — best matches stance 4 (require transgender athletes to compete only on teams matching their biological sex assigned at birth)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,voting-rights,4,"The Utah Senate passed HB 300 (Amendments to Election Law) 19-10 in March 2025, requiring voters to write the last four digits of their ID on mail ballots and phasing out automatic vote-by-mail by 2029. As a Republican senator, Musselman was part of the majority that advanced this bill. The bill required photo ID verification and regularly updates to voter rolls. Governor Cox signed the bill on March 26, 2025. — best matches stance 4 (require photo ID for voting and regularly update voter rolls to remove inactive registrations)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,school-vouchers,4,"In 2023, the Utah House passed HB 215 (Funding for Teacher Salaries and Optional Education Opportunities) 54-20, creating the Utah Fits All universal voucher scholarship. Musselman was a Republican House member at the time; the bill passed mostly along party lines with only seven Republicans voting no. In 2024, Musselman served as House floor sponsor of SB 268 (First Home Investment Zone Act) and worked with Rep. Pierucci who later defended the voucher program. No evidence of Musselman opposing HB 215 or the voucher program. — best matches stance 4 (expanding voucher eligibility to most families so parents can choose the school that best fits their child, while maintaining baseline public school funding)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,homelessness,4,"Musselman was Senate sponsor of HB 266 (Veteran Housing Amendments, 2025), requiring state agencies to collaborate on homelessness services for veterans. He co-sponsored SB 268 (2024) to create affordable housing investment zones. While he supported housing-oriented approaches, Utah also passed graduated enforcement anti-camping legislation (HB 465, 2025) with broad Republican support in a chamber where Musselman sat. His veteran housing bill pairs shelter development with enforcement, consistent with a conditional-shelter, prohibit-encampments framework. — best matches stance 4 (prohibiting encampments on public property with graduated warnings and penalties, while requiring jurisdictions to maintain basic shelter options)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,taxes,4,"Musselman cosponsored HB 54 (2023) — the largest tax cut in Utah history ($400M), reducing the income tax rate from 4.85% to 4.65% and eliminating sales tax on food. As a state senator he supported HB 106 (2025), which passed the Senate 23-6, further cutting income tax from 4.55% to 4.5%. He has also sponsored a tax on porn site subscriptions earmarked for youth mental health. His record reflects consistent support for income tax rate reductions and broad tax cuts for individuals and businesses. — best matches stance 4 (cut taxes for everyone and scale back public services to match)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,immigration,4,"Musselman sponsored SB 90 (2025), requiring mandatory jail sentences (90–360 days) for undocumented immigrants who reenter after deportation and commit drug or theft crimes; the bill passed the Senate unanimously. He initially voted against Rep. Pierucci's HB 226 deportation enforcement bill due to concerns about overreach affecting legal immigrants, then changed his vote after it was narrowed to focus on misdemeanor offenses. His position targets criminal undocumented immigrants while expressing reluctance to sweep in those with legal status. — best matches stance 4 (make it harder to immigrate legally and limit public services to people with legal status)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,deportation,4,"Musselman sponsored SB 90 (2025) requiring mandatory jail sentences before deportation for criminal recidivist undocumented immigrants, passing 22-0 in the Senate. He described the target as people 'clearly tied to organized crime' and said the bill aimed to 'stop that revolving door.' He also eventually voted for HB 226 coordinating local law enforcement with ICE for deportation of those convicted of certain misdemeanors — but only after it was narrowed to exclude legal immigrants. He supports deportation starting with criminal records. — best matches stance 4 (deport everyone without legal status, starting with those who have criminal records)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,data-centers,3,"Musselman voted for SB 132 (2025) on the Senate's second reading (22-1), which requires data centers using 100+ MW to either receive utility service or procure their own power supply, while making data centers pay for infrastructure upgrades and transmission costs. This addresses community energy impact through cost-sharing agreements and impact assessments before approval, rather than imposing a moratorium or welcoming investment with minimal barriers. — best matches stance 3 (allowing data center development with impact assessments, energy cost-sharing agreements, and community benefit requirements before approval)."
Calvin R. Musselman,5ad69df3-3a03-45ed-9156-bcac82c93167,healthcare,3,"Musselman sponsored SB 242 (2025) requiring Utah's Public Employees' Benefit and Insurance Program (PEHP) to provide full coverage for IVF treatment, expanding government-administered health benefits. He also acknowledged being normally skeptical of mandating insurance coverage, noting 'I'm maybe one of the hardcore guys up here when it comes to bills that affect insurance rates. Generally, I vote against quite a lot of them.' This suggests he generally supports a limited-government approach to healthcare but accepts targeted expansions for specific populations. — best matches stance 3 (help people who can't afford care and expand programs for seniors and low-income residents, while keeping private insurance for everyone else)."
Ann Millner,8aeb0ff5-e0b0-4933-8e97-5be1339e4729,abortion,4,"Millner voted for Utah's SB174 (2020), a trigger law banning all elective abortions except in cases of rape, incest, or medical emergency — signed into law and triggered after Dobbs (2022). She walked out on HB364 ultrasound mandate in 2020 alongside five other female senators citing the ""invasive nature"" of that specific procedural requirement, not as opposition to abortion restrictions broadly. Her 99-100% party loyalty score and vote for the trigger ban place her firmly in the restrict-to-exceptions camp. — best matches stance 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life)."
Ann Millner,8aeb0ff5-e0b0-4933-8e97-5be1339e4729,school-vouchers,4,"Voted yes on HB215 (2023), which created Utah's universal ""Utah Fits All"" $8,000 scholarship (ESA/voucher) program while linking it to a $6,000 teacher pay raise; the Senate passed it 20-8. As Senate Majority Whip, Millner explicitly advocated: ""We need to have multiple opportunities for kids so we can find the best setting for them to reach their full potential."" She also voted yes in the Senate Education Committee 7-0 on the bill. — best matches stance 4 (expanding voucher eligibility to most families so parents can choose the school that best fits their child, while maintaining baseline public school funding)."
Ann Millner,8aeb0ff5-e0b0-4933-8e97-5be1339e4729,trans-athletes,4,"Millner initially voted against HB11 in March 2022, which would ban transgender girls from school sports, but then switched her vote during the veto override session on March 25, 2022, helping the Senate pass the override 21-8. Multiple news sources confirm she was among five Republicans who flipped to yes, enabling the ban to take effect. Her final recorded vote is in favor of banning transgender girls from competing on female sports teams. — best matches stance 4 (require transgender athletes to compete only on teams matching their biological sex assigned at birth)."
Ann Millner,8aeb0ff5-e0b0-4933-8e97-5be1339e4729,taxes,4,"Co-sponsored S.B. 59, cutting Utah's income tax rate from 4.95% to 4.85%, and as Senate Majority Whip championed subsequent cuts bringing the rate to 4.55% by 2024. Publicly stated ""We are taking steps to reduce the burden on working Utahns"" while coordinating 2023 legislative tax package worth $400 million. Has supported every major Utah tax-cut package since 2015. — best matches stance 4 (cut taxes for everyone and scale back public services to match)."
Ann Millner,8aeb0ff5-e0b0-4933-8e97-5be1339e4729,healthcare,4,"Voted for SB96 (2019), which replaced the voter-approved full Medicaid expansion (Prop 3 at 138% FPL) with a limited expansion capped at 100% FPL and adding work requirements. Her stated rationale was fiscal responsibility: ""We're trying to be responsible in every step of the way in this process."" This represented an explicit rollback of a voter mandate for broader coverage, limiting Medicaid to only the poorest residents. — best matches stance 4 (only help the poorest people afford healthcare and leave everyone else to employers and private insurance)."
Ann Millner,8aeb0ff5-e0b0-4933-8e97-5be1339e4729,childcare,3,"Sponsored SB220 (2024, School Readiness Grant Program Modernization) to streamline Utah's preschool program for at-risk children, and co-sponsored HB106 (2025) creating a business tax credit for employer-provided childcare construction and operations. Both bills represent targeted, income-focused subsidies and market incentives rather than universal or broad expansion of childcare access. Recognized as a legislative champion for early childhood education. — best matches stance 3 (targeted tax credits and subsidies for families below a set income threshold while supporting providers through training and facility grants)."
Ann Millner,8aeb0ff5-e0b0-4933-8e97-5be1339e4729,fossil-fuels,4,"Sponsored SB254 (2026), signed into law March 26, 2026, creating the state's critical minerals extraction strategy with an explicit goal of expediting mining permitting to under 18 months and capturing 20-25% of U.S. domestic critical minerals demand. Testified: ""We want to be the state where permitting is expedited."" Also sponsored SCR9 calling for federal support of Utah's extraction industry. The bill's opposition noted the advisory council had no environmental representation. — best matches stance 4 (expand fossil fuel drilling permits), as the expedited permitting and extraction expansion stance applies to broader resource extraction."
Jerry W Stevenson,d8e92dad-6bb0-46e3-9c43-c3b7b3599d77,abortion,4,"Voted YES on HB467 (March 2023) preventing abortion clinics from being licensed after May 2023 and requiring them to cease operations by January 2024, passed 22-6 in the Senate. Utah already operates under a near-total trigger ban; Stevenson supported this additional restriction on access. — best matches stance 4 (restrict abortion to only cases involving rape, incest, or serious threats to the mother's life)."
Jerry W Stevenson,d8e92dad-6bb0-46e3-9c43-c3b7b3599d77,religious-freedom,4,"Voted YES on SB174 (March 2026), final passage 22-7, allowing health care providers to refuse services that conflict with their religious beliefs or personal conscience. Consistent with his 2013 opposition to LGBT anti-discrimination legislation in committee. — best matches stance 4 (protect religious freedom and allow faith-based exemptions from laws that conflict with sincere religious beliefs)."
Jerry W Stevenson,d8e92dad-6bb0-46e3-9c43-c3b7b3599d77,trans-athletes,4,Voted YES on SB16 (January 2023) banning gender-affirming surgeries for minors and placing a moratorium on puberty blockers and cross-sex hormones; Senate passed 20-8. Absent for HB174 (2026) which made the moratorium permanent. His record shows consistent support for restricting transition-related care and competing in line with biological sex assigned at birth. — best matches stance 4 (require transgender athletes to compete only on teams matching their biological sex assigned at birth).
Jerry W Stevenson,d8e92dad-6bb0-46e3-9c43-c3b7b3599d77,voting-rights,4,"Voted YES on HB300 (March 2025), passed 19-10 in the Senate, requiring voters to include their government ID number on mail-in ballot envelopes and to opt-in for mail ballots every eight years starting in 2029; also voted YES on HB313 (2022) enhancing election security. Supports photo ID requirements while maintaining (restricted) access to mail voting. — best matches stance 4 (require photo ID for voting and regularly update voter rolls to remove inactive registrations)."
Jerry W Stevenson,d8e92dad-6bb0-46e3-9c43-c3b7b3599d77,school-vouchers,5,"Voted YES in the Senate Education Committee (7-2, January 2023) to advance HB215 (Utah Fits All Scholarship), which provides universal $8,000 scholarships for any family to use at private schools, charter schools, or for home education without means-testing. The full Senate passed 20-8. Program has no income limits and follows the student to any educational setting. — best matches stance 5 (providing universal vouchers so that education funding follows the student to any school — public, private, or religious — chosen by the family)."
Jerry W Stevenson,d8e92dad-6bb0-46e3-9c43-c3b7b3599d77,data-centers,5,"Serves on the MIDA (Military Installation Development Authority) board since 2008, voted in April 2026 to approve the hyperscale Stratos data center project in Box Elder County with competitive incentives and minimal regulatory barriers. Also personally sponsored SB232 (2022, passed 27-0) enabling MIDA to add non-contiguous private land without a contiguity requirement — the legal change that made the Stratos project possible. — best matches stance 5 (welcoming data center investment with competitive incentives and minimal regulatory barriers, trusting that economic growth and tax revenue will benefit all residents)."
Jerry W Stevenson,d8e92dad-6bb0-46e3-9c43-c3b7b3599d77,immigration,4,Voted YES on HB165 (February 2024) establishing requirements for federal officers releasing undocumented immigrants in Utah; voted NO on SB217 (2023) extending CHIP health benefits to undocumented children. Supports limiting public services to those with legal status and tightening enforcement coordination. — best matches stance 4 (make it harder to immigrate legally and limit public services to people with legal status).
Jerry W Stevenson,d8e92dad-6bb0-46e3-9c43-c3b7b3599d77,deportation,4,"Voted YES on HB165 (2024) requiring notification and coordination with immigration enforcement when releasing undocumented immigrants; voted NO on SB217 (2023) extending benefits to non-citizen children. Consistent support for deportation-enforcement infrastructure. — best matches stance 4 (deport everyone without legal status, starting with those who have criminal records)."
