state,cd,geo_id,target_election,existing_race_id,incumbent_name,incumbent_pid,incumbent_external_id,incumbent_stance_count,incumbent_top_up_tier,nominee_status,general_candidates,new_records_needed,field_status,source_url,seeding_phase,ballot_system,rcv,filing_open_deadline
AL,3,0103,AL 2026 Statewide General,,Mike Rogers,dafa64fd-de0a-4b33-817c-813d3c799b99,-1003,5,partial,renominated,Mike Rogers (R); Lee McInnis (D),Lee McInnis (D),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Alabama#District_3,163,standard,false,
AL,4,0104,AL 2026 Statewide General,,Robert B. Aderholt,7b36e7d8-f8da-4c97-b268-04d59e9b69cc,-1004,13,partial,renominated,Robert Aderholt (R); Amanda Pusczek (D),Amanda Pusczek (D),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Alabama#District_4,163,standard,false,
AL,5,0105,AL 2026 Statewide General,,Dale W. Strong,b22cfe0d-7194-4e4e-ae86-698ce73b4c78,-1005,13,partial,renominated,Dale Strong (R); Andrew Sneed (D),Andrew Sneed (D),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Alabama#District_5,163,standard,false,
AL,6,0106,AL 2026 Statewide General,,Gary J. Palmer,9c7e62aa-c793-4630-b58b-4eb219b91d30,-1006,18,partial,renominated,Gary Palmer (R); Case Dixon (R); Jacob Bouma-Sims (D); Ashtyn Kennedy (D); Maurice Mercer (D); Keith Pilkington (D),Case Dixon (R); Jacob Bouma-Sims (D); Ashtyn Kennedy (D); Maurice Mercer (D); Keith Pilkington (D),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Alabama#District_6,163,standard,false,
AL,7,0107,AL 2026 Statewide General,,Terri A. Sewell,c269ef7a-8a6f-4641-9a75-ecea19905268,-1007,19,partial,renominated,Terri Sewell (D); Ammie Akin (R); David Perry (R),Ammie Akin (R); David Perry (R),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Alabama#District_7,163,standard,false,
SC,1,4501,SC 2026 Statewide General,,Nancy Mace,096ba968-82d5-46ce-86ab-4b387973978d,-45001,17,partial,retired,Jenny Costa Honeycutt (R); Nancy Lacore (D); Bill Reeside (L); Margo Ellis (Alliance),Jenny Costa Honeycutt (R); Nancy Lacore (D); Bill Reeside (L); Margo Ellis (Alliance),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_South_Carolina#District_1,163,standard,false,2026-07-15
SC,2,4502,SC 2026 Statewide General,,Joe Wilson,3f7e3a08-6ef9-4203-8dd1-1b54ad2209cd,-45002,19,partial,renominated,Joe Wilson (R); Zyon Khalifa (D); Dayna Alane Smith (Workers),Zyon Khalifa (D); Dayna Alane Smith (Workers),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_South_Carolina#District_2,163,standard,false,2026-07-15
SC,3,4503,SC 2026 Statewide General,,Sheri Biggs,7f991f5f-005b-40b9-8b23-ef91cef5c882,-45003,6,partial,renominated,Sheri Biggs (R); Eunice Lehmacher (D); Brian Corriea (L),Eunice Lehmacher (D); Brian Corriea (L),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_South_Carolina#District_3,163,standard,false,2026-07-15
SC,4,4504,SC 2026 Statewide General,,William R. Timmons IV,31d3830f-81dd-46b3-a69b-a19e392f09d6,-45004,13,partial,renominated,William R. Timmons IV (R); Courtney McClain (D); Jessica Ethridge (L),Courtney McClain (D); Jessica Ethridge (L),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_South_Carolina#District_4,163,standard,false,2026-07-15
SC,5,4505,SC 2026 Statewide General,,Ralph Norman,1d7c7221-54de-4b0d-92df-6c4290fe39e1,-45005,17,partial,retired,Wes Climer (R); Mallory Dittmer (D); Andy Kaplan (Forward),Wes Climer (R); Mallory Dittmer (D); Andy Kaplan (Forward),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_South_Carolina#District_5,163,standard,false,2026-07-15
SC,6,4506,SC 2026 Statewide General,,James E. Clyburn,ecc7d78b-8a9c-4e05-9752-d5f90b02160b,-45006,17,partial,renominated,James E. Clyburn (D); John Peterson (R); Joseph Oddo (Alliance),John Peterson (R); Joseph Oddo (Alliance),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_South_Carolina#District_6,163,standard,false,2026-07-15
SC,7,4507,SC 2026 Statewide General,,Russell Fry,aded369b-b50c-439d-bd72-e9c5039a38c3,-45007,3,partial,renominated,Russell Fry (R); John Vincent (D),John Vincent (D),decided,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_South_Carolina#District_7,163,standard,false,2026-07-15
LA,1,2201,LA 2026 Statewide General,,Steve Scalise,970c20ca-d938-4e90-b7d6-ecfbc6f517a3,-22001,17,partial,renominated,Steve Scalise (R-inc); Randall Arrington (R); Jim Long (D),Randall Arrington;Jim Long,late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Louisiana,163,open-primary-nov3,false,2026-08-07
LA,2,2202,LA 2026 Statewide General,,Troy A. Carter,a1f17921-9054-4946-8dd5-01cb1173a036,-22002,10,partial,renominated,Troy Carter (D-inc); Renada Collins (D),Renada Collins,late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Louisiana,163,open-primary-nov3,false,2026-08-07
LA,3,2203,LA 2026 Statewide General,,Clay Higgins,a8a724eb-d7ff-4bd2-8397-560024f478de,-22003,16,partial,renominated,Clay Higgins (R-inc); John Day (D); Tia LeBrun (D); Caleb Walker (D),John Day;Tia LeBrun;Caleb Walker,late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Louisiana,163,open-primary-nov3,false,2026-08-07
LA,4,2204,LA 2026 Statewide General,,Mike Johnson,787b2a74-de35-4dbe-b58a-c9bd345120a0,-22004,17,partial,renominated,Mike Johnson (R-inc); Josh Morott (R); Mike Nichols (R); Conrad Cable (D); Matt Gromlich (D),Josh Morott;Mike Nichols;Conrad Cable;Matt Gromlich,late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Louisiana,163,open-primary-nov3,false,2026-08-07
LA,5,2205,LA 2026 Statewide General,,Julia Letlow,b0ef94c3-d047-4af3-907d-3d1da2b09e50,-22005,5,partial,retired,Misti Cordell (R); Michael Echols (R); Rick Edmonds (R); Austin Magee (R); Michael Mebruer (R); Blake Miguez (R); Sammy Wyatt (R); Gabe Firment (R); Jessee Fleenor (D); Larry Foy (D); Lindsay Garcia (D); Dan McKay (D); Tania Nyman (D),Misti Cordell;Michael Echols;Rick Edmonds;Austin Magee;Michael Mebruer;Blake Miguez;Sammy Wyatt;Gabe Firment;Jessee Fleenor;Larry Foy;Lindsay Garcia;Dan McKay;Tania Nyman,late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Louisiana,163,open-primary-nov3,false,2026-08-07
LA,6,2206,LA 2026 Statewide General,,Cleo Fields,122f4dcd-efb7-4631-b4ec-a46287ef39d5,-22006,4,partial,renominated,Cleo Fields (D-inc); Monique Appeaning (R); Larry Davis (R); Chris Johnson (R); Peter Williams (R),Monique Appeaning;Larry Davis;Chris Johnson;Peter Williams,late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Louisiana,163,open-primary-nov3,false,2026-08-07
