state,cd,geo_id,target_election,existing_race_id,incumbent_name,incumbent_pid,incumbent_external_id,incumbent_stance_count,incumbent_top_up_tier,nominee_status,general_candidates,new_records_needed,field_status,source_url,seeding_phase,ballot_system,rcv,filing_open_deadline
MN,5,2705,MN 2026 Statewide General,,Ilhan Omar,2c67befa-c051-4f89-853e-8de6525e4e7a,-27005,18,partial,renominated,DeVelle L. Jackson (Independent); Dalia Al-Aqidi (Republican); John Nagel (Republican); Angie Windhauser (Republican); Abbey Zieska (Republican); Julie Trang Le (DFL); Abena A. McKenzie (DFL); Ilhan Omar (DFL); Latonya T. Reeves (DFL); Nate Schluter (DFL),DeVelle L. Jackson; Dalia Al-Aqidi; John Nagel; Angie Windhauser; Abbey Zieska; Julie Trang Le; Abena A. McKenzie; Latonya T. Reeves; Nate Schluter,late-primary,https://candidates.sos.mn.gov/CandidateFilingResults.aspx?county=0&municipality=&schooldistrict=0&hospitaldistrict=&level=1&party=0&federal=True&judicial=False&executive=False&senate=False&representative=False&title=&office=0&candidateid=0,162,standard,false,
MN,6,2706,MN 2026 Statewide General,,Tom Emmer,944c7d2e-470c-47f4-9edd-3f47a0a93e0f,-27006,16,partial,renominated,Chris Corey (Republican); Tom Emmer (Republican); Mike Foley (Republican); Doug Chapin (DFL),Chris Corey; Mike Foley; Doug Chapin,late-primary,https://candidates.sos.mn.gov/CandidateFilingResults.aspx?county=0&municipality=&schooldistrict=0&hospitaldistrict=&level=1&party=0&federal=True&judicial=False&executive=False&senate=False&representative=False&title=&office=0&candidateid=0,162,standard,false,
MN,7,2707,MN 2026 Statewide General,,Michelle Fischbach,dbb2888a-78f8-4f86-b793-52e90a9a2826,-27007,18,partial,renominated,Michelle Fischbach (Republican); Steve Carlson (DFL); Erik Osberg (DFL),Steve Carlson; Erik Osberg,late-primary,https://candidates.sos.mn.gov/CandidateFilingResults.aspx?county=0&municipality=&schooldistrict=0&hospitaldistrict=&level=1&party=0&federal=True&judicial=False&executive=False&senate=False&representative=False&title=&office=0&candidateid=0,162,standard,false,
MN,8,2708,MN 2026 Statewide General,,Pete Stauber,f96903fe-3379-49f3-bec3-8e761db88ff2,-27008,12,partial,renominated,Anthony Hamilton (Republican); Pete Stauber (Republican); Luke Gulbranson (DFL); John Munter (DFL); Trina Swanson (DFL),Anthony Hamilton; Luke Gulbranson; John Munter; Trina Swanson,late-primary,https://candidates.sos.mn.gov/CandidateFilingResults.aspx?county=0&municipality=&schooldistrict=0&hospitaldistrict=&level=1&party=0&federal=True&judicial=False&executive=False&senate=False&representative=False&title=&office=0&candidateid=0,162,standard,false,
MO,1,2901,MO 2026 Statewide General,,Wesley Bell,ac0ab246-72b3-4714-add0-70e058aee506,-29001,5,partial,renominated,Wesley Bell (D); Cori Bush (D); Carl Harris (D); Carl E. Henderson (D); Alissa Murphy (D); Paul Berry (R); Andrew Jones (R); Tom Schmitz (L),Cori Bush (D); Carl Harris (D); Carl E. Henderson (D); Alissa Murphy (D); Paul Berry (R); Andrew Jones (R); Tom Schmitz (L),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Missouri,162,standard,false,2026-07-27
MO,2,2902,MO 2026 Statewide General,,Ann Wagner,6d0241d8-0408-4a0d-a159-62e1fe5d8fab,-29002,13,partial,renominated,Ann Wagner (R); Elizabeth Sparks-Holmes (R); Peter Pfeifer (R); Ryan Sheridan (R); Brandon Wilkinson (R); Tim Bilash (D); Chuck Summers (D); Nick Vivio (D); Joan VonDras (D); Fred Wellman (D); Brandon Coulter Daugherty (L),Elizabeth Sparks-Holmes (R); Peter Pfeifer (R); Ryan Sheridan (R); Brandon Wilkinson (R); Tim Bilash (D); Chuck Summers (D); Nick Vivio (D); Joan VonDras (D); Fred Wellman (D); Brandon Coulter Daugherty (L),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Missouri,162,standard,false,2026-07-27
MO,3,2903,MO 2026 Statewide General,,"Robert F. Onder, Jr.",8fd53bf9-95dc-44b4-9826-192c97979fd5,-29003,5,partial,renominated,"Robert F. Onder, Jr. (R); John Fraser (R); Mike Conner (D); Tommy Holstein (D); Bethany Mann (D); Paul Wilson (D); Jim Higgins (L)",John Fraser (R); Mike Conner (D); Tommy Holstein (D); Bethany Mann (D); Paul Wilson (D); Jim Higgins (L),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Missouri,162,standard,false,2026-07-27
MO,4,2904,MO 2026 Statewide General,,Mark Alford,24ffc01e-b6f8-48c7-b3a9-eefc5b03c7bb,-29004,8,partial,renominated,Mark Alford (R); Heather Shelton (R); Scott Vera (R); Jeanette Cass (D); Hartzell Gray (D); Jordan Herrera (D); Randy Miller (D); G Rick (D); Ashleigh Rogers (D); Wayne Russell (D); Thomas Holbrook (L),Heather Shelton (R); Scott Vera (R); Jeanette Cass (D); Hartzell Gray (D); Jordan Herrera (D); Randy Miller (D); G Rick (D); Ashleigh Rogers (D); Wayne Russell (D); Thomas Holbrook (L),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Missouri,162,standard,false,2026-07-27
MO,5,2905,MO 2026 Statewide General,,Emanuel Cleaver,8a776315-0da0-43a9-9f35-0cc2408ec6e4,-29005,18,partial,renominated,Emanuel Cleaver (D); Micah Beebe (R); Rick Brattin (R); Taylor Burks (R); Brett Hueffmeier (R); Berton A. Knox (R); Brad Patty (R); Randall Langkraehr (L),Micah Beebe (R); Rick Brattin (R); Taylor Burks (R); Brett Hueffmeier (R); Berton A. Knox (R); Brad Patty (R); Randall Langkraehr (L),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Missouri,162,standard,false,2026-07-27
MO,6,2906,MO 2026 Statewide General,,Sam Graves,fe96da99-4c28-42b7-841f-1d25b2c47406,-29006,16,partial,retired,James Ingram (R); Cody J. Oshel (R); Nathanael Schultz (R); Chris Stigall (R); Nathan Willett (R); Matt Levine (D); Scot Pondelick (D); Josh Smead (D); Andy Maidment (L),James Ingram (R); Cody J. Oshel (R); Nathanael Schultz (R); Chris Stigall (R); Nathan Willett (R); Matt Levine (D); Scot Pondelick (D); Josh Smead (D); Andy Maidment (L),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Missouri,162,standard,false,2026-07-27
MO,7,2907,MO 2026 Statewide General,,Eric Burlison,df39a562-e7e8-481f-a2ed-fa0d2f0c3a79,-29007,8,partial,renominated,Eric Burlison (R); John Casey (R); Grayson Hunt (R); Missi Hesketh (D); Kevin Craig (L),John Casey (R); Grayson Hunt (R); Missi Hesketh (D); Kevin Craig (L),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Missouri,162,standard,false,2026-07-27
MO,8,2908,MO 2026 Statewide General,,Jason Smith,f69e7555-db5b-4b94-ad26-b49dbde1b1d9,-29008,14,partial,renominated,Jason Smith (R); Gordon Heslop (R); Frank Barnitz (D); Clayton Harbison (D); Christopher Reichard (D); Rebecca Sharpe Lombard (L),Gordon Heslop (R); Frank Barnitz (D); Clayton Harbison (D); Christopher Reichard (D); Rebecca Sharpe Lombard (L),late-primary,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Missouri,162,standard,false,2026-07-27
