politician_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
2c3372a7-dadc-4622-944c-1783abe57b56,Richard Durbin,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
3cc5cece-cec0-4490-8faa-37a6b66231c7,Bernie Sanders,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
463f8a89-e12c-4b92-8df1-0fed43dc4441,Kirsten Gillibrand,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
4f4b2bff-0054-475f-8687-e83f68085f15,"Angus S. King, Jr.",gun-policy,3,"The Background Check Expansion Act, a bill to require a background check for every firearm sale. It is unlawful for a person who is not a licensed importer, licensed manufacturer, or licensed dealer to transfer a firearm to another person who is not so licensed, unless a licensee has first taken possession of the firearm for the purpose of complying with the background check requirements.",https://www.govinfo.gov/content/pkg/BILLS-119s3214is/html/BILLS-119s3214is.htm,,
4fa06009-8f67-40f6-a8b3-d2d62712240d,Martin Heinrich,gun-policy,3,"The Background Check Expansion Act, a bill to require a background check for every firearm sale. It is unlawful for a person who is not a licensed importer, licensed manufacturer, or licensed dealer to transfer a firearm to another person who is not so licensed, unless a licensee has first taken possession of the firearm for the purpose of complying with the background check requirements.",https://www.govinfo.gov/content/pkg/BILLS-119s3214is/html/BILLS-119s3214is.htm,,
535591bf-7151-48ba-81b4-e8d9983def72,Michael Bennet,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
5fe0fed0-05b0-49e4-b7e2-99d2c8463a0d,Raphael Warnock,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
6160a29a-d896-4061-801a-e5c3d9f06c99,Jon Ossoff,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
61a601c2-7faa-4889-abf2-bbb0066ce448,Chris Van Hollen,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
750717e7-1f22-42a7-86fd-e065caf343de,Maria Cantwell,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
7b77ec48-f6d0-4b10-84bf-d15607fcbd2d,Gary Peters,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
7e1e1044-a98b-4c69-910e-73de8e818c48,Mark Kelly,gun-policy,3,"The Background Check Expansion Act, a bill to require a background check for every firearm sale. It is unlawful for a person who is not a licensed importer, licensed manufacturer, or licensed dealer to transfer a firearm to another person who is not so licensed, unless a licensee has first taken possession of the firearm for the purpose of complying with the background check requirements.",https://www.govinfo.gov/content/pkg/BILLS-119s3214is/html/BILLS-119s3214is.htm,,
85d27350-e1b6-45b8-aee3-509ca88c5af4,Mark Warner,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
872f60a5-7ded-473b-87a8-a904d6ca4d6e,Cory Booker,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
8cffe7a0-b56c-42fe-adbf-f57d63589973,Tim Kaine,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
91f87a53-13bc-4d35-b3c8-49227ae80faa,Catherine Cortez Masto,gun-policy,2,"The Assault Weapons Ban of 2023, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-118s25is/html/BILLS-118s25is.htm,,
9a9874ab-159f-4ffb-b88e-f058df02d5fa,Peter Welch,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
a8017fcc-f4c0-4b7d-a0fa-9d76ea3d56f6,Tina Smith,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
ac7faadb-52c2-4e13-9073-3a607a4f8e57,Tammy Baldwin,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
af01a7ec-9318-4862-ba78-553e5908182c,Chuck Schumer,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
afd8d31b-9f88-4eb9-8a88-46e5ef914267,Jack Reed,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
b700099a-8cab-44b6-81b8-d678d646ae88,Christopher Murphy,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
bd630c8f-14da-4149-b95c-6da7eddaab8f,Richard Blumenthal,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
c19c488e-ae48-4ed2-ba7c-3092b847c192,Sheldon Whitehouse,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
dc92c805-4734-4d4b-8ceb-597e59b0e268,Mazie Hirono,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
dd08c9de-076d-40ee-ab27-9298bbb72d1a,Elizabeth Warren,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
e3a590be-1816-46bc-98f0-6a911dec9d9d,Jacky Rosen,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
e89abbed-b93c-4a07-a1b1-fe33060ebec7,John Fetterman,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
eaab08fa-c93d-44de-ad8e-06275658dddc,Chris Coons,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
ebe10065-0025-46e5-897e-7a81e4c77ecf,Elissa Slotkin,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
ec0aeea4-afb2-46b1-be2c-c226188cfbaa,Maggie Hassan,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
f9abc9e1-e1d5-4cd9-9983-a403dc94a5fc,Lisa Blunt Rochester,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
faf86b5b-5add-4afb-a8e2-96b3e8be4b78,Edward J. Markey,gun-policy,2,"The Assault Weapons Ban of 2025, a bill to regulate assault weapons and to ensure that the right to keep and bear arms is not unlimited. It is unlawful to import, sell, manufacture, transfer, or possess a semiautomatic assault weapon or large capacity ammunition feeding device; a firearm specified in Appendix A is exempt.",https://www.govinfo.gov/content/pkg/BILLS-119s1531is/html/BILLS-119s1531is.htm,,
