politician_id,full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
2249e92f-8064-4c9e-b109-d56c0c5bb1b8,Bernie Moreno,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
24109768-01ad-4bab-b833-b7bc1d8f437d,Steve Daines,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
274c286d-a292-4e3f-b570-6c2d7ae9c209,Eric Schmitt,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
2971d4f9-1433-4dcd-aaa7-193241ef3c95,Mike Crapo,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
2b022ce1-6272-40db-9332-015a057ec9f8,John Cornyn,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
2b8d4b89-2d7c-4b67-a5a1-72bd7c766e1e,James Lankford,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
2f52b4b6-f167-4452-be9b-d37a5b667e69,Jerry Moran,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
3621bbef-a821-45fe-991c-e1744ad05203,John Boozman,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
3bb72269-7f3b-42a5-bf48-4e1963844391,Tim Sheehy,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
401f1fab-c996-4b1a-92f7-2817c5dd4619,Ted Budd,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
4d83f985-9248-4905-a9b6-5742e2df77a8,Cindy Hyde-Smith,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
4f62ca82-fda1-4386-9a4a-62dd84318f83,Mike Lee,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
624e51ff-2f0f-45d0-bd57-1dfa8ad47013,Mike Rounds,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
661c0499-af4c-4cf9-a34b-eb0c20d5cd4b,John Thune,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
675778b0-7e6f-45ef-96b2-7bcb5d7e0af7,Tim Scott,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
6ca6aabe-6a7f-46b7-b51d-620a7f5c9913,Shelley Moore Capito,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
7affca4e-db2b-4f7e-b009-9acc6b493139,Tommy Tuberville,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
7e434dbf-80d1-4813-9b43-af30429c8290,Jim Justice,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
808ab926-365f-4b8a-a42e-628f11ecc48e,Marsha Blackburn,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
88c06231-8e34-43ff-befb-8868b44383e6,Kevin Cramer,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
9a41971c-1e38-41b8-a6ec-bec6055a00b3,James Risch,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
9df12eb2-bc9a-4083-8004-1af4167342ea,Roger Marshall,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
a8bda21a-a5ca-4c15-9612-10fad5d5c9d6,Ted Cruz,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
b87583fe-2348-4bf3-aba5-12f5f88d3606,John Curtis,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
d01ea902-317a-4a66-b346-8b29a91fcd25,Pete Ricketts,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
d53cbad2-d166-4f8d-87a2-f7e5ddc7a237,Roger Wicker,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
d5740b38-9b65-431a-9e33-645d432dec61,Jon Husted,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
dd5d3f6d-fc82-4774-b510-287ec47cbd84,Chuck Grassley,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
e4b27d5e-59de-4e71-a8a7-28e7b9a80807,John Barrasso,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
e6596b34-8d9f-4593-bf0c-4fe7fc17cd26,John Hoeven,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
eff33c8a-38f6-421f-a8de-24518c52d650,Bill Cassidy,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
f1271c9d-fad4-4e1e-9c22-e6e2333a8a3e,Thom Tillis,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
f6c97c43-41e3-45ae-bdaa-c339f2e6ed4d,Ashley Moody,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
f8d6555b-faea-4746-b8d8-27c41e08f4c4,Mitch McConnell,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-118s214pcs/html/BILLS-118s214pcs.htm,,
ffe3816f-4923-4e10-b71c-8b2590a8f377,John Kennedy,gun-policy,4,"A bill to allow reciprocity for the carrying of certain concealed firearms: an individual who is not prohibited by Federal law from possessing a firearm, and who is carrying a valid license or permit issued pursuant to the law of a State, may carry a concealed handgun in any State other than the State of residence of the individual that allows residents to obtain licenses or permits to carry concealed firearms.",https://www.govinfo.gov/content/pkg/BILLS-119s65is/html/BILLS-119s65is.htm,,
