filer_id,committee_name,jurisdiction,election_year,candidate_name,match_status,politician_id,source_row_id,outcome,notes
1459425,JUST KEEP LIVIN FOUNDATION,LOS ANGELES,2026,JUST KEEP LIVIN FOUNDATION,no_match,,,not_seeded,
1456947,ABUNDANT HOUSING L.A.,LOS ANGELES,2026,ABUNDANT HOUSING L.A.,no_match,,,not_seeded,
1222932,COMMUNITY PARTNERS,LOS ANGELES,2026,COMMUNITY PARTNERS,no_match,,,not_seeded,
1465417,BIG CITY SAN DIEGO,LOS ANGELES,2026,BIG CITY SAN DIEGO,no_match,,,not_seeded,
1466449,SUSAN MINATO,LOS ANGELES,2026,SUSAN MINATO,no_match,,,not_seeded,
1464755,NEIGHBORS FOR AFFORDABLE HOUSING AND HOMELESSNESS SOLUTIONS NOW,LOS ANGELES,2026,NEIGHBORS FOR AFFORDABLE HOUSING AND HOMELESSNESS SOLUTIONS NOW,no_match,,,not_seeded,
1470326,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1473970,"MCCOURT PARTNERS REAL ESTATE LLC AND ITS AFFILIATES, CHAVEZ RAVINE LAND COMPANY LLC AND AERIAL RAPID TRANSIT TECHNOLOGIES LLC",LOS ANGELES,2026,"MCCOURT PARTNERS REAL ESTATE LLC AND ITS AFFILIATES, CHAVEZ RAVINE LAND COMPANY LLC AND AERIAL RAPID TRANSIT TECHNOLOGIES LLC",no_match,,,not_seeded,
1471492,"RASKIN, HALL, SNELL, AND ZERNITSKAYA FOR CITY COUNCIL 2024; COMMITTEE TO PROTECT RENTERS, RETAILERS & HOMEOWNERS - SANTA MONICANS AGAINST FAILED GOVERNMENT POLICIES OPPOSING",LOS ANGELES,2026,"RASKIN, HALL, SNELL, AND ZERNITSKAYA FOR CITY COUNCIL 2024; COMMITTEE TO PROTECT RENTERS, RETAILERS & HOMEOWNERS - SANTA MONICANS AGAINST FAILED GOVERNMENT POLICIES OPPOSING",no_match,,,not_seeded,
1471291,JANE WISHON,LOS ANGELES,2026,JANE WISHON,no_match,,,not_seeded,
1472433,LUTZ FOR PICO RIVERA CITY COUNCIL 2024; ERIK,LOS ANGELES,2026,LUTZ FOR PICO RIVERA CITY COUNCIL 2024; ERIK,matched,296b7b65-fd92-4f3c-8960-f0bade09513d,81f68ef6-da1b-44e5-a175-3793203385d9,inserted,matches: Erik Lutz
1475430,CARY DAVIDSON,LOS ANGELES,2026,CARY DAVIDSON,no_match,,,not_seeded,
1476897,DREXEL HEARD,LOS ANGELES,2026,DREXEL HEARD,no_match,,,not_seeded,
1476297,LUIS SANCHEZ,LOS ANGELES,2026,LUIS SANCHEZ,no_match,,,not_seeded,
1476783,TIFFANY CHHUOR,LOS ANGELES,2026,TIFFANY CHHUOR,no_match,,,not_seeded,
1477060,JAMIE DELLINGER,LOS ANGELES,2026,JAMIE DELLINGER,no_match,,,not_seeded,
1477927,INTEC BIOPLASTICS INC.,LOS ANGELES,2026,INTEC BIOPLASTICS INC.,no_match,,,not_seeded,
1485545,"PARK AND SUPPORTING MALIK FOR COUNCIL 2026, SPONSORED BY UNITE HERE LOCAL 11; WORKING FAMILIES OPPOSING",LOS ANGELES,2026,"PARK AND SUPPORTING MALIK FOR COUNCIL 2026, SPONSORED BY UNITE HERE LOCAL 11; WORKING FAMILIES OPPOSING",no_match,,,not_seeded,
1484371,AUSTIN BEUTNER,LOS ANGELES,2026,AUSTIN BEUTNER,no_match,,,not_seeded,
1480083,JASON POWELL,LOS ANGELES,2026,JASON POWELL,no_match,,,not_seeded,
1482801,HEALING DIALOGUE AND ACTION,LOS ANGELES,2026,HEALING DIALOGUE AND ACTION,no_match,,,not_seeded,
1478954,"CRITICAL LOOP, INC.",LOS ANGELES,2026,"CRITICAL LOOP, INC.",no_match,,,not_seeded,
1479768,SOUTHERN CALIFORNIA COLLEGE ACCESS NETWORK (SO CAL CAN),LOS ANGELES,2026,SOUTHERN CALIFORNIA COLLEGE ACCESS NETWORK (SO CAL CAN),no_match,,,not_seeded,
1488390,SIDENFADEN FOR SUPERVISOR 2026,LOS ANGELES,2026,SIDENFADEN FOR SUPERVISOR 2026,no_match,,,not_seeded,
1488931,JASMINE PARK,LOS ANGELES,2026,JASMINE PARK,no_match,,,not_seeded,
1486791,"FARAHI, JUSTIN",LOS ANGELES,2026,"FARAHI, JUSTIN",no_match,,,not_seeded,
1486878,CHRISTOPHER FRENCH,LOS ANGELES,2026,CHRISTOPHER FRENCH,no_match,,,not_seeded,
1489591,"AMAN, ANGELA M.",LOS ANGELES,2026,"AMAN, ANGELA M.",no_match,,,not_seeded,
1486893,"POWER LEGAL GROUP, PC",LOS ANGELES,2026,"POWER LEGAL GROUP, PC",no_match,,,not_seeded,
1489589,HELEN BYON,LOS ANGELES,2026,HELEN BYON,no_match,,,not_seeded,
1394872,CALIFORNIA RHEUMATOLOGY ALLIANCE,LOS ANGELES,2026,CALIFORNIA RHEUMATOLOGY ALLIANCE,no_match,,,not_seeded,
1393600,BRADFORD L. ANGLE,LOS ANGELES,2026,BRADFORD L. ANGLE,no_match,,,not_seeded,
1221100,MARK ANTHONY ILES,LOS ANGELES,2026,MARK ANTHONY ILES,no_match,,,not_seeded,
1297793,DE LEON BELIEVING IN A BETTER CALIFORNIA BALLOT MEASURE COMMITTEE; KEVIN,LOS ANGELES,2026,DE LEON BELIEVING IN A BETTER CALIFORNIA BALLOT MEASURE COMMITTEE; KEVIN,no_match,,,not_seeded,
1343731,"SALAZAR FOR CERRITOS COLLEGE 2020, SANDRA",LOS ANGELES,2026,"SALAZAR FOR CERRITOS COLLEGE 2020, SANDRA",no_match,,,not_seeded,
1399678,FAMILIES FOR A BETTER LOS ANGELES,LOS ANGELES,2026,FAMILIES FOR A BETTER LOS ANGELES,no_match,,,not_seeded,
1334485,"CBRE INVESTMENT MANAGEMENT, LLC",LOS ANGELES,2026,"CBRE INVESTMENT MANAGEMENT, LLC",no_match,,,not_seeded,
1425115,SENTINEL PEAK RESOURCES,LOS ANGELES,2026,SENTINEL PEAK RESOURCES,no_match,,,not_seeded,
1426300,GASCON FOR DISTRICT ATTORNEY 2020 ATTORNEY'S FEES FUND; GEORGE,LOS ANGELES,2026,GASCON FOR DISTRICT ATTORNEY 2020 ATTORNEY'S FEES FUND; GEORGE,no_match,,,not_seeded,
1456543,MC KINNOR FOR ASSEMBLY 2024; TINA,LOS ANGELES,2026,MC KINNOR FOR ASSEMBLY 2024; TINA,no_match,,,not_seeded,
1460467,"LOPEZ, SPONSORED BY UNITED FOOD AND COMMERCIAL WORKERS LOCAL 324; WORKING FAMILIES AGAINST THE RECALL OF JESSIE",LOS ANGELES,2026,"LOPEZ, SPONSORED BY UNITED FOOD AND COMMERCIAL WORKERS LOCAL 324; WORKING FAMILIES AGAINST THE RECALL OF JESSIE",no_match,,,not_seeded,
1456093,HARRIS-DAWSON FOR CITY COUNCIL 2024,LOS ANGELES,2026,HARRIS-DAWSON FOR CITY COUNCIL 2024,no_match,,,not_seeded,
1437851,GREEN DOT PUBLIC SCHOOLS,LOS ANGELES,2026,GREEN DOT PUBLIC SCHOOLS,no_match,,,not_seeded,
1466226,BRUIN DEMOCRATS AT UCLA,LOS ANGELES,2026,BRUIN DEMOCRATS AT UCLA,no_match,,,not_seeded,
1466785,BLACK LEADERS FOR CHANGE,LOS ANGELES,2026,BLACK LEADERS FOR CHANGE,no_match,,,not_seeded,
1470738,"QUARANTA, NINA",LOS ANGELES,2026,"QUARANTA, NINA",no_match,,,not_seeded,
1473306,CHEYENNE SIMS,LOS ANGELES,2026,CHEYENNE SIMS,no_match,,,not_seeded,
1466858,HECTOR DROUAILLET,LOS ANGELES,2026,HECTOR DROUAILLET,no_match,,,not_seeded,
1473641,UPGRADE SCHOOLS FOR LA KIDS - YES ON US 2024,LOS ANGELES,2026,UPGRADE SCHOOLS FOR LA KIDS - YES ON US 2024,no_match,,,not_seeded,
1467802,"PEREZ; INCLUDING AGGREGATED CONTRIBUTIONS, FRANK",LOS ANGELES,2026,"PEREZ; INCLUDING AGGREGATED CONTRIBUTIONS, FRANK",no_match,,,not_seeded,
1469798,WHITE MEMORIAL COMMUNITY HEALTH CENTER,LOS ANGELES,2026,WHITE MEMORIAL COMMUNITY HEALTH CENTER,no_match,,,not_seeded,
1470759,DAVID GREEN,LOS ANGELES,2026,DAVID GREEN,no_match,,,not_seeded,
1467041,ADA BRICENO,LOS ANGELES,2026,ADA BRICENO,no_match,,,not_seeded,
1469858,UNITED AVANCE CALIFORNIA DEMOCRATIC FEDERATION,LOS ANGELES,2026,UNITED AVANCE CALIFORNIA DEMOCRATIC FEDERATION,no_match,,,not_seeded,
1474617,PHOENIX GLOBAL ORGANIZATION INCORPORATED,LOS ANGELES,2026,PHOENIX GLOBAL ORGANIZATION INCORPORATED,no_match,,,not_seeded,
1478554,DRUVEN PUBLIC AFFAIRS LLC,LOS ANGELES,2026,DRUVEN PUBLIC AFFAIRS LLC,no_match,,,not_seeded,
1480075,SOMOS GROUP,LOS ANGELES,2026,SOMOS GROUP,no_match,,,not_seeded,
1467522,JAPANESE AMERICAN LEGACY PAC,LOS ANGELES,2026,JAPANESE AMERICAN LEGACY PAC,no_match,,,not_seeded,
1466731,YOMARA ARRIVILLAGA,LOS ANGELES,2026,YOMARA ARRIVILLAGA,no_match,,,not_seeded,
1474692,"ERICKSON AND HANG FOR WEST HOLLYWOOD CITY COUNCIL 2024; WEHO UNITED,",LOS ANGELES,2026,"ERICKSON AND HANG FOR WEST HOLLYWOOD CITY COUNCIL 2024; WEHO UNITED,",no_match,,,not_seeded,
1471823,"CENTER FOR GOVERNMENT ACCOUNTABILITY, INC.",LOS ANGELES,2026,"CENTER FOR GOVERNMENT ACCOUNTABILITY, INC.",no_match,,,not_seeded,
1452199,GENEVE VILLACRES,LOS ANGELES,2026,GENEVE VILLACRES,no_match,,,not_seeded,
1476845,GABRIEL FOR ASSEMBLY 2026; JESSE,LOS ANGELES,2026,GABRIEL FOR ASSEMBLY 2026; JESSE,matched,f173ce9a-6941-4570-bd3f-97bc1157beaf,71b3a46b-f778-46d1-afdf-079eae817eb4,already_confirmed,matches: Jesse Gabriel
1478331,HOANG NGUYEN,LOS ANGELES,2026,HOANG NGUYEN,no_match,,,not_seeded,
1475174,"GONZALEZ FOR ASSEMBLY 2024, SPONSORED BY EQUALITY CALIFORNIA AND LGBT (LESBIAN, GAY, BISEXUAL & TRANSGENDER) CAUCUS LEADERSHIP FUND; COMMUNITIES UNITED TO ELECT MARK",LOS ANGELES,2026,"GONZALEZ FOR ASSEMBLY 2024, SPONSORED BY EQUALITY CALIFORNIA AND LGBT (LESBIAN, GAY, BISEXUAL & TRANSGENDER) CAUCUS LEADERSHIP FUND; COMMUNITIES UNITED TO ELECT MARK",matched,005d7df1-227e-4110-b254-ec835d5b5e95,5f95f1b3-6d45-4dc2-b631-01a8932532cb,inserted,matches: Mark Gonzalez
1485410,MARCUS D. SILVER,LOS ANGELES,2026,MARCUS D. SILVER,no_match,,,not_seeded,
1485859,ST. JOHN'S COMMUNITY HEALTH,LOS ANGELES,2026,ST. JOHN'S COMMUNITY HEALTH,no_match,,,not_seeded,
1433921,CEDILLO FOR CITY COUNCIL 2022,LOS ANGELES,2026,CEDILLO FOR CITY COUNCIL 2022,no_match,,,not_seeded,
1481476,BRADFORD FOR STATE INSURANCE COMMISSIONER 2026; STEVEN,LOS ANGELES,2026,BRADFORD FOR STATE INSURANCE COMMISSIONER 2026; STEVEN,no_match,,,not_seeded,
1464316,LANDIFY,LOS ANGELES,2026,LANDIFY,no_match,,,not_seeded,
1485284,ORTEGA FOR MAYOR 2026; ELECT,LOS ANGELES,2026,ORTEGA FOR MAYOR 2026; ELECT,no_match,,,not_seeded,
1485302,WASHINGTON 2026 FOR CITY COUNCIL,LOS ANGELES,2026,WASHINGTON 2026 FOR CITY COUNCIL,no_match,,,not_seeded,
1479447,JOSH FRYDAY,LOS ANGELES,2026,JOSH FRYDAY,matched,ac1445bf-8c81-4c81-a784-a5943d209bbc,8db01f2b-7544-4d04-a21e-cc1dea3f05e0,inserted,matches: Josh Fryday
1482887,CABRERA FOR LOS ANGELES CITY COUNCIL DISTRICT 9 2026; ADRIANA,LOS ANGELES,2026,CABRERA FOR LOS ANGELES CITY COUNCIL DISTRICT 9 2026; ADRIANA,no_match,,,not_seeded,
1484207,KOREAN IMMIGRANT WORKERS ADVOCATES OF SOUTHERN CALIFORNIA DBA KIWA,LOS ANGELES,2026,KOREAN IMMIGRANT WORKERS ADVOCATES OF SOUTHERN CALIFORNIA DBA KIWA,no_match,,,not_seeded,
1479071,TUBBS FOR LIEUTENANT GOVERNOR 2026; FRIENDS OF,LOS ANGELES,2026,TUBBS FOR LIEUTENANT GOVERNOR 2026; FRIENDS OF,no_match,,,not_seeded,
1484412,FRANZISKA VON FISCHER,LOS ANGELES,2026,FRANZISKA VON FISCHER,no_match,,,not_seeded,
1471524,MARGARET DE DOMENICO,LOS ANGELES,2026,MARGARET DE DOMENICO,no_match,,,not_seeded,
