full_name,politician_id,topic_key,value,reasoning
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,trans-athletes,1,"Riebe received 100% scores from Equality Utah and is identified as opposing anti-LGBTQ+ bills including those restricting transgender student participation. Utah passed SB16 in 2023 banning trans care for minors; as a Democrat she consistently voted against anti-trans legislation. Her perfect rating from Equality Utah indicates she supports transgender athletes competing on teams matching their gender identity. — best matches stance 1 (allow all transgender athletes to compete on teams matching their gender identity without any restrictions or requirements)."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,climate-change,3,"Riebe's campaign platform mentions responsible management of public lands and natural resources and she supports clean energy development (moved an amendment related to electric vehicle Road Usage Charge fees in 2026 committee work). She sits on the Transportation, Public Utilities, Energy, and Technology Committee. However, she has not made climate emergency declarations or a 2030 phase-out pledge her priority, focusing more on education and healthcare. — best matches stance 3 (invest in clean energy while gradually reducing reliance on fossil fuels)."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,fossil-fuels,3,"Riebe's campaign site emphasizes responsible land and resource management and she has engaged with clean energy legislation through committee work. However, in Utah's Republican-dominated legislature she has no documented record of introducing fossil fuel restriction bills or making anti-fossil-fuel statements. Her clean energy committee work and alignment with Democratic clean energy priorities suggests supporting current regulations rather than expansion. — best matches stance 3 (maintain current levels of fossil fuel production with existing environmental regulations)."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,tariffs,3,"Riebe criticized 'Trump's reckless tariffs' as driving up costs for Utah families, stating 'costs have gone up with Trump's reckless tariffs.' This reflects opposition to broad high tariffs. However, she hasn't articulated a position on completely free trade. As a 'Blue Dog'-leaning Democrat who mentioned debt concerns and expressed some fiscal caution, her position appears to favor selective use of tariffs rather than elimination or maximization. — best matches stance 3 (use tariffs selectively to protect key American industries and jobs)."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,medicare/aid,2,"Riebe explicitly supports expanding Medicare and Medicaid. Her Ballotpedia profile and 2023 congressional campaign describe her as 'a bold leader for expanding Medicaid' and she supports expanding Medicare and Medicaid. She defended ACA subsidies in her 2026 congressional campaign and opposed Republican healthcare cuts. — best matches stance 2 (lower Medicare age to 55 and expand Medicaid significantly)."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,same-sex-marriage,1,"Riebe received 100% scores from Equality Utah and has opposed anti-LGBTQ+ bills throughout her Senate tenure. She supports full legal recognition of same-sex marriages with federal benefits and protections. As a Democrat with a perfect Equality Utah rating, she favors nationwide same-sex marriage recognition with full federal protections. — best matches stance 1 (require all states to recognize same-sex marriages and provide full federal benefits and protections)."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,religious-freedom,2,"Riebe has opposed bills that would allow faith-based exemptions from anti-discrimination laws. The iVoterGuide profile notes she favors requiring businesses to 'provide services even if it would violate their moral and/or religious beliefs.' She received 100% from Equality Utah and 5% from the ACU, indicating she prioritizes anti-discrimination over broad religious exemptions while protecting genuine religious practice. — best matches stance 2 (protect religious freedom while ensuring it doesn't override anti-discrimination protections in employment and housing)."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,homelessness,,"No specific verifiable public position found on homelessness criminalization policy; insufficient evidence to score."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,childcare,,"No specific verifiable public position found on childcare affordability policy; insufficient evidence to score."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,ukraine-support,,"No documented state-level record found; federal foreign policy topic outside Utah state Senate scope."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,social-security,,"No documented state-level record found; federal program outside Utah state Senate scope."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,data-centers,,"No specific verifiable public position found on data center development policy with grounded snippets."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,ai-regulation,,"AI bills in Utah (SB149 2024; HB452 2025) passed with near-unanimous bipartisan support, making her vote uninformative for stance scoring. No specific stated position found."
Kathleen Riebe,497f54d5-f52e-4f0c-971d-dab4d65e8014,misinformation,,"No documented state-level record or public statement found on misinformation policy with grounded snippets."
