politician_id,topic_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
eaab08fa-c93d-44de-ad8e-06275658dddc,4e2c69ce-591e-4197-9cd5-7aceff79d390,immigration,2,"Coons supports significantly increasing legal immigration pathways, backed STEM visa increases and family reunification, championed DACA protections, and favors comprehensive reform that creates easy paths to citizenship; OTI rates him as supporting amnesty for undocumented immigrants.",https://www.ontheissues.org/Senate/Chris_Coons.htm,https://www.coons.senate.gov/issues/judiciary,
eaab08fa-c93d-44de-ad8e-06275658dddc,9db07b16-1076-4b7d-ad89-ebe7b51f4336,judicial-criminal-justice,2,"Coons supported the First Step Act (2018) criminal justice reform, led bipartisan efforts on federal supervision reform to reduce recidivism, and focuses on reducing mass incarceration through treatment alternatives and reentry support rather than expansion of incarceration.",https://www.coons.senate.gov/issues/judiciary,https://www.coons.senate.gov/issues/public-safety,
eaab08fa-c93d-44de-ad8e-06275658dddc,448b1c9a-b6f3-42b8-8f39-d3bbb5bfa9ee,judicial-interpretation,1,"Coons has served on the Senate Judiciary Committee and consistently voted to confirm progressive judges who interpret the Constitution broadly to protect individual rights; he championed the Courthouse Ethics and Transparency Act and emphasizes judges uphold constitutional oaths rather than political loyalty.",https://www.coons.senate.gov/issues/judiciary,https://en.wikipedia.org/wiki/Chris_Coons,
eaab08fa-c93d-44de-ad8e-06275658dddc,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,medicare/aid,2,"Coons opposes privatizing Medicare, fought for the Inflation Reduction Act provisions capping out-of-pocket Medicare costs at $2,000 annually and insulin at $35/month, and supports expanding dental and vision coverage under Medicare while significantly expanding Medicaid.",https://www.coons.senate.gov/issues/health-care,https://www.ontheissues.org/Senate/Chris_Coons.htm,
eaab08fa-c93d-44de-ad8e-06275658dddc,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,misinformation,2,"Coons has backed AI transparency legislation and worked on social media transparency through the Judiciary Committee, and supports mandatory fact-checking standards and algorithmic accountability for platforms to combat misinformation.",https://www.coons.senate.gov/issues/judiciary,https://www.coons.senate.gov/issues/innovation,
eaab08fa-c93d-44de-ad8e-06275658dddc,48cc9585-ec22-4f53-8d42-6839828dd36f,redistricting,2,"Coons has backed the For the People Act which included independent redistricting commission provisions, and supports federal anti-gerrymandering standards to take redistricting out of partisan legislative control.",https://www.ontheissues.org/Senate/Chris_Coons.htm,,
eaab08fa-c93d-44de-ad8e-06275658dddc,6b9ba6d9-1001-43f5-b073-4d37130696fd,religious-freedom,2,"Coons supports robust religious freedom protections but has consistently opposed allowing religious exemptions to override anti-discrimination protections in employment and housing for LGBTQ+ individuals, backing the Equality Act as a balance between the two.",https://www.ontheissues.org/Senate/Chris_Coons.htm,https://en.wikipedia.org/wiki/Chris_Coons,
eaab08fa-c93d-44de-ad8e-06275658dddc,c5ab4eab-702f-49b8-9277-8ea53f3835c6,same-sex-marriage,1,"Coons supports nationwide same-sex marriage with full federal benefits and voted for the Respect for Marriage Act (2022), and has broadly championed LGBTQ+ equality including reversing visa rollbacks for same-sex partners of diplomats and requesting FDA policy revisions on blood donation restrictions for gay men.",https://en.wikipedia.org/wiki/Chris_Coons,https://www.ontheissues.org/Senate/Chris_Coons.htm,
eaab08fa-c93d-44de-ad8e-06275658dddc,00b95a6a-75db-4521-b523-3326bba938de,school-vouchers,1,"OTI records Coons as opposing vouchers and school choice programs that divert taxpayer money to private institutions, prioritizing full funding of public schools.",https://www.ontheissues.org/Senate/Chris_Coons.htm,,
eaab08fa-c93d-44de-ad8e-06275658dddc,87d20824-a6e9-407b-983c-65440084a0ab,social-security,2,"Coons strongly opposes privatization of Social Security and has a 90% rating from Social Security advocacy groups; he supports modest benefit increases and raising the payroll tax cap on higher earners to strengthen the program.",https://www.ontheissues.org/Senate/Chris_Coons.htm,,
eaab08fa-c93d-44de-ad8e-06275658dddc,683c8084-2281-4920-a07c-18439b2dd413,tariffs,3,"OTI rates Coons as generally pro-free trade (supporting TPP and USMCA) while opposing predatory Chinese trade practices; he has called broad tariffs a 'new national sales tax' harmful to consumers but supports selective tariffs to counter unfair trading partners, placing him at a selective-use position.",https://www.ontheissues.org/Senate/Chris_Coons.htm,,
eaab08fa-c93d-44de-ad8e-06275658dddc,f7e5678d-dadd-4556-a2fc-446e24642ceb,taxes,2,"Coons opposed extending Bush-era tax cuts, supports maintaining the inheritance tax, and backed the Inflation Reduction Act's corporate minimum tax and IRA provisions; his record supports modestly increasing taxes on high earners while holding middle-class rates steady.",https://www.ontheissues.org/Senate/Chris_Coons.htm,https://en.wikipedia.org/wiki/Chris_Coons,
eaab08fa-c93d-44de-ad8e-06275658dddc,24e9212c-b011-422a-865c-093e35050901,ukraine-support,2,"Coons voted for Ukraine aid packages and in June 2025 criticized the Trump administration's defense budget for eliminating all Ukraine aid, stating it undermines deterrence; he supports continued military and economic assistance to help Ukraine defend itself.",https://www.coons.senate.gov/newsroom/in-the-news,https://en.wikipedia.org/wiki/Chris_Coons,
eaab08fa-c93d-44de-ad8e-06275658dddc,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,voting-rights,1,"Coons backs automatic voter registration, opposes photo ID requirements, supports expanded early voting and mail-in voting, and has backed the For the People Act; his recent press releases show him opposing Trump's executive order restricting vote-by-mail.",https://www.ontheissues.org/Senate/Chris_Coons.htm,https://www.coons.senate.gov/newsroom/press-releases,
61a601c2-7faa-4889-abf2-bbb0066ce448,af2fdfd6-02c4-49df-b09c-cf8536f4773f,abortion,1,Van Hollen is rated 100% by NARAL and calls himself a fierce defender of a womans right to reproductive choice; he co-sponsored the Women's Health Protection Act of 2021 to codify abortion rights into federal law with no gestational restrictions.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,666bf03d-81fc-4138-ab15-69ae734c9023,ai-regulation,3,Van Hollen has not staked out a strong position for or against comprehensive AI regulation; his press releases reference digital assets legislation but no major AI governance bill sponsorship is on record placing him at the basic safety-testing middle ground.,https://www.vanhollen.senate.gov/news/press-releases,,
61a601c2-7faa-4889-abf2-bbb0066ce448,92730f69-ae57-401c-8ad1-2d07834a895d,campaign-finance,1,Van Hollen sponsored the DISCLOSE Act in 2010 and 2012 to ban dark money and require full disclosure of all political spending and sued the FEC in 2011 over undisclosed financing loopholes; he supports public financing through small-donor matching systems.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,c1ac1330-47f7-44ec-baf3-c913d926b97c,childcare,2,Van Hollen supports expanding childcare tax credits and child care access and backed paid parental leave for federal employees; he consistently backs significant federal subsidies for low- and middle-income families rather than universal free childcare.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,0bc588c6-39e1-4084-b5de-cac909b8b762,civil-rights,2,Van Hollen has a 97% rating from the NAACP supports affirmative action and removing Confederate names from military bases and backs the Equality Act to extend non-discrimination protections to LGBTQ+ Americans; his record emphasizes strengthening federal civil rights enforcement.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,climate-change,2,Van Hollen has a 100% LCV score (2023) introduced green bank legislation for clean energy financing in 2009 and 2014 and co-sponsored the Green New Deal; he supports a rapid transition to renewable energy and phasing out fossil fuels.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,44905f3b-e105-4f6c-afc7-5d223813dbac,deportation,2,Van Hollen publicly confronted Secretary of State Rubio in April 2025 over the deportation of Maryland resident Kilmar Abrego Garcia to El Salvador and consistently supports due process and legal pathways for undocumented immigrants rather than broad deportation.,https://en.wikipedia.org/wiki/Chris_Van_Hollen,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,
61a601c2-7faa-4889-abf2-bbb0066ce448,a22215c3-6693-4bc2-b248-01aebba14570,fossil-fuels,2,Van Hollen voted to ban offshore oil drilling in the Gulf of Mexico (2016) opposes new oil refinery construction and supports removing oil and gas exploration subsidies; his 100% LCV score reflects consistent opposition to fossil fuel expansion.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,healthcare,2,Van Hollen strongly defends the ACA and supports Medicare negotiating prescription drug prices; in December 2025 he expressed support for Medicare for All though his primary legislative record centers on a public option and expanding coverage through existing programs.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,669cac97-66a6-4087-b036-936fbe62efb3,housing,2,Van Hollen has voted for Section 8 housing vouchers and supported modifying bankruptcy rules to prevent foreclosures; he consistently backs federal investment in affordable housing programs to expand rental assistance and housing supply.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,,
61a601c2-7faa-4889-abf2-bbb0066ce448,4e2c69ce-591e-4197-9cd5-7aceff79d390,immigration,2,Van Hollen has a 0% rating from FAIR (indicating a strongly pro-legalization record) co-sponsored comprehensive immigration reform and supports a path to citizenship for DREAMers; he opposes the border wall and religion-based immigration bans.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,9db07b16-1076-4b7d-ad89-ebe7b51f4336,judicial-criminal-justice,2,Van Hollen supports reducing mass incarceration through Second Chance programs backed First Step Act-style reform and supports allowing those with drug convictions to access college tax credits; OTI notes a reform-focused record with a 77% law enforcement rating.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,,
61a601c2-7faa-4889-abf2-bbb0066ce448,448b1c9a-b6f3-42b8-8f39-d3bbb5bfa9ee,judicial-interpretation,2,Van Hollen consistently votes for progressive judicial nominees and supports a living Constitution approach prioritizing civil rights precedents; his strong NAACP and HRC ratings reflect opposition to originalist interpretations that would roll back equality protections.,https://en.wikipedia.org/wiki/Chris_Van_Hollen,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,
61a601c2-7faa-4889-abf2-bbb0066ce448,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,medicare/aid,1,Van Hollen co-chairs the Expand Social Security Caucus voted against the Ryan Budget cutting Medicare and advocates for lowering the Medicare age and expanding Medicaid significantly; he is rated 100% by the Alliance for Retired Americans.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,misinformation,2,Van Hollen sponsored the Protect Our Elections Act (2018) to block foreign adversaries from owning election vendors and called for investigation of the January 6 riot; he supports mandatory transparency mechanisms to combat election misinformation online.,https://en.wikipedia.org/wiki/Chris_Van_Hollen,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,
61a601c2-7faa-4889-abf2-bbb0066ce448,48cc9585-ec22-4f53-8d42-6839828dd36f,redistricting,2,Van Hollen has backed the For the People Act establishing independent redistricting commissions with equal party representation as part of a broader democracy reform agenda including the DISCLOSE Act and voting rights protections.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,6b9ba6d9-1001-43f5-b073-4d37130696fd,religious-freedom,2,Van Hollen is rated 8% by the Christian Coalition and has stated Religious freedom means no religious registry; he supports protecting religious freedom while ensuring it does not override anti-discrimination protections in employment and housing.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,,
61a601c2-7faa-4889-abf2-bbb0066ce448,c5ab4eab-702f-49b8-9277-8ea53f3835c6,same-sex-marriage,1,Van Hollen is rated 88% by the Human Rights Campaign voted against constitutional amendments banning same-sex marriage and supported the Respect for Marriage Act codifying marriage equality nationwide with full federal benefits and protections.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,00b95a6a-75db-4521-b523-3326bba938de,school-vouchers,1,Van Hollen explicitly stated Oppose private and religious school voucher programs (Oct 2015) voted against the DC Opportunity Scholarship voucher program and is rated 100% by the National Education Association for prioritizing public school funding.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,,
61a601c2-7faa-4889-abf2-bbb0066ce448,87d20824-a6e9-407b-983c-65440084a0ab,social-security,1,Van Hollen co-chairs the Expand Social Security Caucus has a 100% rating from the Alliance for Retired Americans supports a more generous cost-of-living formula and strongly opposes any privatization of Social Security.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,683c8084-2281-4920-a07c-18439b2dd413,tariffs,3,Van Hollen supports imposing tariffs on currency-manipulating countries and countering illegal Chinese trade practices but voted against CAFTA while supporting multiple bilateral trade agreements; his record reflects selective tariff use to protect key industries rather than blanket protectionism.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,,
61a601c2-7faa-4889-abf2-bbb0066ce448,f7e5678d-dadd-4556-a2fc-446e24642ceb,taxes,1,Van Hollen received a 100% rating from Citizens for Tax Justice advocates for ending tax giveaways to the wealthy opposes eliminating the estate tax and supports financial transaction taxes; he stated it is not fair that 50 biggest corporations paid zero income tax (Aug 2022).,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,,
61a601c2-7faa-4889-abf2-bbb0066ce448,d1618b9c-0b9e-45af-b986-bb33d270b8e4,trans-athletes,2,Van Hollen voted Nay on S.9 (Feb 2025) the bill restricting Title IX compliance to biological sex at birth opposing requirements that transgender athletes compete under their birth sex; he also opposed the 2017 transgender military ban.,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00100.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,24e9212c-b011-422a-865c-093e35050901,ukraine-support,2,Van Hollen voted YEA on the April 2024 Ukraine supplemental aid package and YEA on the Reed Amendment (Feb 2025) to ensure continued U.S. support for Ukraine against Russian aggression; he supports current aid levels to help Ukraine defend itself.,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00076.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
61a601c2-7faa-4889-abf2-bbb0066ce448,d1792200-1d3b-4955-a0b7-0e6980d7a7b2,voting-rights,1,Van Hollen sponsored automatic voter registration legislation stated No photo IDs to vote; they suppress the vote (Jun 2014) supports 15 days of early voting nationally and framed his 2022 reelection campaign around defending democracy against voter suppression.,https://www.ontheissues.org/Senate/Chris_Van_Hollen.htm,https://en.wikipedia.org/wiki/Chris_Van_Hollen,
b700099a-8cab-44b6-81b8-d678d646ae88,af2fdfd6-02c4-49df-b09c-cf8536f4773f,abortion,1,"Murphy co-sponsored the Women's Health Protection Act to guarantee abortion access without political restrictions, supports public funding for abortions and opposes parental notification requirements for minors; he voted NAY on the Born-Alive Abortion Survivors Protection Act (Feb 2019) and introduced legislation in March 2025 to combat what he called Trump's backdoor abortion ban.",https://www.murphy.senate.gov/issues/choice-and-womens-health,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,666bf03d-81fc-4138-ab15-69ae734c9023,ai-regulation,3,"Murphy introduced the Kids Off Social Media Act (2025) to restrict algorithmic targeting of minors and backed the NO FAKES Act on AI-generated deepfakes, reflecting a targeted safety-testing approach to AI rather than broad government controls or a fully hands-off stance.",https://en.wikipedia.org/wiki/Chris_Murphy,https://www.murphy.senate.gov/issues,,
b700099a-8cab-44b6-81b8-d678d646ae88,92730f69-ae57-401c-8ad1-2d07834a895d,campaign-finance,2,"Murphy backs a constitutional amendment to overturn Citizens United and supports the Fair Elections Now Act for public campaign financing similar to Connecticut's system, as well as the For The People Act to end big money in politics; he states that a tiny handful of ultra-wealthy donors have an outsized influence on our political system.",https://www.murphy.senate.gov/issues/election-reform,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,c1ac1330-47f7-44ec-baf3-c913d926b97c,childcare,2,"Murphy backed the American Rescue Plan's major childcare investment and consistently supports significant federal subsidies and provider grants to make childcare affordable for low- and middle-income families; his economic security agenda focuses on expanding access rather than universal free care.",https://www.murphy.senate.gov/issues,https://en.wikipedia.org/wiki/Chris_Murphy,
b700099a-8cab-44b6-81b8-d678d646ae88,0bc588c6-39e1-4084-b5de-cac909b8b762,civil-rights,2,"Murphy co-sponsored the Equality Act to extend civil rights protections to LGBTQ+ Americans, supports the constitutional amendment for women's equal rights, and backed the Keeping All Students Safe Act to address discipline disparities for students of color; his record emphasizes strengthening federal civil rights enforcement and addressing systemic discrimination.",https://www.murphy.senate.gov/issues/education,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,f1e44d66-5d27-4b51-b54f-b7ace86f6a3c,climate-change,2,"Murphy has described energy reform as his holy grail and opposes allowing businesses to pollute; he supports stricter emission standards than federal requirements, backed the Inflation Reduction Act's clean energy provisions, and advocates a rapid transition to renewable energy while phasing out reliance on fossil fuels.",https://www.ontheissues.org/Senate/Chris_Murphy.htm,https://en.wikipedia.org/wiki/Chris_Murphy,
b700099a-8cab-44b6-81b8-d678d646ae88,44905f3b-e105-4f6c-afc7-5d223813dbac,deportation,2,"Murphy authored the Bipartisan Border Bill (2024) and introduced the Protecting Sensitive Locations Act (2019) limiting ICE enforcement actions; he frames immigration enforcement as targeting genuine threats like drug trafficking while protecting non-threatening individuals, opposing broad deportation campaigns.",https://www.murphy.senate.gov/issues/immigration,https://en.wikipedia.org/wiki/Chris_Murphy,
b700099a-8cab-44b6-81b8-d678d646ae88,a22215c3-6693-4bc2-b248-01aebba14570,fossil-fuels,2,"Murphy believes oil companies prevent renewable energy development and supports stricter emissions standards, placing him toward stopping new fossil fuel permits; he backed the Inflation Reduction Act's clean energy transition while not calling for an immediate ban on all existing drilling.",https://www.ontheissues.org/Senate/Chris_Murphy.htm,https://en.wikipedia.org/wiki/Chris_Murphy,
b700099a-8cab-44b6-81b8-d678d646ae88,e8dad4a8-eb93-4931-91f5-d8fb5d7dd529,healthcare,2,"Murphy introduced the Choose Medicare Act with Sen. Merkley to allow all Americans and businesses to buy into Medicare, stating that the majority of Americans will choose Medicare if given the option; he frames this as consumer choice rather than mandatory single-payer, maintaining private insurance as an alternative.",https://www.murphy.senate.gov/issues/health-care,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,4938766b-b45a-46e3-93bd-b8b30651271a,homelessness,2,"Murphy supported the American Rescue Plan's emergency rental assistance and housing stabilization funds and backed federal housing legislation after completing a Connecticut-wide listening tour on housing in late 2023; his approach prioritizes decriminalizing homelessness and investing in shelter and outreach over punitive enforcement.",https://www.murphy.senate.gov/newsroom/press-releases,https://en.wikipedia.org/wiki/Chris_Murphy,
b700099a-8cab-44b6-81b8-d678d646ae88,669cac97-66a6-4087-b036-936fbe62efb3,housing,2,"After a statewide listening tour in December 2023, Murphy announced support for five housing bills to address Connecticut's affordability challenges; he supports building affordable units and expanding rental assistance programs as a federal priority.",https://www.murphy.senate.gov/newsroom/press-releases,https://en.wikipedia.org/wiki/Chris_Murphy,
b700099a-8cab-44b6-81b8-d678d646ae88,4e2c69ce-591e-4197-9cd5-7aceff79d390,immigration,2,"Murphy co-wrote the Bipartisan Border Bill (2024) providing a pathway to citizenship for undocumented immigrants and improving foreign worker admission; he supports welcoming refugees, STEM graduate visas, and sanctuary policies while framing enforcement as targeting criminals and human smugglers.",https://www.murphy.senate.gov/issues/immigration,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,9db07b16-1076-4b7d-ad89-ebe7b51f4336,judicial-criminal-justice,2,"Murphy stated his first priority is to reduce recidivism and mass incarceration (Dec 2018) and supports community policing funding and rehabilitation-focused criminal justice reform; his record reflects a preference for treatment alternatives and reducing incarceration over expanding prison capacity.",https://www.ontheissues.org/Senate/Chris_Murphy.htm,https://en.wikipedia.org/wiki/Chris_Murphy,
b700099a-8cab-44b6-81b8-d678d646ae88,448b1c9a-b6f3-42b8-8f39-d3bbb5bfa9ee,judicial-interpretation,2,"Murphy consistently votes to confirm progressive judicial nominees who interpret the Constitution to protect civil rights and has served on the Senate Foreign Relations Committee; his strong support for the Equality Act and abortion rights codification reflects a living Constitution approach rather than strict originalism.",https://en.wikipedia.org/wiki/Chris_Murphy,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,medicare/aid,2,"Murphy's official website states he strongly opposes turning Social Security and Medicare over to the private sector and introduced the Social Security Caregiver Credit Act; he supports raising the income cap for Social Security taxes and applauded the Social Security Fairness Act signed into law in January 2025.",https://www.murphy.senate.gov/issues/retirement-security,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,misinformation,2,"Murphy backed the Kids Off Social Media Act (2025) to limit algorithmic promotion of harmful content to minors and co-authored legislation countering foreign propaganda; he supports mandatory transparency in how platforms promote content and restrictions on algorithmic targeting rather than government content removal.",https://en.wikipedia.org/wiki/Chris_Murphy,https://www.murphy.senate.gov/issues,,
b700099a-8cab-44b6-81b8-d678d646ae88,48cc9585-ec22-4f53-8d42-6839828dd36f,redistricting,2,"Murphy backed the For the People Act which included independent redistricting commission provisions with equal party representation, and supports federal anti-gerrymandering standards; his reform agenda prioritizes taking redistricting out of partisan legislative control.",https://www.murphy.senate.gov/issues/election-reform,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,6b9ba6d9-1001-43f5-b073-4d37130696fd,religious-freedom,2,"Murphy opposes anti-LGBTQ policies framed as religious freedom and has stated that religious freedom does not permit discrimination in employment and housing; he supports the Equality Act as a balance protecting both religious freedom and anti-discrimination protections.",https://www.murphy.senate.gov/issues/lgbtq-equality,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
b700099a-8cab-44b6-81b8-d678d646ae88,c5ab4eab-702f-49b8-9277-8ea53f3835c6,same-sex-marriage,1,"Murphy has been an early and consistent supporter of marriage equality and has actively opposed state-level restrictions on LGBTQ+ rights; he backed the Respect for Marriage Act (2022) and supports full federal benefits and protections for same-sex couples.",https://en.wikipedia.org/wiki/Chris_Murphy,https://www.murphy.senate.gov/issues/lgbtq-equality,
b700099a-8cab-44b6-81b8-d678d646ae88,00b95a6a-75db-4521-b523-3326bba938de,school-vouchers,1,"Murphy opposes school voucher programs that divert taxpayer money to private institutions and has supported the College for All Act for tuition-free public universities; OTI records him as prioritizing full public school funding over school choice programs.",https://www.murphy.senate.gov/issues/education,https://www.ontheissues.org/Senate/Chris_Murphy.htm,
