full_name,politician_id,topic_key,topic_id,value,reasoning,source_url_1,source_url_2,source_url_3
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,housing,4e83c81b-e8dc-4bc0-883e-58d9defd1f52,3,"Calls for improving 'roads, bridges, parks, spillways, streets' and developing 'equitable infrastructure to support industry and job creation.' References her volunteer work with 211 focusing on housing and food insecurity services. Does not lay out an explicit federal housing program, making this a moderate stance of targeted investment rather than a federal guarantee or market-only approach.",https://www.fettyandersonforsenate.com/issues,https://www.fettyandersonforsenate.com/about,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,homelessness,5f6fce56-ee3f-4c6e-88f5-f5bb03b4dac9,2,"Her human rights platform calls for 'All persons deserve due process, resources, and constitutional rights,' and her volunteer background includes housing advocacy through 211 and Caritas House. Frames housing and homelessness as a human rights issue rather than an enforcement problem. Aligns with decriminalizing public homelessness and investing in shelter/services.",https://www.fettyandersonforsenate.com/issues,https://www.fettyandersonforsenate.com/about,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,homelessness-response,39eebceb-c382-4a11-a1f6-1fd0d28e5ebe,2,"Her platform emphasizes that 'humanity is sufficient to guarantee humane treatment by government' and calls for outreach and resources for all persons regardless of circumstances. Her service record with Caritas House (a homeless services organization) and 211 indicates prioritizing outreach, shelter, and services over enforcement as the city's primary homelessness strategy.",https://www.fettyandersonforsenate.com/about,https://www.fettyandersonforsenate.com/issues,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,ukraine-support,24e9212c-b011-422a-865c-093e35050901,2,"Her international relations platform states she will 'maintain alliances with democracies sharing American values and respecting human rights' and 'establish mutual aid and economic partnerships with aligned nations,' prioritizing 'trustworthiness and reliability as partners.' This language clearly supports continued aid to Ukraine as a democratic ally against Russian aggression.",https://www.fettyandersonforsenate.com/issues,,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,tariffs,683c8084-2281-4920-a07c-18439b2dd413,3,"Her agriculture platform calls for protecting farmers from 'market instability, foreign land takeovers, and industry monopolization,' which implies selective trade protection for agriculture. She also rejects 'energy sources requiring military operations to acquire resources,' suggesting some protectionist/self-sufficiency instincts. No explicit tariff policy stated, placing her at a moderate selective-tariff position.",https://www.fettyandersonforsenate.com/issues,,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,ai-regulation,14b3e358-b159-499a-97ec-b6e7397bcf5d,4,"Explicitly states 'Divestment from children, workers and creatives in pursuit of technology is unforgivable' and calls for rejecting 'speculative technologies designed to reduce workforce size.' Her technology platform demands prosecution of those permitting technology abuses and clawback of benefits for contractors. She frames AI as a threat to human labor and creative workers, aligning with closely monitoring and restricting AI deployment.",https://www.fettyandersonforsenate.com/issues,,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,misinformation,ddd65d64-9dc7-4208-a30f-59f4b9c0653d,3,"Her free speech platform supports journalists and a free press, holds government accountable for suppressing First Amendment rights, and calls for stopping 'corrupt media manipulation and unfair FCC licensing distribution.' She emphasizes constitutional speech protections but also criticizes platform manipulation. This suggests voluntary standards and structural reform (FCC) rather than government content removal mandates.",https://www.fettyandersonforsenate.com/issues,,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,religious-freedom,6b9ba6d9-1001-43f5-b073-4d37130696fd,3,"Her free speech platform calls for 'ending religious text establishment in schools,' reflecting a strict church-state separation stance. At the same time, her human rights framing is universal — protecting all people's rights. This balances protection of individual religious practice against government endorsement, consistent with a moderate stance of equal treatment under law rather than either strict prohibition or broad religious exemptions.",https://www.fettyandersonforsenate.com/issues,,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,school-vouchers,00b95a6a-75db-4521-b523-3326bba938de,2,"Her issues page states she will 'prioritize public education with developmentally appropriate curricula' and focuses investment on 'fundamental skills, civic knowledge, and scientific principles' within the public system. She frames children's education as a government responsibility without any mention of private school choice. Consistent with restricting vouchers to low-income families lacking adequate options at most.",https://www.fettyandersonforsenate.com/issues,,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,public-safety-approach,47bde7e0-d4d1-4e8f-ab25-a4a74c1c06fd,2,"As Morgantown City Council Deputy Mayor, led creation of the city's civilian police review board (voted unanimously in 2021), stating 'the most critical piece is that we will, as a community be contributing to this discussion about how policing will work in our community.' Also supported lessening marijuana possession penalties. Aligns with maintaining current police staffing while shifting non-violent calls to alternative responders.",https://wvpublic.org/story/government/morgantown-creates-civilian-police-review-board/,https://wvpublic.org/story/wvpb-news/morgantown-lessens-penalties-for-possessing-small-amounts-of-marijuana/,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,judicial-criminal-justice,4c0dc429-c8ce-4be5-b4c7-25e9f2e2cf22,2,"Led Morgantown's civilian police review board creation and supported reduced marijuana possession penalties, showing criminal justice reform orientation. Her human rights platform emphasizes due process for all persons and constitutional protections regardless of status. Her legal career representing domestic violence victims, children, and government benefit recipients reflects a public-interest, reform-oriented approach to the justice system.",https://wvpublic.org/story/government/morgantown-creates-civilian-police-review-board/,https://www.fettyandersonforsenate.com/issues,https://www.fettyandersonforsenate.com/about
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,economic-development,99d3e3c4-9292-4ab7-8e29-39a94aeb1ee5,3,"Her economy platform calls for investing in 'education, infrastructure, research, and development for job creation' and opposing privatization of utilities, while also rejecting 'speculative technologies designed to reduce workforce size.' Supports low-interest loans and buyback programs for struggling farmers. Favors targeted public investment over broad corporate incentives, suggesting a middle path on economic development rather than either pure market or heavy subsidies.",https://www.fettyandersonforsenate.com/issues,,
Rachel Fetty Anderson,6b44e402-7ea5-4dad-b3dd-6066fab6c6f6,medicare/aid,cab61e8a-64fe-4bbd-bc08-fe9914d0091b,2,"Explicitly calls for investing in Medicare, Medicaid, and Tricare with universal access as a goal, and eliminating profit-based incentives that deny care. Her platform states this as a core commitment: 'Implement universal healthcare (Medicare, Medicaid, Tricare for all).' This language supports lowering Medicare eligibility age and expanding Medicaid significantly, though she does not use the phrase 'Medicare for All' explicitly.",https://www.fettyandersonforsenate.com/platform,https://www.fettyandersonforsenate.com/issues,
