politician_id,topic_id,topic_key,value,notes,source_url
c12bb600-318a-4541-bcdd-8260f1ba172e,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
027a2610-1160-4525-a5c1-469fe85d46e1,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
4a409af4-8568-42c3-bb72-7bb7500c96ce,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
9c5e1ac7-8a39-4c6e-8b20-0788a92f8607,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
ad1aaa25-0ef6-4c88-9d78-d75aec7398c7,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
94855fb3-0e08-45ac-8c67-ba668ef67c4b,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
898845f9-cb93-4162-b0ed-6842eacda5d6,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
98d6a17e-59dc-4d11-a342-869603862f10,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
17c22fec-63a4-4f5d-8607-0c364ddffd71,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
1cc5a555-4b8a-4573-8525-9ad2c7c0bf46,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
22610d7f-eaca-4802-b486-0e48544e6e7d,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
bec4b395-bb4b-4740-ac1c-8e89f12608a2,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
03a161cf-1da8-4c34-9c08-d91bbf958987,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
dfb9ae21-4605-4c58-94e8-84b1eb1a30c1,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
fdb9f7d3-93db-4436-bd82-5d7fd853f05e,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
192e8ffb-e576-41f1-915a-dbc0c30d4769,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
b80a680a-9f79-4d56-994b-00ce24ec7ef3,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
c017b328-4469-45c4-aa8a-7b9035c77e22,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
ab8aa19a-42c3-445e-9632-a5c7f05458ee,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
bb180c23-b965-4bba-a2b9-73febd484d21,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
589ed7af-602a-4ec9-8072-448b05446772,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
d61a670a-7626-4464-93dc-c1e21d7b26da,2d893b95-9365-48f3-b7d6-1d0db8216518,cannabis-policy,4,"YES on HB556 (House third reading 103-32, 2023-03-04), enacted as Chapter 254 of 2023: establishes a regulatory and licensing system for ADULT-USE cannabis, imposes a 9 percent sales and use tax on cannabis, and converts medical licences into the new market. Chair 4 is 'legalize recreational cannabis and regulate it through a licensed, taxed commercial market' - the same instrument set. Chair 5 (ordinary legal product, minimal restrictions) is excluded by the licensing and tax regime; chair 3 (decriminalise possession, keep commercial sales illegal) is excluded because the act legalises commercial sale. NOTE the limit: Maryland voters had already legalised possession by referendum in November 2022, so this vote chose the MARKET STRUCTURE rather than legalisation itself - which is precisely what separates chair 4 from chairs 3 and 5. Identity resolved on surname plus initial within chamber.",https://mgaleg.maryland.gov/2023RS/votes/house/0291.pdf
