full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Nadarius E. Clark,abortion,2,"100% record protecting reproductive rights; co-sponsored the constitutional amendment defending abortion access; opposes abortion bans in Virginia as Co-chair of the Gun Violence Prevention Caucus and active legislator.",https://www.clarkfordelegate.com/vision,https://ballotpedia.org/Nadarius_Clark,
Nadarius E. Clark,school-vouchers,1,"Fully fund public schools and raise teacher pay to national average to attract and retain quality educators; strengthens vocational programs as alternatives to college — all funded through sustained public investment.",https://www.clarkfordelegate.com/vision,,
Nadarius E. Clark,healthcare,2,"Treats healthcare as a fundamental right; passed legislation to reduce the statute of limitations on medical debt; works to address racial disparities in maternal mortality through targeted legislation.",https://www.clarkfordelegate.com/vision,,
Nadarius E. Clark,civil-rights,1,"Supports financial reparations for slave descendants; invests marijuana industry revenue in communities harmed by the drug war; supports removing Confederate monuments and replacing them with Black historical figures.",https://www.clarkfordelegate.com/vision,,
Nadarius E. Clark,climate-change,2,"Opposes Mountain Valley Pipeline construction; refuses fossil fuel industry donations; combats utility price gouging by energy companies; prioritizes climate justice as a core policy area.",https://www.clarkfordelegate.com/vision,,
Marcia S. Price,abortion,2,"Works with Planned Parenthood Advocates of Virginia on reproductive rights advocacy; carried House Bill 6 — the Virginia Right to Contraception Act — through the 2026 General Assembly session; 2024 PPAV award recipient.",https://www.pricefordelegate.com/,https://www.plannedparenthoodaction.org/planned-parenthood-advocates-virginia-inc/ppav-elections/ppav-endorsements-2025,
Marcia S. Price,voting-rights,2,"Chief patron of the Voting Rights Act of Virginia (2021); chairs House Privileges and Elections Committee — first Black woman to hold this position; strong advocate for expanded ballot access and voter protection.",https://www.pricefordelegate.com/about_marcia,,
Marcia S. Price,housing,2,"Housing justice as a primary legislative focus; serves on the Housing/Consumer Protections Subcommittee; board member for Habitat for Humanity Peninsula and Greater Williamsburg.",https://www.pricefordelegate.com/about_marcia,,
Marcia S. Price,climate-change,2,"2024 Climate All Star Award from Chesapeake Climate Action Network Action Fund; committed to environmental justice legislation; endorsed by environmental justice organizations.",https://www.pricefordelegate.com/about_marcia,,
Marcia S. Price,school-vouchers,1,"Received 2017 VEA Solid as a Rock Award for public education support; named Champion of College Affordability 2018 — record of consistent investment in public school funding and teacher support.",https://www.pricefordelegate.com/about_marcia,,
"Virgil Gene Thornton, Sr.",healthcare,2,"Believes no one should have to choose between their health and financial stability; healthcare is a right, not a privilege — core campaign commitment from the Nov 2025 election cycle.",https://virginiaindependentnews.com/elections/meet-the-candidate-virgil-thornton-sr,,
"Virgil Gene Thornton, Sr.",abortion,2,"Supports getting reproductive rights amendments onto the Virginia constitution; states his two daughters have the right to decide what they do with their bodies; unequivocally for reproductive rights protection.",https://virginiaindependentnews.com/elections/meet-the-candidate-virgil-thornton-sr,,
Jeion A. Ward,abortion,2,"Supports constitutional amendment protecting reproductive rights in Virginia; has championed reproductive freedom legislation in the House of Delegates.",https://www.jeionward.com,,
Jeion A. Ward,climate-change,2,"Passed clean energy laws during tenure in the House of Delegates; supports renewable energy transition as part of her legislative agenda.",https://www.wavy.com/news/politics/candidates/candidate-profile-jeion-ward-virginia-house-district-87/,,
Jeion A. Ward,housing,2,"Sponsored the Renter's Bill of Rights to protect tenants across Virginia; housing affordability and tenant protection are key legislative priorities.",https://www.jeionward.com,,
Don Scott,abortion,2,"Strong pro-choice record as Virginia House Speaker; has spoken publicly against abortion restrictions and in support of reproductive rights for Virginia women.",https://www.donscott.com/issues/,https://thenewjournalandguide.com,,
Don Scott,healthcare,2,"Healthcare access as a top policy priority; committed to ensuring every Virginian can access quality and affordable healthcare.",https://www.donscott.com/issues/,,
Don Scott,school-vouchers,1,"World-Class Education platform calls for full public school funding; committed to ensuring every student has access to world-class public education through sustained public school investment.",https://www.donscott.com/issues/,,
Karen Robins Carnegie,abortion,2,"Strongly supports constitutional amendment protecting reproductive freedom; has personal stake through IVF-conceived daughters; emphasizes broader reproductive healthcare access beyond abortion alone.",https://virginiaindependentnews.com/elections/meet-the-candidate-kacey-carnegie/,,
Karen Robins Carnegie,school-vouchers,1,"Opposes school vouchers — private school attendance should be a personal family decision not subsidized by taxpayers; notes private schools aren't held to the same accountability standards as public schools; has daughters attending public schools in the district.",https://virginiaindependentnews.com/elections/meet-the-candidate-kacey-carnegie/,,
Karen Robins Carnegie,healthcare,2,"Opposes federal Medicaid cuts affecting 300,000+ Virginians; calls for creative budgeting to protect Medicaid beneficiaries including those with disabilities and seniors in long-term care.",https://virginiaindependentnews.com/elections/meet-the-candidate-kacey-carnegie/,,
Karen Robins Carnegie,voting-rights,2,"Supports constitutional amendment restoring voting rights for felons post-sentence; notes current Virginia law requires a gubernatorial petition for rights restoration — the amendment would automate this process.",https://virginiaindependentnews.com/elections/meet-the-candidate-kacey-carnegie/,,
Karen Robins Carnegie,same-sex-marriage,1,"Backs marriage equality constitutional amendment for Virginia; supports full legal protection for same-sex marriages; believes voters deserve a voice on these fundamental constitutional questions.",https://virginiaindependentnews.com/elections/meet-the-candidate-kacey-carnegie/,,
Karen Robins Carnegie,childcare,3,"Supports childcare cost reduction through targeted voucher programs and tax incentives; approach is targeted incentive-based support rather than universal public funding.",https://virginiaindependentnews.com/elections/meet-the-candidate-kacey-carnegie/,,
