full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3,quote_text,quote_deidentified
Andrew Garbarino,,taxes,4,"Garbarino voted against the $1.9 trillion COVID relief bill, supports right-to-work laws, and has generally aligned with Republican fiscal positions favoring lower taxes and scaled-back government spending. As a moderate Republican on social issues who still votes with the party on fiscal matters, he fits the 'cut taxes for everyone and scale back public services' position.",https://www.ontheissues.org/NY/Andrew_Garbarino.htm,https://en.wikipedia.org/wiki/Andrew_Garbarino,,,
Andrew Garbarino,,voting-rights,4,"Garbarino voted against expanding voter registration and access (Mar 2021) and opposed Washington D.C. statehood (Apr 2021). He has not cosponsored automatic voter registration or mail-in voting expansion bills, placing him in the 'require photo ID and regularly update voter rolls' position rather than the most restrictive in-person-only stance.",https://www.ontheissues.org/NY/Andrew_Garbarino.htm,https://en.wikipedia.org/wiki/Andrew_Garbarino,,,
Thomas Suozzi,,abortion,2,"Suozzi has stated he supports public funding for abortion services (Nov 2016) and his 2024 campaign explicitly framed his position as defending women's right to make their own healthcare decisions against extremists threatening a national abortion ban. He opposes abortion bans and supports accessible legal abortion, consistent with the second-trimester framework.",https://www.ontheissues.org/Tom_Suozzi.htm,https://suozziforcongress.com/,,Defend women's right to make their own healthcare decisions against abortion bans.,Defend women's right to make their own healthcare decisions against abortion bans.
Thomas Suozzi,,civil-rights,2,"Suozzi sponsored the ratification of the Equal Rights Amendment (Mar 2021), supported the George Floyd Justice in Policing Act of 2020, and sponsored stricter rules for police accountability. These legislative actions indicate he supports strengthening civil rights enforcement and addressing systemic discrimination.",https://www.ontheissues.org/Tom_Suozzi.htm,https://en.wikipedia.org/wiki/Tom_Suozzi,,Affordable healthcare is a basic human right.,
Thomas Suozzi,,climate-change,3,"Suozzi holds a 95% lifetime LCV score (100% in 2020-21, 97% in 2018-19, 84% in 2025). He opposed withdrawal from the Paris Agreement, supports federally developing renewable energy, and called climate change 'the defining issue of our time.' His record shows sustained clean energy investment advocacy without evidence of pushing for a full fossil fuel phase-out by 2030.",https://www.lcv.org/scorecard/thomas-suozzi/,https://www.ontheissues.org/Tom_Suozzi.htm,,Threat of climate change is defining issue of our time.,Threat of climate change is defining issue of our time.
Thomas Suozzi,,deportation,4,"Wikipedia documents Suozzi as among the 46 House Democrats who voted for the Laken Riley Act in January 2025, which mandates detention and deportation of undocumented immigrants charged with certain crimes. He co-chairs the Democrats for Border Security Task Force and campaigned primarily on addressing the migrant influx, reflecting a position of deporting those without legal status beginning with criminal records.",https://en.wikipedia.org/wiki/Tom_Suozzi,https://suozziforcongress.com/,,,
Thomas Suozzi,,fossil-fuels,2,"Suozzi holds a 95% lifetime LCV score, opposed pulling out of the Paris Agreement, and supports renewable energy development and greenhouse gas regulation. His consistent environmental voting record of 84-100% annually since 2017 indicates alignment with stopping new fossil fuel drilling permits rather than merely maintaining current levels or expanding production.",https://www.lcv.org/scorecard/thomas-suozzi/,https://www.ontheissues.org/Tom_Suozzi.htm,,,
Thomas Suozzi,,healthcare,2,"Suozzi has stated 'Affordable healthcare is a basic human right,' opposes repealing the ACA, opposes repealing mandated health insurance, and his campaign website lists 'supporting fair wages and affordable healthcare' and protecting Medicaid. This reflects a position of ensuring everyone has affordable coverage through a mix of public programs and regulated private insurance.",https://www.ontheissues.org/Tom_Suozzi.htm,https://suozziforcongress.com/,,Affordable healthcare is a basic human right.,Affordable healthcare is a basic human right.
Thomas Suozzi,,housing,3,"During his 2022 gubernatorial run, Suozzi strongly opposed Hochul's proposal to eliminate single-family zoning statewide, but supported converting vacant office buildings and hotels into housing (30% affordable), tax incentive programs for developers, and transit-oriented development. This reflects targeted support for affordable housing tools while preserving neighborhood character — aligning with stance 3.",https://en.wikipedia.org/wiki/Tom_Suozzi,https://suozziforcongress.com/,,,
Thomas Suozzi,,immigration,3,Suozzi co-chairs the Democrats for Border Security Task Force and campaigned on comprehensive immigration reform addressing border security and undocumented migration. He supported the bipartisan Senate border bill and voted for the Laken Riley Act. His position seeks enforcement plus legal pathways — generally maintaining current immigration levels while reforming enforcement processes rather than dramatically expanding or restricting.,https://en.wikipedia.org/wiki/Tom_Suozzi,https://suozziforcongress.com/,,,
Thomas Suozzi,,medicare/aid,3,Suozzi has consistently stated he will 'resist any efforts to privatize or weaken entitlements' and 'opposes diverting FICA into personal accounts.' His campaign site pledges to protect Medicaid and food assistance programs. He defends current programs and opposes cuts but has not advocated for major expansion such as lowering the Medicare eligibility age to 55.,https://www.ontheissues.org/Tom_Suozzi.htm,https://suozziforcongress.com/,,Resist any efforts to privatize or weaken entitlements.,Resist any efforts to privatize or weaken entitlements.
Thomas Suozzi,,social-security,3,"Suozzi has explicitly stated he will 'resist any efforts to privatize or weaken entitlements' and opposes diverting FICA payroll taxes into personal retirement accounts. His position is protective of the current Social Security structure, aligning with making small adjustments to keep it stable rather than dramatically expanding or privatizing it.",https://www.ontheissues.org/Tom_Suozzi.htm,,,Resist any efforts to privatize or weaken entitlements.,Resist any efforts to privatize or weaken entitlements.
Thomas Suozzi,,tariffs,3,"Suozzi's campaign explicitly states he is 'standing up against Trump's reckless tariffs — tariffs that are raising the price of everything,' indicating opposition to broad sweeping tariffs. However, as a member of the Problem Solvers Caucus who worked on the Bipartisan Infrastructure Bill, his position reflects selective use of tariffs to protect key industries rather than completely eliminating all tariffs.",https://suozziforcongress.com/,https://en.wikipedia.org/wiki/Tom_Suozzi,,I'm fighting. I'm standing up against Trump's reckless tariffs - tariffs that are raising the price of everything.,I'm fighting. I'm standing up against these reckless tariffs — tariffs that are raising the price of everything.
Thomas Suozzi,,taxes,2,Suozzi led efforts to restore the full SALT (State and Local Tax) deduction and supports increasing income tax rates (Nov 2016). His SALT focus primarily benefits upper-middle class and wealthy homeowners in high-tax states like New York. The combination of supporting higher rates on high earners while advocating SALT restoration aligns with modestly raising taxes on high earners while maintaining current rates for middle-class families.,https://www.ontheissues.org/Tom_Suozzi.htm,https://suozziforcongress.com/,,Led fight to restore State and Local Tax Deduction (SALT).,
Thomas Suozzi,,trans-athletes,4,"Wikipedia documents that following the 2024 election, Suozzi criticized his party's stance on transgender participation in girls' sports as part of Democrats' 'general attack on traditional values.' This public criticism of allowing transgender athletes to compete in girls' sports aligns with requiring athletes to compete based on biological sex assigned at birth.",https://en.wikipedia.org/wiki/Tom_Suozzi,,,,
Thomas Suozzi,,ukraine-support,2,"Wikipedia confirms Suozzi voted in favor of the 2024 military aid packages for Ukraine, Israel, and Taiwan. This vote, taken in April 2024 shortly after his return to Congress, demonstrates support for continuing current levels of military and economic aid to help Ukraine defend itself.",https://en.wikipedia.org/wiki/Tom_Suozzi,,,,
Thomas Suozzi,,voting-rights,2,Suozzi sponsored bills expanding voter registration and voter access (Feb 2021) and supported the George Floyd Justice in Policing Act as part of broader civil rights efforts. Sponsoring legislation to expand voter registration and access aligns with expanding early voting and making mail-in voting more accessible.,https://www.ontheissues.org/Tom_Suozzi.htm,https://en.wikipedia.org/wiki/Tom_Suozzi,,,
Laura Gillen,,healthcare,2,"Gillen's 2024 healthcare platform centered on extending ACA premium tax credits, enabling a Medicaid buy-in for near-eligible individuals, capping insulin costs, and expanding Medicare's drug price negotiation authority. She does not support a single-payer system but advocates for a mix of public programs and regulated private insurance to close coverage gaps for the roughly 29,000 uninsured residents in NY-04.",https://www.longislandpress.com/2024/10/29/gillen-announces-plan-to-lower-healthcare-costs-for-latino-families/,,,Healthcare costs are putting huge economic strain on so many families in the fourth congressional district.,Healthcare costs are putting huge economic strain on so many families in this congressional district.
Laura Gillen,,medicare/aid,3,"Gillen publicly opposed proposed Medicaid cuts in the Republican 'One Big Beautiful Bill Act,' stating cuts would harm her entire community and drive up healthcare costs. She co-hosted constituent briefings with Rep. Suozzi to inform Nassau residents about Social Security benefits during DOGE-driven concerns about potential delays. Her posture is to protect and improve current programs, not expand or privatize them.",https://www.longislandpress.com/2025/suozzi-gillen-healthcare-cuts/,https://www.longislandpress.com/2025/04/18/,,The cuts in Medicaid are gonna make all of our health care costs skyrocket.,The cuts in Medicaid are gonna make all of our health care costs skyrocket.
Laura Gillen,,climate-change,3,"Gillen earned an 84% League of Conservation Voters score in 2025, voting pro-environment on 27 of 32 tracked votes. She committed at a 2025 constituent event to supporting EPA funding and restoring clean water funding for her district after Republican cuts. Her record reflects investment in clean energy and gradual reduction of fossil fuel reliance, not an emergency declaration or fossil fuel ban.",https://www.lcv.org/congressional-scorecard/members-of-congress/,https://www.longislandpress.com/2025/04/17/dems-boo-gillen-event/,,,
Laura Gillen,,fossil-fuels,2,Gillen's 84% LCV score in 2025 included votes blocking anti-environmental proposals targeting state clean air and truck pollution standards and opposing bills expanding fossil fuel extraction on public lands. She committed to restoring EPA clean water funding for her district. Her voting record is consistent with opposing new drilling permits while not calling for an immediate ban on all existing production.,https://www.lcv.org/congressional-scorecard/members-of-congress/,https://www.longislandpress.com/2025/04/17/dems-boo-gillen-event/,,,
Laura Gillen,,deportation,3,"Gillen voted for the Laken Riley Act in January 2025 (joining 46 House Democrats), which requires mandatory detention of undocumented immigrants convicted of certain crimes. She simultaneously backed the Dignity Act of 2025, which limits ICE in protected areas (schools, hospitals, churches) and provides a citizenship pathway for Dreamers and work authorization for law-abiding long-term residents. She has stated she supports deportations for those who commit crimes but opposes deportations lacking due process.",https://en.wikipedia.org/wiki/Laura_Gillen,https://www.longislandpress.com/2025/04/17/dems-boo-gillen-event/,https://www.longislandpress.com/2025/07/17/laura-gillen-backs-immigration-bill-that-would-limit-ice-grant-legal-work-status-to-some/,I read the bill very carefully when it came to my desk. I am proud to join a number of Democrats who voted for this legislation.,I read the bill very carefully when it came to my desk. I am proud to join a number of Democrats who voted for this legislation.
Laura Gillen,,immigration,3,"Gillen backed the bipartisan Dignity Act of 2025, which maintains current legal immigration levels while providing work authorization and a pathway for law-abiding undocumented immigrants and Dreamers to remain, combined with $10 billion in border security funding. She called it 'groundbreaking legislation that will secure our borders while providing a pathway for law-abiding immigrants to lawfully work and remain with their families.' This reflects a maintain-current-levels-while-streamlining posture.",https://www.longislandpress.com/2025/07/17/laura-gillen-backs-immigration-bill-that-would-limit-ice-grant-legal-work-status-to-some/,,,"""groundbreaking legislation that will secure our borders while providing a pathway for law-abiding immigrants to lawfully work and remain with their families through work and good conduct""","""groundbreaking legislation that will secure our borders while providing a pathway for law-abiding immigrants to lawfully work and remain with their families through work and good conduct"""
Laura Gillen,,tariffs,3,"Gillen's response to Trump's tariff volatility was to pledge support for legislation reasserting Congressional control over trade policy rather than endorsing or opposing tariffs broadly. She also committed to 'listening to constituents to learn how the tariffs were harming their small businesses.' This selective, industry-protective posture aligns with using tariffs as a tool rather than eliminating or maximizing them.",https://www.longislandpress.com/2025/04/17/dems-boo-gillen-event/,,,,
Laura Gillen,,trans-athletes,4,"In May 2026, Gillen was one of only 8 House Democrats to vote for the 'Stopping Indoctrination and Protecting Kids Act,' which would restrict teaching transgender-related concepts in schools and limit student pronoun use and bathroom/facility access without parental consent. While she is a Congressional Equality Caucus member, this vote placed her with Republicans in requiring trans students to align with biological sex assigned at birth for facilities access.",https://en.wikipedia.org/wiki/Laura_Gillen,,,,
Laura Gillen,,civil-rights,2,"Gillen is a member of the Black Maternal Health Caucus and the Congressional Equality Caucus, signaling active support for strengthening civil rights enforcement and addressing systemic discrimination in health outcomes and LGBTQ+ protections. She has advocated for expanded healthcare access in underserved communities in her district, including increased funding for community health centers serving Latino families.",https://en.wikipedia.org/wiki/Laura_Gillen,https://www.longislandpress.com/2024/10/29/gillen-announces-plan-to-lower-healthcare-costs-for-latino-families/,,,
Laura Gillen,,social-security,3,"Gillen co-hosted a constituent briefing with Rep. Suozzi on Social Security to inform Nassau residents of their benefits during concerns about potential payment delays. At a town hall she encouraged constituents to pressure Republican representatives to preserve Social Security and Medicaid. Her posture is defending the current program against cuts, not proposing significant expansion or benefit increases.",https://www.longislandpress.com/2025/04/18/,https://www.longislandpress.com/2025/04/17/dems-boo-gillen-event/,,,
Gregory W. Meeks,,abortion,1,"Meeks has voted NO on every abortion restriction presented to him over his career — including bans on partial-birth abortion, restricting interstate transport of minors for abortions, and banning federal health coverage including abortion. He holds a 100% NARAL rating and 0% NRLC rating, and has stated support for publicly funded abortion access.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Funding abortion avoids discrimination against poor women""",Funding abortion avoids discrimination against poor women
Gregory W. Meeks,,campaign-finance,2,"Meeks voted YES on banning soft-money contributions (Feb 2002) and has called for public financing of federal campaigns through a voter voucher system. He supports strictly limiting corporate and dark-money influence while enabling public campaign funding, placing him at a strong reform position short of a total ban on private money.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Public financing of federal campaigns by voter vouchers""",Public financing of federal campaigns by voter vouchers
Gregory W. Meeks,,civil-rights,2,"Meeks holds a 92% NAACP rating and has consistently voted to strengthen civil rights enforcement, opposing the end of affirmative action in college admissions (NO vote May 1998) and supporting ENDA employment protections for LGBTQ individuals (Jun 2009). He has called ending racial profiling part of the fight for justice.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Ending racial profiling is part of fight for justice""",Ending racial profiling is part of fight for justice
Gregory W. Meeks,,climate-change,2,"Meeks endorsed the Green New Deal calling for a ""10-year national mobilization"" (Feb 2019), holds a 90% LCV rating, and has voted consistently against fossil fuel expansion — opposing ANWR drilling, offshore oil drilling in the Gulf of Mexico (Jul 2016), and for enforcing CO2 limits (Jun 2009). His Green New Deal support aligns with rapidly transitioning to clean energy.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Green New Deal: 10-year national mobilization""",Green New Deal: 10-year national mobilization
Gregory W. Meeks,,deportation,2,"Meeks holds a 0% rating from both FAIR and USBC, indicating a strongly pro-immigrant stance. He voted NO on reporting illegal aliens who receive hospital treatment (May 2004), opposed the border fence, and has supported legalizing DREAMer immigrants. His record consistently opposes aggressive deportation enforcement.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Let illegal alien children attend school""",Let illegal alien children attend school
Gregory W. Meeks,,fossil-fuels,2,"Meeks voted NO on opening the Outer Continental Shelf to oil drilling (May 2011), YES on removing oil and gas exploration subsidies (Jan 2007), YES on banning offshore oil drilling in the Gulf of Mexico (Jul 2016), and NO on the Bush-Cheney national energy policy (Nov 2003). His consistent record opposes new fossil fuel permitting.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,,
Gregory W. Meeks,,healthcare,2,"Meeks has consistently voted to expand coverage through the ACA and public programs — voting YES on expanding SCHIP (Oct 2007), YES on required Medicare Rx price negotiation (Jan 2007), and defending the ACA against repeal (Feb 2015). His 88% APHA rating reflects broad support for a mixed public-private coverage system.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""GOP can't beat ObamaCare, so they pretend it's a 'disaster'""","The other side can't beat this law, so they pretend it's a 'disaster'"
Gregory W. Meeks,,housing,3,"Meeks voted YES on $70M for Section 8 housing vouchers (Jun 2006) and YES on revitalizing severely distressed public housing (Jan 2008), and voted NO on terminating the Home Affordable Mortgage Program (Mar 2011). His record shows targeted federal housing assistance — subsidies and vouchers for lower-income residents — rather than a broad public housing guarantee or rent control mandate.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,,
Gregory W. Meeks,,immigration,2,"Meeks holds a 0% rating from FAIR, voted to legalize DREAMer immigrants via military service (Jun 2016), supports increasing both high-skill and family-based visa caps (Sep 2019), and has called for disallowing religion-based immigration bans (Apr 2021). His record reflects keeping legal immigration broadly open and extending public services regardless of status.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Increase both high-skill and family-based visa caps""",Increase both high-skill and family-based visa caps
Gregory W. Meeks,,medicare/aid,2,"Meeks voted YES on expanding SCHIP to cover 6 million more children (Jan 2008), YES on requiring negotiated prescription drug prices for Medicare (Jan 2007), and voted to override the presidential veto of Medicare expansion (Jul 2008). He holds a 98% ARA rating and consistently opposes Medicare privatization.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,,
Gregory W. Meeks,,religious-freedom,2,"Meeks holds only a 7% rating from the Christian Coalition and voted NO on treating religious organizations equally for tax breaks (Jul 2001). He has supported anti-discrimination protections for LGBTQ individuals in employment and schools, indicating he places civil rights protections above broad religious exemptions.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,,
Gregory W. Meeks,,same-sex-marriage,1,"Meeks voted NO on constitutionally defining marriage as one-man-one-woman (Jul 2006), holds an 88% HRC rating, and has supported ENDA employment protections for LGBTQ individuals (Jun 2009). He voted NO on banning gay adoptions in DC (Jul 1999). His overall voting record reflects support for requiring full federal recognition of same-sex marriages.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,,
Gregory W. Meeks,,school-vouchers,1,"Meeks has explicitly stated opposition to private and religious school voucher programs (Oct 2015), voted NO on the DC opportunity scholarship program (Mar 2011), and voted NO on allowing vouchers in DC schools (Aug 1998). He holds a 100% NEA rating, reflecting strong support for fully funding public schools.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Oppose private and religious school voucher programs""",Oppose private and religious school voucher programs
Gregory W. Meeks,,social-security,2,"Meeks holds a 98% ARA (pro-Social Security) rating, has explicitly stated ""Reject privatization; don't raise the retirement age"" (Aug 2010), and voted YES on strengthening the Social Security Lockbox (May 1999). His record shows strong opposition to any cuts or restructuring and consistent support for protecting and modestly strengthening the program.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Reject privatization; don't raise the retirement age""",Reject privatization; don't raise the retirement age
Gregory W. Meeks,,tariffs,3,"Meeks has voted YES on multiple free trade agreements (CAFTA, USMCA, Chile, Singapore, Australia, Peru) while also sponsoring sugar quota and import tariff legislation to stabilize prices for specific industries (Jun 2013). He supports a ""rule-based global trading system"" — selective tariff use to protect key industries rather than broad free trade or high blanket tariffs.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Build a rule-based global trading system""",Build a rule-based global trading system
Gregory W. Meeks,,taxes,1,"Meeks holds a 100% CTJ (progressive taxation) rating and has voted NO on every major Bush-era tax cut — opposing capital gains reductions (Dec 2005), eliminating the estate tax (Apr 2001), and the full $958B tax cut package (May 2001). He has called for raising the estate tax to 1990s levels to generate $448B in revenue (Apr 2015).",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""Raising estate tax to 1990s level means $448B in new revenue""",Raising estate tax to 1990s level means $448B in new revenue
Gregory W. Meeks,,ukraine-support,2,"As Ranking Member of the House Foreign Affairs Committee (and former Chair), Meeks was a leading advocate for continuing U.S. military and economic aid to Ukraine following Russia's 2022 invasion. He voted with the Biden administration 100% of the time (117th Congress per FiveThirtyEight), which included advancing Ukraine aid packages. He supported sanctions on Russia and continued weapons transfers.",https://en.wikipedia.org/wiki/Gregory_Meeks,https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,
Gregory W. Meeks,,voting-rights,1,"Meeks stated ""No photo IDs to vote; they suppress the vote"" (Jun 2014), called for ""Automatic voter registration for all citizens"" (Mar 2015), sponsored a bill to expand voter registration and voter access (Feb 2021), and advocated for an election-day holiday to revamp easier voting access (Mar 2019). His record consistently supports automatic registration and maximum voting access.",https://www.ontheissues.org/NY/Gregory_Meeks.htm,,,"""No photo IDs to vote; they suppress the vote""",No photo IDs to vote; they suppress the vote
