full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Briana D. Sewell,childcare,2,"Wikipedia states Sewell''s Virginia Campaign for a Family Friendly Economy advocates for paid parental leave and paid sick leave. Her focus on family-friendly economic policies including childcare affordability matches value=2: significantly expanding subsidies and provider grants to make childcare affordable for low- and middle-income families.",https://en.wikipedia.org/wiki/Briana_Sewell,,
JJ Singh,abortion,2,"Singh''s campaign website states he will ''fight to protect access to reproductive freedom so that [his daughters] don''t grow up with less rights than their mother'' and will ''proudly vote to codify abortion access into Virginia''s Constitution.'' This clearly supports legal abortion access matching value=2: keep abortion legal and accessible through the second trimester with rare exceptions afterward.",https://jjsingh.com,,
JJ Singh,childcare,2,"Singh''s campaign website states he will ''fight to make childcare more affordable'' noting that parents and young professionals face enormous child care costs. He identifies childcare affordability as a core economic priority matching value=2: significantly expanding subsidies and provider grants to make childcare affordable for low- and middle-income families.",https://jjsingh.com,,
JJ Singh,housing,3,"Singh''s campaign website references ''workforce housing'' as a priority noting he developed quality affordable housing and will invest in workforce housing so teachers and others can afford to live in the community. This targeted housing support matches value=3: offer targeted help like subsidies for affordable projects, first-time buyer assistance, and easier building permits.",https://jjsingh.com,,
JJ Singh,climate-change,3,"Singh''s campaign website describes his hotel development company Retreat Hotels focusing on sustainability in construction including protecting ecosystems and using alternative sources of energy. He commits to investing in sustainability matching value=3: invest in clean energy while gradually reducing reliance on fossil fuels.",https://jjsingh.com,,
Atoosa R. Reaser,abortion,2,"Reaser''s campaign website states she is ''protecting the right to make reproductive health care choices between a patient and their medical professionals'' and supports ''a constitutional amendment enshrining that right.'' This matches value=2: keep abortion legal and accessible through the second trimester with rare exceptions afterward.",https://atoosareaser.com/priorities,,
Atoosa R. Reaser,climate-change,3,"Reaser''s campaign website states she carried legislation to transition to a clean energy future that creates new high-paying jobs and spurs development of renewable energy. She also supported electric charging stations and expanding electric bus fleet on the school board matching value=3: invest in clean energy while gradually reducing reliance on fossil fuels.",https://atoosareaser.com/priorities,,
Atoosa R. Reaser,civil-rights,2,"Reaser''s campaign website describes her as the first Iranian-American elected to the Virginia General Assembly who fled Iran during a revolution that stripped away freedoms particularly for women. She explicitly states she ''decided to run for the House of Delegates to make sure every Virginian has the same freedom and opportunity'' matching value=2: strengthen civil rights enforcement and address systemic discrimination.",https://atoosareaser.com,,
John C McAuliff,data-centers,2,"McAuliff''s campaign website states he is Chief Sponsor of several data center regulation bills including mandating industrial zoning, regulating diesel generators, studying water impacts, and ''ensuring data center related costs are paid for by data centers - not you.'' This matches value=2: requiring data centers to fund their own dedicated power generation and barring utilities from passing data center infrastructure costs to residential customers.",https://johnmcauliff.com,,
John C McAuliff,housing,3,"McAuliff''s campaign website states he is ''working to bring stability and build prosperity for our towns, and to help people afford to own their homes and businesses in happy, healthy communities.'' He focuses on helping families afford homes in small towns matching value=3: offer targeted help like subsidies for affordable projects, first-time buyer assistance, and easier building permits.",https://johnmcauliff.com,,
John C McAuliff,climate-change,3,"McAuliff''s campaign website states he is ''leading efforts to conserve open space, push back against data center sprawl.'' His data center bills include studying water impacts and requiring transparent permitting for energy demand. This incremental environmental approach matches value=3: invest in clean energy while gradually reducing reliance on fossil fuels.",https://johnmcauliff.com,,
