full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Chris Runion,abortion,4,"Family Foundation scorecard (100% pro-family, 20/20 votes): Voted NO on HJ 1 unlimited abortion amendment, NO on SB 15 shielding abortionists, NO on HB 2371 mandating insurer coverage of abortion drugs, YES on HB 1600 Hyde Amendment eliminating taxpayer abortion funding.",https://reportcard.familyfoundation.org/house,https://reportcard.familyfoundation.org/family-focused-bills,
Chris Runion,same-sex-marriage,4,"Family Foundation scorecard: Voted NO on HB 174/SB 101 to codify same-sex and transgender marriage in Virginia law, and NO on HJ 9/SJ 249 constitutional amendment to replace man-woman marriage definition.",https://reportcard.familyfoundation.org/house,https://reportcard.familyfoundation.org/family-focused-bills,
Chris Runion,civil-rights,4,"Family Foundation scorecard: Voted NO on SB 1052 expanding non-discrimination complaints to smaller businesses, and NO on HB 1649/SB 740 mandating DEI/cultural competency training for medical licensure.",https://reportcard.familyfoundation.org/house,https://reportcard.familyfoundation.org/family-focused-bills,
Chris Runion,religious-freedom,4,"Family Foundation scorecard: Voted NO on SB 1324 criminalizing pro-life sidewalk counselors, YES on HB 1600 Hyde Amendment protecting religious conscience on taxpayer abortion funding.",https://reportcard.familyfoundation.org/house,https://reportcard.familyfoundation.org/family-focused-bills,
Chris Runion,taxes,4,"Cardinal News op-ed: Advocates major tax relief including rebates up to $600/couple, eliminating grocery tax, 26-cent gas tax holiday, exempting $40k in veteran retirement from income taxes. Quote: ""If not now, during a hard financial period and unprecedented tax revenues, when?""",https://cardinalnews.org/2022/03/31/bold-tax-relief-is-needed/,,
Chris Runion,school-vouchers,4,"Cardinal News op-ed: Supports $150 million for lab schools (Virginia's school choice initiative) alongside $2 billion for school construction and 5% teacher pay increase.",https://cardinalnews.org/2022/03/31/bold-tax-relief-is-needed/,,
Ellen H. McLaughlin,abortion,4,"Campaign site Issues page: ""Ellen has and always will be pro-life."" Stated as a core commitment as mother and grandmother. Self-describes as ""a steadfast conservative.""",https://www.mclaughlinfordelegate.com/issues,,
Ellen H. McLaughlin,taxes,4,"Campaign site Issues page: ""Virginians know how to best invest their money"" and she supports ""lowering taxes for Virginians and their small businesses."" Prioritizes reducing tax burdens.",https://www.mclaughlinfordelegate.com/issues,,
Ellen H. McLaughlin,healthcare,3,"Campaign site: Serves on Rural Health Care and Behavioral Health Commissions. Focus on addressing ""limited access to care, transportation issues, shortages of doctors and nurses, and complications related to insurance — particularly Medicaid reimbursement rates"" in rural areas.",https://www.mclaughlinfordelegate.com/issues,https://www.mclaughlinfordelegate.com/about,
Ellen H. McLaughlin,school-vouchers,3,"Campaign site Issues page: Emphasizes ""getting back to the basics"" and critical thinking, opposes CRT. Backed gubernatorial investments in ECCE early childhood program and supports ""technical schools like Blue Ridge Community College."" Focus on strengthening public/technical education.",https://www.mclaughlinfordelegate.com/issues,,
Ellen H. McLaughlin,fossil-fuels,3,"Campaign site Issues page: Supports an ""all the above"" energy approach including ""nuclear, solar, and more traditional routes."" Balances energy sources without eliminating fossil fuels.",https://www.mclaughlinfordelegate.com/issues,,
"Thomas A. Garrett, Jr.",abortion,4,"Family Foundation 95% (19/20 votes): Voted NO on HJ 1 unlimited abortion amendment, NO on SB 15 shielding abortionists, NO on HB 2371 mandating insurer abortion drug coverage, YES on HB 1600 Hyde Amendment. OnTheIssues: ""Protect the unborn; life begins at conception"" (Nov 2016); supports sonogram requirement before abortion.",https://reportcard.familyfoundation.org/house,https://www.ontheissues.org/VA/Tom_Garrett.htm,
"Thomas A. Garrett, Jr.",immigration,5,"OnTheIssues Nov 2016: ""E-N-D: Erect wall; No benefits; Defund sanctuary cities."" Feb 2016: ""Hold sanctuary cities liable for crimes by illegal aliens."" Jan 2017: ""Deport foreign criminals; punish nations denying repatriation."" Supports illegals returning to country of origin.",https://www.ontheissues.org/VA/Tom_Garrett.htm,,
"Thomas A. Garrett, Jr.",same-sex-marriage,4,"Family Foundation: Voted NO on HB 174/SB 101 codifying same-sex/transgender marriage, NO on HJ 9/SJ 249 constitutional amendment replacing traditional marriage definition. OnTheIssues Feb 2016: ""Religious freedom supersedes right to same-sex marriage."" Opposes same-sex marriage.",https://reportcard.familyfoundation.org/house,https://www.ontheissues.org/VA/Tom_Garrett.htm,
"Thomas A. Garrett, Jr.",taxes,4,"OnTheIssues Nov 2016: ""High taxes are a barrier to job creation."" Opposes income tax increases. Jan 2017: ""Repeal the death tax, immediately and with no expiration."" Nov 2017: ""Reduce corporate tax rates from 35% to 21% to create jobs.""",https://www.ontheissues.org/VA/Tom_Garrett.htm,,
"Thomas A. Garrett, Jr.",school-vouchers,4,"OnTheIssues Nov 2016: ""Supports school choice: public, private, or home school."" Supports vouchers for public or private school choice. Feb 2016: ""Constitutional amendment for charter schools."" Opposes states adopting federal education standards.",https://www.ontheissues.org/VA/Tom_Garrett.htm,,
"Thomas A. Garrett, Jr.",voting-rights,4,"OnTheIssues Feb 2016: ""Disallow absentee voting except for a valid reason."" Feb 2013: ""Require photo ID for voting."" Supports restricting absentee voting and mandatory voter ID.",https://www.ontheissues.org/VA/Tom_Garrett.htm,,
"Thomas A. Garrett, Jr.",civil-rights,4,"Family Foundation: Voted NO on SB 1052 expanding non-discrimination complaints to small businesses, NO on HB 1649/SB 740 mandating DEI/cultural competency training for medical licensure. OnTheIssues Jan 2016: ""Don't ratify the Equal Rights Amendment.""",https://reportcard.familyfoundation.org/house,https://www.ontheissues.org/VA/Tom_Garrett.htm,
"Thomas A. Garrett, Jr.",religious-freedom,4,"OnTheIssues Feb 2016: ""Religious freedom supersedes right to same-sex marriage."" Jan 2014: ""Right to religious student groups & voluntary school prayer."" Family Foundation: Voted YES on HB 1600 Hyde Amendment protecting religious conscience on taxpayer abortion funding.",https://www.ontheissues.org/VA/Tom_Garrett.htm,https://reportcard.familyfoundation.org/house,
"Thomas A. Garrett, Jr.",fossil-fuels,4,"OnTheIssues Nov 2016: ""Unleash energy companies to dig and produce energy."" Opposes federally developing renewable energy. ""EPA, BLM, and USDA needlessly persecute farmers."" Feb 2017: ""Loosen restrictions on predator control in Alaska.""",https://www.ontheissues.org/VA/Tom_Garrett.htm,,
"Thomas A. Garrett, Jr.",climate-change,4,"OnTheIssues positions indicate opposition to federal environmental regulation and renewable energy mandates. Supports ""unleashing"" energy companies, opposes EPA/BLM oversight. Prioritizes energy production over climate policy.",https://www.ontheissues.org/VA/Tom_Garrett.htm,,
"Thomas A. Garrett, Jr.",healthcare,4,"OnTheIssues Nov 2016: ""Patient 'Right to Try' experimental drugs & treatments."" Market-oriented healthcare approach. Family Foundation: Voted NO on HB 1716/SB 1105 establishing rights to abortifacients/sterilization.",https://www.ontheissues.org/VA/Tom_Garrett.htm,https://reportcard.familyfoundation.org/house,
"Thomas A. Garrett, Jr.",social-security,4,"OnTheIssues Nov 2016: ""Keep past promises but change promise for the future."" Proposes ""Student Security: $7000 in loans, deferring Social Security"" — supports restructuring for future recipients, not current beneficiaries.",https://www.ontheissues.org/VA/Tom_Garrett.htm,,
Rodney T. Willett,abortion,2,"Campaign site: ""A woman must have the ability to make her own decisions about her body."" Supports abortion access, Planned Parenthood endorsed. Family Foundation 5% score: voted YES on HJ 1 unlimited abortion amendment and other abortion access bills.",https://www.rodwillett.com/issues,https://reportcard.familyfoundation.org/house,https://bluevirginia.us/?s=rodney+willett
Rodney T. Willett,healthcare,2,"Campaign quote: ""No one should ever have to choose between a meal and medication."" Supports accessible affordable healthcare covering pre-existing conditions. Voted to cap insulin prices. Former chair of House Behavioral Health Subcommittee.",https://www.rodwillett.com/issues,,
Rodney T. Willett,medicare/aid,2,"Direct quote on Medicaid: ""Forty-five percent of the health coverage in small towns and rural areas comes from Medicaid right now."" And: ""Medicaid expansion cut the uninsured rates in those areas by more than fifty percent."" Celebrated Medicaid expansion anniversary.",https://bluevirginia.us/2024/04/video-delegates-mark-sickles-rodney-willett-and-kannan-srinivasan-join-advocates-and-protect-our-care-virginia-to-celebrate-sixth-anniversary-of-medicaid-expansion-and-its-impact-on-rural-virginia/,,
Rodney T. Willett,childcare,2,"Campaign site: ""Champions expanding affordable childcare access for working parents."" Supports universal Pre-K enrollment for all Virginia children and expanding Pre-K for at-risk three and four-year-olds.",https://www.rodwillett.com/issues,,
Rodney T. Willett,climate-change,3,"Campaign site: ""Climate change is real."" Supports ""moving toward renewable energy sources and increasing climate resiliency efforts."" Commits to preserving and expanding public lands and waterways. Acknowledges rising sea levels threaten Virginia communities.",https://www.rodwillett.com/issues,,
Rodney T. Willett,civil-rights,2,"Campaign quote: ""ALL Virginians deserve equal opportunity."" Voted for LGBTQ nondiscrimination statute and ERA. Family Foundation: voted YES on SB 1052 expanding non-discrimination to small businesses and YES on cultural competency training bills.",https://www.rodwillett.com/issues,https://reportcard.familyfoundation.org/house,
Rodney T. Willett,same-sex-marriage,1,"Family Foundation scorecard: voted YES on HB 174/SB 101 to codify same-sex and transgender marriage in Virginia law and YES on HJ 9/SJ 249 constitutional amendment. Campaign supports equality ""regardless of sexual orientation or gender identity.""",https://reportcard.familyfoundation.org/house,https://www.rodwillett.com/issues,
Rodney T. Willett,school-vouchers,2,"Campaign site: ""Historic Public Education Investments — Ensured every Virginia child can access world-class education."" Supports universal Pre-K increased school funding and competitive teacher wages. Focus on strengthening public education.",https://www.rodwillett.com/issues,,
Rodney T. Willett,housing,3,"Campaign site mentions ""new support for first-time homebuyers"" as part of cost-relief efforts. Supports targeted assistance programs.",https://www.rodwillett.com/,,
May Nivar,abortion,2,"2025 Candidate Connection survey: ""I strongly support access to safe and legal abortions, contraception, and IVF — I believe we must defend a woman's right to make personal healthcare decisions for herself."" Newly elected November 2025 Democrat (HD-57).",https://ballotpedia.org/May_Nivar,,
May Nivar,healthcare,2,"2025 Candidate Connection survey: ""Healthcare should be a right, not a privilege. I'm committed to lowering healthcare costs, improving quality, and ensuring accessibility for everyone."" Supports accessible healthcare.",https://ballotpedia.org/May_Nivar,,
May Nivar,medicare/aid,2,"2025 Candidate Connection survey: Explicitly supports Medicaid expansion — ""Over 600,000 Virginians have gained coverage through Medicaid expansion."" Supports expanding and protecting Medicaid.",https://ballotpedia.org/May_Nivar,,
May Nivar,school-vouchers,1,"2025 Candidate Connection survey: ""I am committed to strengthening our public education system and fully funding our public schools."" Opposes diverting public funds away from public schools.",https://ballotpedia.org/May_Nivar,,
"Hyland F. Fowler, Jr.",abortion,4,"Family Foundation 100% pro-family scorecard (20/20 votes): Voted pro-life on all abortion-related bills including opposing HJ 1 unlimited abortion amendment, opposing SB 15 shielding abortionists, opposing HB 2371 mandating insurer abortion drug coverage, supporting HB 1600 Hyde Amendment.",https://reportcard.familyfoundation.org/house-of-delegates-voting-record/,,
"Hyland F. Fowler, Jr.",same-sex-marriage,4,"Family Foundation 100% scorecard: Voted pro-family opposing HB 174/SB 101 codifying same-sex/transgender marriage in Virginia law, and opposing HJ 9/SJ 249 constitutional amendment replacing traditional marriage definition.",https://reportcard.familyfoundation.org/house-of-delegates-voting-record/,,
"Hyland F. Fowler, Jr.",civil-rights,4,"Family Foundation 100% scorecard: Voted against SB 1052 expanding non-discrimination complaints to smaller businesses, and against HB 1649/SB 740 mandating DEI/cultural competency training for medical licensure.",https://reportcard.familyfoundation.org/house-of-delegates-voting-record/,,
"Hyland F. Fowler, Jr.",religious-freedom,4,"Family Foundation 100% scorecard: Voted against SB 1324 criminalizing pro-life sidewalk counselors; voted for HB 1600 Hyde Amendment protecting religious conscience on taxpayer abortion funding. Long-serving delegate since 2014.",https://reportcard.familyfoundation.org/house-of-delegates-voting-record/,,
