full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Mike Collins,-400106,trans-athletes,5,"Strongly opposes transgender women in women's sports; supports legislation to ban transgender athletes from competing as their identified gender.",https://www.ontheissues.org/Senate/Mike_Collins.htm,,
Mike Collins,-400106,fossil-fuels,4,"Pro-fracking; supports expanding domestic fossil fuel production; opposes renewable energy mandates.",https://www.ontheissues.org/Senate/Mike_Collins.htm,,
Mike Collins,-400106,climate-change,5,"Opposed to environmental regulations he views as job-killers; skeptical of climate policy; supports rolling back EPA regulations.",https://www.ontheissues.org/Senate/Mike_Collins.htm,,
Mike Collins,-400106,ukraine-support,5,"Voted against military aid to Ukraine; advocates arming Taiwan instead; America First foreign policy that opposes Ukraine assistance.",https://www.ontheissues.org/Senate/Mike_Collins.htm,,
Mike Collins,-400106,taxes,4,"Supports tax cuts; backed TCJA; opposes tax increases; pro-business tax policy.",https://www.ontheissues.org/Senate/Mike_Collins.htm,,
Mike Collins,-400106,judicial-criminal-justice,4,"Supports qualified immunity for law enforcement; backs law and order approach; opposes criminal justice reform measures that he views as soft on crime.",https://www.ontheissues.org/Senate/Mike_Collins.htm,,
Janak Joshi,-400107,abortion,5,"Sponsored HB16-1007 (Offenses Against Unborn Children) in the Colorado House; strongly opposes abortion rights; sponsored legislation protecting unborn children under Colorado law.",https://leg.colorado.gov/legislators/janak-joshi,https://en.wikipedia.org/wiki/Janak_Joshi,
Janak Joshi,-400107,voting-rights,4,"Co-sponsored SB16-083 requiring government-issued photo ID for voting in Colorado; supports stricter voter identification requirements to prevent fraud.",https://leg.colorado.gov/legislators/janak-joshi,,
Janak Joshi,-400107,healthcare,4,"Sponsored HB16-1221 to use budget cuts to fund Medicaid provider rate increases (market-based Medicaid reform approach); as a retired physician, favors market-driven healthcare solutions over government mandates.",https://leg.colorado.gov/legislators/janak-joshi,,
Janak Joshi,-400107,immigration,4,"Republican candidate endorsed by Bob Schaffer; in line with Republican primary voters in CO; supports stricter immigration enforcement and border security.",https://en.wikipedia.org/wiki/Janak_Joshi,https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Colorado,
Janak Joshi,-400107,school-vouchers,4,"Republican state legislator; supports school choice and parental rights in education; in line with Colorado Republican platform on education savings accounts.",https://en.wikipedia.org/wiki/Janak_Joshi,,
Janak Joshi,-400107,civil-rights,4,"Conservative Republican; opposed progressive civil rights expansions; in line with CO Republican platform opposing affirmative action and DEI mandates.",https://en.wikipedia.org/wiki/Janak_Joshi,,
Janak Joshi,-400107,taxes,4,"Republican candidate; supports tax cuts and lower government spending; in line with TCJA and conservative tax policy.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Colorado,,
Janak Joshi,-400107,fossil-fuels,4,"Republican in Colorado; supports domestic energy production including oil and gas; opposes energy regulations that harm the economy.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Colorado,,
Janak Joshi,-400107,climate-change,4,"Conservative Republican; skeptical of far-reaching climate regulations; opposes energy policies that increase costs for consumers and businesses.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Colorado,,
Janak Joshi,-400107,religious-freedom,5,"Republican primary candidate in Colorado; supports religious freedom protections including exemptions from LGBTQ anti-discrimination mandates for faith-based organizations.",https://en.wikipedia.org/wiki/Janak_Joshi,,
Janak Joshi,-400107,same-sex-marriage,4,"Conservative Republican; opposed to same-sex marriage recognition; supported traditional marriage definition in Colorado legislative career.",https://en.wikipedia.org/wiki/Janak_Joshi,,
Derek Dooley,-400108,immigration,4,"Republican candidate endorsed by CPAC and Veterans for America First; in line with Republican platform on border security and immigration enforcement.",https://en.wikipedia.org/wiki/Derek_Dooley_(American_football),https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,
Derek Dooley,-400108,taxes,4,"Republican candidate supported by Club for Growth and mainstream conservative donors; supports tax cuts and low-tax economic policies.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Derek Dooley,-400108,fossil-fuels,4,"Republican primary candidate in Georgia; supports domestic energy production; opposes regulations that limit fossil fuel development.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Derek Dooley,-400108,healthcare,4,"Republican candidate; opposes government-mandated healthcare; supports market-based solutions; backed by conservative donors and endorsed by Governor Kemp.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Derek Dooley,-400108,abortion,4,"Republican candidate endorsed by Brian Kemp (who signed the LIFE Act, GA's heartbeat bill); Dooley has a JD from UGA Law and ran as a mainstream conservative; wife is an OB/GYN which may inform a slightly less extreme stance than other GA Republicans.",https://en.wikipedia.org/wiki/Derek_Dooley_(American_football),https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,
Derek Dooley,-400108,civil-rights,4,"Conservative Republican; opposes DEI mandates and race-based policies; backed by conservative organizations including CPAC and Turning Point Action.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Derek Dooley,-400108,voting-rights,4,"Republican candidate; supports election integrity measures including stricter voter ID; endorsed by conservative establishment including Tim Scott.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Derek Dooley,-400108,ukraine-support,4,"Republican candidate backed by CPAC and Veterans for America First; likely skeptical of open-ended Ukraine military aid; America First foreign policy alignment.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Derek Dooley,-400108,school-vouchers,4,"Republican candidate in Georgia; supports school choice and parental rights in education; in line with Republican platform on education alternatives.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Derek Dooley,-400108,social-security,4,"Conservative Republican; open to Social Security reform including raising retirement age or structural changes; backed by Club for Growth which supports SS reform.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Derek Dooley,-400108,climate-change,4,"Republican candidate in Georgia; skeptical of climate regulations; opposes energy policies that he views as harmful to the economy.",https://en.wikipedia.org/wiki/2026_United_States_Senate_election_in_Georgia,,
Ashley Hinson,-400109,abortion,4,"Pro-life Republican; voted YES on the 20-week abortion ban; OTI records show strong anti-abortion stance while reflecting House voting record.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,same-sex-marriage,3,"Voted FOR the Respect for Marriage Act codifying same-sex marriage, breaking with most conservative Republicans; somewhat moderate on this issue compared to party base.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,civil-rights,3,"Voted for Respect for Marriage Act but maintained positions opposing ERA deadline extension; mixed civil rights record reflecting moderate-conservative Midwestern Republican approach.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,healthcare,4,"Opposes ACA subsidies expansion; supports market-based healthcare; voted against Medicare drug pricing negotiations.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,fossil-fuels,4,"Opposed renewable energy mandates per Project Vote Smart survey; supports domestic energy production including traditional energy sources.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,voting-rights,4,"Conservative election integrity stance; supports voter ID requirements; opposed some mail-in voting expansions.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,taxes,4,"Supports TCJA and tax cuts; voted against tax increases; supports business-friendly tax policy.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,immigration,4,"Supports border security and stricter immigration enforcement; voted for border security funding and wall construction.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,social-security,4,"Conservative Republican approach to Social Security; open to structural reforms while opposing outright cuts; backed adjustments to long-term solvency.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,school-vouchers,4,"Supports school choice and parental rights in education; backed education savings accounts and alternatives to public schools.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Ashley Hinson,-400109,ukraine-support,2,"Voted to support Ukraine military assistance; backed Ukraine aid packages as a hawkish Republican; supports US allies against Russian aggression.",https://www.ontheissues.org/Senate/Ashley_Hinson.htm,,
Angie Nixon,-400110,abortion,2,"Opposes abortion bans; voted against Florida's 6-week abortion ban; supports reproductive rights and women's healthcare access.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,civil-rights,2,"Supports LGBTQ+ protections; says Florida is not an equal opportunity state; advocates for civil rights expansions and anti-discrimination measures.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,school-vouchers,1,"Strongly opposes school vouchers; argues voucher programs defund public schools; supports fully funding public education for all Florida students.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,social-security,2,"Supports protecting Social Security; opposes benefit cuts and privatization; backs maintaining the program for seniors and workers.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,immigration,2,"Challenges ICE enforcement activities; supports humane immigration policy; advocates for immigrant communities in Florida.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,voting-rights,2,"Supports vote-by-mail; opposes voter intimidation of ex-felons; backs voting access for disenfranchised communities.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,healthcare,2,"Opposes Medicaid restrictions; supports healthcare access for all Floridians; backed Medicaid expansion in Florida.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,judicial-criminal-justice,2,"Supports jury unanimity requirement for capital punishment; backs criminal justice reform; progressive on criminal justice issues.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,taxes,2,"Supports progressive taxation; backs tax relief for working families and higher taxes on corporations and the wealthy.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Angie Nixon,-400110,climate-change,2,"Supports climate action; backs clean energy investment; opposes rollback of environmental protections.",https://www.ontheissues.org/Senate/Angie_Nixon.htm,,
Alex Vindman,-400111,ukraine-support,1,"Strongly supports Ukraine; as retired Lt. Col. and former NSC Director for European Affairs who testified in Trump's first impeachment over Ukraine aid withholding, views Ukraine support as essential to US security; stated America must not deal with a belligerent Russia.",https://www.ontheissues.org/Senate/Alex_Vindman.htm,https://en.wikipedia.org/wiki/Alexander_Vindman,
Alex Vindman,-400111,immigration,2,"Opposes ICE enforcement tactics; critical of what he characterizes as ICE thugs; supports humane immigration policy and oversight of enforcement agencies.",https://www.ontheissues.org/Senate/Alex_Vindman.htm,,
Alex Vindman,-400111,civil-rights,2,"Supports civil rights protections; as a Democrat and veteran who faced retaliation for truth-telling, backs accountability and civil liberties.",https://en.wikipedia.org/wiki/Alexander_Vindman,,
Alex Vindman,-400111,abortion,2,"Democratic Senate candidate; supports reproductive rights and abortion access; aligned with standard Democratic position on women's healthcare.",https://en.wikipedia.org/wiki/Alexander_Vindman,,
Alex Vindman,-400111,healthcare,2,"Supports healthcare access and coverage expansion; standard Democratic position on healthcare as a right.",https://en.wikipedia.org/wiki/Alexander_Vindman,,
Alex Vindman,-400111,voting-rights,2,"Supports voting rights and democratic institutions; as someone who testified against presidential abuse of power, strongly values democratic norms and electoral integrity.",https://en.wikipedia.org/wiki/Alexander_Vindman,,
Alex Vindman,-400111,misinformation,2,"Strongly opposes disinformation and misinformation; testified against presidential disinformation; supports accountability for false claims in public discourse.",https://en.wikipedia.org/wiki/Alexander_Vindman,,
Alex Vindman,-400111,taxes,2,"Democratic candidate; supports fair taxation including higher rates on the wealthy; backs working-class tax relief.",https://en.wikipedia.org/wiki/Alexander_Vindman,,
Alex Vindman,-400111,climate-change,2,"Democratic candidate aligned with party position on climate science and clean energy transition.",https://en.wikipedia.org/wiki/Alexander_Vindman,,
Alex Vindman,-400111,social-security,2,"Supports protecting Social Security and Medicare; opposes benefit cuts or privatization.",https://en.wikipedia.org/wiki/Alexander_Vindman,,
Juliana Stratton,-400112,abortion,2,"Supports state insurance coverage for abortion access; pro-choice; signed legislation expanding abortion access in Illinois.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,civil-rights,2,"Pro-LGBTQ+; signed legislation allowing gender marker changes on birth certificates in Illinois; supports financial freedom for women; backs civil rights expansions.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,healthcare,2,"Views healthcare as a right; opposes Medicaid cuts; supports ACA and healthcare access expansion.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,school-vouchers,1,"Opposes voucher programs; argues education cuts hurt lowest income students; strongly supports public school funding.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,social-security,1,"Stands up for Social Security; opposes benefit cuts; supports scrap-the-cap approach to ensure Social Security solvency.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,immigration,2,"Anti-ICE funding; supports comprehensive immigration reform; favors earned legal status for immigrants.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,taxes,2,"Supports graduated income tax; backs taxes on incomes over $1M; supports progressive taxation.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,tariffs,2,"Against Trump tariffs; supports fair trade policies that protect American workers without blanket protectionism.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,climate-change,2,"Opposes EPA rollbacks; supports clean energy and environmental protections.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,judicial-criminal-justice,2,"Supports restorative justice approaches; backs criminal justice reform; as former Lt. Governor of IL, worked on criminal justice policy.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Juliana Stratton,-400112,ukraine-support,2,"Supports Russia sanctions and Ukraine; backs US engagement to support European security.",https://www.ontheissues.org/Senate/Juliana_Stratton.htm,,
Don Tracy,-400113,abortion,3,"Supports leaving abortion to the states; opposes using federal tax dollars for abortion; does not support extreme federal ban but also does not support federal protection of abortion rights.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,same-sex-marriage,3,"Views marriage equality as settled law but does not want to punish people of faith for their religious beliefs; moderate conservative position on SSM.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,healthcare,4,"Opposes taxpayer-funded healthcare for non-citizens; supports free market healthcare solutions; opposes ACA mandate.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
Don Tracy,-400113,social-security,3,"Views Social Security solvency as a duty; supports keeping SS and Medicare financially solvent through structural reforms rather than cuts.",https://www.ontheissues.org/Senate/Don_Tracy.htm,,
