full_name,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Marcus B. Simon,fossil-fuels,3,"Co-patron of HB 406 addressing cooling water intakes at power plants (clean water/environmental regulation of fossil fuel infrastructure) and co-patron of SB 255 (2024) shared solar expansion. No bill sponsored or co-sponsored banning new fossil fuel permits or drilling. Clean energy support through market-mechanism programs rather than extraction prohibitions aligns with maintaining current production levels with existing regulations.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+sum+SB0255,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+sum+HB0406,
Vivian E. Watts,abortion,2,"Watts voted YES on SB15 (2024) prohibiting extradition for out-of-state abortion charges, and YES on SB716 (2024) protecting healthcare providers from disciplinary action for lawfully providing abortion care. Both votes align with keeping abortion legal and accessible through the second trimester.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0958,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0915,
Vivian E. Watts,same-sex-marriage,1,"Watts voted YES on HB174 (2024) which requires Virginia to issue marriage licenses regardless of sex or gender, and requires the state to recognize such marriages — making Virginia law align with Obergefell and the federal Respect for Marriage Act.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0064,,
Vivian E. Watts,healthcare,2,"Watts voted YES on HB819 (2024) mandating insurance coverage for contraceptive drugs and devices without cost-sharing, and YES on SB274 (2024) establishing a Prescription Drug Affordability Board to control drug costs. Both votes reflect support for expanding access through a regulated public-private insurance framework.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0501,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1117,
Vivian E. Watts,housing,2,"Watts voted YES on SB597 (2024) expanding local zoning authority to create affordable housing programs — removing prior restrictions. Also voted YES on HB597 (2024) allowing localities to enforce habitability standards against landlords. Both reflect support for affordable housing through local government tools and regulatory mandates.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1680,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+sum+HB597,
Vivian E. Watts,voting-rights,2,"Watts voted YES on SB364 (2024) protecting election officials and electors from threats and obstruction, and YES on HB1490 (2024) expanding absentee in-person voting hours and authorizing voter satellite offices. Both votes reflect support for expanding voting access and protecting election administration.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1551,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0615,
Vivian E. Watts,civil-rights,2,"Watts voted YES on SB696 (2024) creating automatic resentencing hearings for pre-legalization marijuana convictions — a criminal justice equity measure. Her campaign website lists racial equity and justice as a top priority. These reflect a strengthening-enforcement approach to addressing systemic discrimination.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1451,https://vivianwatts.com,
Vivian E. Watts,taxes,2,"Watts voted YES on HB1/SB1 (2024) raising Virginia's minimum wage to $13.50/hr, and YES on SB373 (2024) establishing a paid family and medical leave insurance program financed through employer/employee premiums. As House Finance Committee chair she has led progressive tax and spending priorities for years.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0202,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1166,
Vivian E. Watts,immigration,2,"Watts voted YES on SB69 (2024) allowing persons with DACA status to qualify for positions as law-enforcement officers, deputies, and jail officers — a bill that extends legal rights and public-service access to a protected class of immigrants.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1267,,
Vivian E. Watts,climate-change,2,"Watts voted YES on SB729 (2024) creating the Virginia Clean Energy Innovation Bank to finance clean energy and greenhouse gas reduction projects, and YES on SB255 (2024) establishing a shared solar program for AEP customers. Her campaign website explicitly lists advancing green energy development as a commitment.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1452,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1115,https://vivianwatts.com/views/
Vivian E. Watts,fossil-fuels,3,"Watts voted YES on SB454 (2024) allowing Dominion Energy to recover small modular reactor (nuclear) development costs from ratepayers — supporting nuclear as an alternative to fossil fuels but not banning new fossil fuel permits. Her YES on clean energy bills signals support for transition without an explicit moratorium on existing fossil fuel operations.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1553,,
Laura Jane Cohen,abortion,2,"Cohen voted YES on SB 15 (2024) — prohibiting extradition of individuals for reproductive healthcare acts legal in Virginia — which passed the House 54-46 before a gubernatorial veto. Her campaign website pledges to defend abortion access and ensure Virginia's constitution ""explicitly protects reproductive freedom."" She also voted YES on SB 16 (menstrual data privacy). Her positions align with keeping abortion legal and accessible, with constitutional protection; no evidence of supporting public funding at all stages.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0958,https://www.laurajanecohen.com/priorities,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0959
Laura Jane Cohen,same-sex-marriage,1,"Cohen voted YES on HB 174 (2024) — which prohibits denying marriage licenses based on sex or gender and requires Virginia to recognize same-sex marriages, signed into law effective July 1, 2024. Her campaign website explicitly pledges to repeal Virginia's constitutional ban on same-sex marriage and implement ""gender identity-affirming policies in Medicaid,"" among her stated LGBTQIA+ priorities.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0064,https://www.laurajanecohen.com/priorities,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+bil+HB174
Laura Jane Cohen,healthcare,2,"Cohen voted YES on SB 274 (2024) — establishing a Prescription Drug Affordability Board (50-47). Her campaign website calls for preserving Medicaid expansion, lowering prescription drug costs, and expanding mental health services. She authored HB 499 (2025) to modernize Medicaid waiver delivery via telehealth. Positions align with an affordable public-private mix, not universal single-payer.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1117,https://www.laurajanecohen.com/priorities,https://house.vga.virginia.gov/members
Laura Jane Cohen,voting-rights,2,"Cohen voted YES on SB 364 (2024) — expanding voting protections for election officials and increasing penalties for interference — and YES on SB 300 (2024), a voter list maintenance bill (54-45). Her campaign website calls for restoring voting rights and expanding legislative oversight of elections, consistent with expanding early voting and mail-in access rather than strict ID requirements.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1833,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1549,https://www.laurajanecohen.com/priorities
Laura Jane Cohen,climate-change,2,"Cohen voted YES on SB 729 (2024) — creating the Virginia Clean Energy Innovation Bank to finance clean energy and greenhouse gas reduction projects (56-43) — and YES on SB 255 (solar expansion, 52-46). Her campaign website pledges to accelerate Virginia's transition to ""100% carbon-free electricity"" and convert diesel buses to electric alternatives, indicating a rapid clean-energy transition goal consistent with stance 2.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1723,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1115,https://www.laurajanecohen.com/priorities
Laura Jane Cohen,civil-rights,2,"Cohen voted YES on SB 588 (2024) — requiring fair housing criminal record screening policies (50-48) — and authored HB 502 (2025), which would require all government forms to offer a nonbinary gender option. Her campaign website commits to LGBTQIA+ rights and gender identity-affirming Medicaid policies. These positions align with strengthening civil rights enforcement and addressing systemic discrimination.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1127,https://house.vga.virginia.gov/members,https://www.laurajanecohen.com/priorities
Laura Jane Cohen,childcare,2,"Cohen voted YES on SB 54 (2024) — a bipartisan bill (93-3) expanding childcare subsidy funding for the Virginia Preschool Initiative, Mixed Delivery Program, and Child Care Subsidy Program to maintain slots and reduce waitlists. Her campaign website calls for ""funding universal Pre-K"" as a top education priority.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1709,https://www.laurajanecohen.com/priorities,
Laura Jane Cohen,immigration,2,"Cohen voted YES on SB 69 (2024) — allowing DACA recipients to qualify for law enforcement positions in Virginia (53-47) — demonstrating support for including undocumented residents with legal status in civic roles and maintaining services for most residents.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1267,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+bil+SB69,
Laura Jane Cohen,taxes,2,"Cohen voted YES on HB 1 (2024) — raising Virginia's minimum wage from $12 to $13.50/hour (51-49) — and YES on SB 373 (2024), establishing a paid family and medical leave program funded through employer/employee premiums (50-46). Both bills were vetoed by the Governor. These votes show a consistent pattern of supporting policies that raise labor costs on higher earners/employers.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV0202,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1166,
Laura Jane Cohen,housing,2,"Cohen voted YES on SB 597 (2024) — expanding local authority to create affordable housing zoning programs (51-48, later vetoed) — and YES on SB 588 (fair housing criminal record screening). Both bills reflect support for expanding affordable housing access through local mandates and public program structures.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1680,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1127,
Laura Jane Cohen,medicare/aid,2,"Cohen authored HB 499 (2025) to modernize Medicaid waiver delivery for disability programs and voted YES on SB 274 (Rx Drug Affordability Board). Her campaign website explicitly calls for preserving Medicaid expansion and lowering prescription drug costs, consistent with support for Medicaid expansion and improving Medicare without privatization.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1117,https://www.laurajanecohen.com/priorities,https://legacylis.virginia.gov/cgi-bin/legp604.exe?251+mbr+H0355C
Laura Jane Cohen,fossil-fuels,2,"Cohen voted YES on SB 729 (Clean Energy Innovation Bank, 2024) and YES on SB 255 (shared solar expansion) — both advancing clean energy alternatives. She voted NO on SB 454's Governor's recommendation (small modular reactor cost recovery), indicating skepticism toward non-renewable energy subsidies. Her campaign's ""100% carbon-free electricity"" goal aligns with stopping new fossil fuel permits rather than an immediate ban.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1723,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+vot+HV1835,https://www.laurajanecohen.com/priorities
Paul E. Krizek,abortion,2,"Krizek is explicitly pro-choice; his campaign site states ""It should be safe, accessible, affordable, and free from punishment or judgment."" He voted against all seven anti-abortion bills in the 2022 session. Language emphasizes access and affordability, consistent with keeping abortion legal and accessible, not publicly funded at all stages.",https://www.paulkrizek.com/healthcare,,
Paul E. Krizek,climate-change,2,"Krizek's campaign site states he 'strongly supports' RGGI and commits to '30 percent of Virginia's electric system powered by renewable energy resources by 2030' and '100 percent carbon-free electricity by 2050.' He authored HB 199 (2024), which removed barriers to the Brownfield and Coal Mine Renewable Energy Grant Fund (signed into law).",https://www.paulkrizek.com/environment,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+bil+HB199,
Paul E. Krizek,voting-rights,2,"Krizek authored HB 220 (2020, prepaid postage on absentee ballots), co-patroned HJ 2 (2024/2025, constitutional amendment for automatic voting rights restoration upon release from incarceration), and supported no-excuse early voting, automatic DMV voter registration, same-day registration, and mail-in voting. He explicitly opposed strict photo ID requirements as disproportionately disenfranchising.",https://www.paulkrizek.com/voting-rights,https://legacylis.virginia.gov/cgi-bin/legp604.exe?251+bil+HJ2,
Paul E. Krizek,same-sex-marriage,1,"Krizek co-patroned HB 174 (2024), which prohibited denial of marriage licenses based on sex or gender and became law effective July 1, 2024. He also co-patroned HJ 9 (2025), a constitutional amendment to enshrine marriage equality in Virginia's constitution. His equality page states LGBTQ+ equality goes beyond marriage and he co-sponsored removal of anti-SSM statutory language in 2022.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+bil+HB174,https://legacylis.virginia.gov/cgi-bin/legp604.exe?251+bil+HJ9,https://www.paulkrizek.com/equality
Paul E. Krizek,healthcare,2,"Krizek's campaign site states 'Every Virginian should have access to quality and affordable health care.' He is a strong Medicaid expansion supporter and co-patroned HB 819 (2024, contraceptive coverage mandate). His framing centers on expanding coverage through Medicaid and insurance regulation rather than a single-payer system.",https://www.paulkrizek.com/healthcare,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+bil+HB819,
Paul E. Krizek,civil-rights,2,"Krizek co-patroned HB 139 (2022, extending the Commission to Study Slavery and Racial and Economic Discrimination Against African Americans) and HB 18 (2024, expanding hate crime protections to include ethnic origin, passed unanimously). He supported Virginia's 2020 Values Act extending LGBTQ+ non-discrimination protections and voted to ratify the Equal Rights Amendment.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+bil+HB18,https://legacylis.virginia.gov/cgi-bin/legp604.exe?221+bil+HB139,https://www.paulkrizek.com/equality
Paul E. Krizek,childcare,2,"Krizek co-patroned HB 1375 (2024/2025), which codifies the Virginia Preschool Initiative, Child Care Subsidy Program, and Mixed Delivery Grant Program for at-risk children. His campaign site identifies him as 'a strong proponent of expanding access to early childhood education, preschool, and quality childcare,' believing these investments yield long-term savings.",https://legacylis.virginia.gov/cgi-bin/legp604.exe?251+bil+HB1375,https://www.paulkrizek.com/education,
Paul E. Krizek,immigration,2,"Krizek's campaign site supports DREAM Act beneficiaries receiving in-state tuition and driver's licenses, and advocates for allowing undocumented residents to obtain driver's licenses, noting approximately 250,000 Virginians lack access to safety training. He frames immigration policy around keeping families together and rewarding those following legal processes.",https://www.paulkrizek.com/supporting-immigrants,,
Paul E. Krizek,redistricting,2,"Krizek co-sponsored constitutional amendment legislation in 2016 and 2017 for nonpartisan redistricting commissions, and his campaign site states 'gerrymandering violates these principles' of voters choosing representatives. He supported Virginia's 2020 constitutional amendment creating the bipartisan Virginia Redistricting Commission, earning an endorsement from the National Democratic Redistricting Commission.",https://www.paulkrizek.com/redistricting,,
Paul E. Krizek,fossil-fuels,2,"Krizek strongly supports Virginia's participation in RGGI (the carbon trading program), authored HB 199 (2024) expanding the Brownfield and Coal Mine Renewable Energy Grant Fund, and co-patroned HB 471 (2022) requiring solar-ready roofs on new state buildings. His environmental positions consistently favor renewable transition over fossil fuel expansion, without calling for an immediate drilling ban.",https://www.paulkrizek.com/environment,https://legacylis.virginia.gov/cgi-bin/legp604.exe?241+bil+HB199,
