politician_id,topic_id,topic_key,value,notes,source_url
58be867d-b7c3-4105-9757-55d4abe59756,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
7f7ec834-b9d7-4ccd-aedb-56dfaab6ea28,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
5ce2e5e4-b932-48a6-9e4b-9111321ca49b,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
8f1d454c-399f-48d6-9850-dcc7b8b2cd0d,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
34266501-a4d8-4d2c-83c6-ee49335cf0b9,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
e3eba41c-2ccf-4566-85c9-888ca97dbb14,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
70aa67e5-8df0-4dee-a034-1ea4f3470c57,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
dff0d1ad-869c-4397-87b0-bad415b6dee0,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
e9d96a57-9348-4828-b95c-d819eecf1915,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
9836d436-bc6d-43fb-b3be-ba3cd96ddeb4,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
144245f2-3e8f-48dd-8bb9-a87c683c5242,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
7ea75c1f-f04c-42ac-8b06-7a17bcfb8d9a,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
d9d6e188-5019-4349-bf88-e475f341707c,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
b8ec6fca-3fe7-4f7f-b8ef-7b09db3aa664,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
bb56ab02-6229-47cd-830a-2a9fe74b0aa7,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
8954855c-2669-4120-8449-c107465750a5,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
f9cf1fb9-ad68-4549-8b81-f45b6c4e1952,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
e389c14c-b83f-4933-a5e6-25b3429fbb62,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
8ead6e45-7665-4f39-b50f-155146990b94,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
eaf18ec7-04b7-4780-8996-69c6dd0c1223,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
6dbe4dd8-b749-4ef0-9ca4-f2c752e50ef1,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
2a25d3a6-fef9-4208-92e1-6f16c403e509,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
5fbea991-5a0d-4695-9b78-06700eb9ff3f,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
9ee15ead-f2bc-47dd-b5f0-1f913f8a80f3,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
005a9962-c8a2-482a-95c4-68b49acb9cc6,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
fa7182a1-54a2-473a-979f-3ee5574b2f52,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
4e0eefb1-6a4f-4004-be8d-432a7131b475,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
03d66202-6a28-4bd6-a689-475cdd0b9520,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
573bab49-5954-4838-b6b0-2e04e0540d02,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
9a396215-d948-45e3-b40c-8e7a9e20d868,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
07e92498-f5e8-4dcf-8609-39a86632e15e,81ff12e2-0e4f-44b3-a936-2f154f7d9ab5,ranked-choice-voting,5,"YES on SB1820/HB1868 third reading (House 74-19-1, 2022-02-14), enacted as Public Chapter 621: prohibits a county election commission from utilizing instant runoff voting or ranked choice voting to conduct an election in this state for a statewide or local government office. That is chair 5's instrument verbatim - ban ranked-choice voting by law. Chair 4 keeps single-choice voting and opposes adopting RCV but stops short of banning it, so a vote FOR the ban excludes it, and chairs 1-3 are excluded outright. Identity verified against the 112th General Assembly member roster, not on surname alone.",https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1868&ga=112
