full_name,topic_key,source_url,snippet,snippet_index
Wayne A. Harper,voting-rights,https://senate.utah.gov/election-filing-period-adjustments/,"S.B. 170 Election Schedule Amendments fulfills requests from leaders of the Utah Republican Party, the Utah Democratic Party and county clerks to eliminate confusion and facilitate a more clear and transparent election process. Senator Wayne Harper noted: ""The current filing period has created uncertainty in regard to who's running for office on caucus night."" He emphasized that this adjustment enables voters to make informed decisions during caucus meetings.",0
Wayne A. Harper,voting-rights,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2025GS&voteid=1901&house=S,"HB0300 Substitute 4 — Amendments to Election Law. Vote Result: Passed 19-10-0 on 3/6/2025. Voted No (10): Blouin, Escamilla, Harper, Hinkins, Kwan, Pitcher, Plumb, Riebe, Thatcher, Weiler. Voted Yes (19): Adams, Balderree, Brammer, Cullimore, Fillmore, Grover, Ipson, Johnson, McCay, McKell, Millner, Musselman, Owens, Sandall, Stevenson, Stratton, Vickers, Wilson, Winterton.",1
Wayne A. Harper,redistricting,https://ballotpedia.org/Redistricting_in_Utah,"The enacted map was drafted by the legislature and differed from a proposal the Utah Independent Redistricting Commission released on November 5, 2021. The congressional map passed the Utah House 50-22 on November 9, 2021. The Senate approved the map on November 10, 2021, in a 21-7 vote. Under SB200, which rolled back the 2018 Better Boundaries initiative, the Legislature will still have final control over redistricting, as it is not bound by the maps proposed by the advisory commission.",0
Wayne A. Harper,climate-change,https://en.wikipedia.org/wiki/Wayne_Harper,"Harper has sponsored multiple bills increasing fees on electric vehicles, including SB136 (2018) which added up to $120 annual registration fee on clean air vehicles, and HB301 (2023) which imposed a 12.5% tax on electricity at EV charging stations. Environmental advocates criticized these measures, arguing they 'slow electric vehicle adoption and promote poorer air quality.'",0
Wayne A. Harper,climate-change,https://betterutah.org/senator-harpers-wrapped-28-years-of-his-legislative-history/,"Harper was a co-sponsor of the original Utah resolution, H.J.R. 39 (2011), that urged Congress to hand over federal public lands to Utah. In 2023 Harper sponsored HB301, which passed, and will levy a tax of 12.5% on electricity at EV charging stations, adding a third tax at charging stations in Utah on top of existing sales and franchise taxes.",1
Wayne A. Harper,homelessness,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1770&house=S,"Vote Summary for HB0499 Homeless Services Amendments (HB0499 Substitute 3). Wayne Harper voted Yea. Complete Vote List — Yeas (24): Anderegg, Blouin, Bramble, Buxton, Cullimore, Escamilla, Fillmore, Grover, Harper, Ipson, Johnson, Kennedy, Kwan, McCay, McKell, Millner, Owens, Pitcher, Plumb, Riebe, Sandall, Stevenson, Vickers, Weiler. Nays (1): Hinkins. Absent/Not Voting (4): Adams, Thatcher, Wilson, Winterton. The measure passed with overwhelming support on March 2, 2023.",0
Wayne A. Harper,homelessness,https://www.ksl.com/article/50589361/bill-mandating-counties-to-provide-homeless-shelters-enforce-camping-laws-passes-utah-house,"The bill introduces a 'code blue' system activated when temperatures reach 15 degrees Fahrenheit or below, requiring resource centers to expand capacity by 35%. The bill mandates cities with camping bans to enforce them to receive mitigation funding, and directs counties with populations of 175,000+ (Utah, Davis, Weber, and Washington counties) to create winter homeless assistance plans beginning in 2024. 'The goal is to help people step out of homelessness and back into our community,' Eliason stated.",1
Wayne A. Harper,healthcare,https://www.sltrib.com/news/politics/2019/01/30/republican-utah-senators/,"Wayne Harper, R-Taylorsville, was among 10 senators who voted to replace Proposition 3 with SB96. SB96 would allow individuals earning up to 100 percent of the federal poverty line to enroll in Medicaid, compared with 138 percent for Prop 3. Harper represents District 6 in Taylorsville, where the proposition was supported by 55.5 percent of voters.",0
Wayne A. Harper,healthcare,https://le.utah.gov/~2023/bills/static/SB0133.html,"S.B. 133 Modifications to Medicaid Coverage. Sponsor: Sen. Wayne A. Harper. Floor Sponsor: Rep. Cheryl K. Acton. The bill passed the Senate on its third reading with a vote of 27 to 0 on February 7, 2023, and was signed by the Governor on March 15, 2023.",1
Wayne A. Harper,childcare,https://utahchildren.org/newsroom/speaking-of-kids-blog/2025-child-care-and-learning-legislation,"HB 410: Child Care Amendments was sponsored by Rep. Tracy Miller and Sen. Wayne Harper. This bill counts preschool teaching in child care as equivalent to school teaching for educator licensing and allows local governments to use up to 1% of housing and transit reinvestment zone funds to expand child care facilities. This bill passed the House Committee and House unanimously, passed the Senate Committee with a 2-1 vote, and passed the Senate unanimously.",0
