cd,geo_id,race_id,full_name,party_from_field,decision,target_politician_id,assign_external_id,is_incumbent,source_url
4,1204,6989cdb6-bcbf-44c3-ae55-71e9296014ba,Michael Kirwan,Democratic,NEW,,-1210402,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_4
4,1204,6989cdb6-bcbf-44c3-ae55-71e9296014ba,Brit Robinson,Democratic,NEW,,-1210403,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_4
4,1204,6989cdb6-bcbf-44c3-ae55-71e9296014ba,Mike Sell,Democratic,NEW,,-1210404,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_4
4,1204,6989cdb6-bcbf-44c3-ae55-71e9296014ba,Todd Schaefer,Independent,NEW,,-1210405,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_4
5,1205,3d7cad28-653d-479d-9ecb-901b4709291c,John Rutherford,Republican,REUSE,8561df96-52fd-42de-b6ad-e15dfc748c52,-12005,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_5
5,1205,3d7cad28-653d-479d-9ecb-901b4709291c,Mark Kaye,Republican,NEW,,-1210501,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_5
5,1205,3d7cad28-653d-479d-9ecb-901b4709291c,Rachel Grage,Democratic,NEW,,-1210502,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_5
5,1205,3d7cad28-653d-479d-9ecb-901b4709291c,Alex Hazen,Democratic,NEW,,-1210503,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_5
5,1205,3d7cad28-653d-479d-9ecb-901b4709291c,Mark Heggestad,Democratic,NEW,,-1210504,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_5
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Manuel Asensio,Republican,NEW,,-1210601,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Aaron Baker,Republican,NEW,,-1210602,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Dan Bilzerian,Republican,NEW,,-1210603,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Randy Fine,Republican,REUSE,a5a58bc3-e654-4a35-8418-84e1ba57506f,-12006,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Charles Gambaro,Republican,NEW,,-1210604,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Robert Cooper,Democratic,NEW,,-1210605,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Steve Morgan,Democratic,NEW,,-1210606,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Ronnie Murchinson-Rivera,Democratic,NEW,,-1210607,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Eric Yonce,Democratic,NEW,,-1210608,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Andrew Parrott,Independent,NEW,,-1210609,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
6,1206,cba559f9-0a70-432f-82ba-e1b2de826861,Alec Pavlik,Independent,NEW,,-1210610,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_6
7,1207,0fb663a2-228f-4d92-bba2-04b28b2d63c7,Ryan Elijah,Republican,NEW,,-1210701,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_7
7,1207,0fb663a2-228f-4d92-bba2-04b28b2d63c7,Mike Johnson,Republican,NEW,,-1210702,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_7
7,1207,0fb663a2-228f-4d92-bba2-04b28b2d63c7,Cory Mills,Republican,REUSE,6862f5a4-4de8-41c8-ac4d-427cc3aa56de,-12007,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_7
7,1207,0fb663a2-228f-4d92-bba2-04b28b2d63c7,Sarah Ulrich,Republican,NEW,,-1210703,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_7
7,1207,0fb663a2-228f-4d92-bba2-04b28b2d63c7,Bale Dalton,Democratic,NEW,,-1210704,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_7
7,1207,0fb663a2-228f-4d92-bba2-04b28b2d63c7,Alan Grayson,Democratic,NEW,,-1210705,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_7
7,1207,0fb663a2-228f-4d92-bba2-04b28b2d63c7,Marialana Kinter,Democratic,NEW,,-1210706,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_7
7,1207,0fb663a2-228f-4d92-bba2-04b28b2d63c7,Christopher Dennison,Democratic,NEW,,-1210707,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_7
8,1208,70208bdf-d255-40d1-8d6f-b182d30f8abe,Mike Haridopolos,Republican,REUSE,bdb92754-d3e8-4255-9c10-244ebea4380a,-12008,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_8
8,1208,70208bdf-d255-40d1-8d6f-b182d30f8abe,Jennifer Jenkins,Democratic,NEW,,-1210801,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_8
9,1209,e0cb8512-3ec4-4e9e-a41a-854be3f2e318,Darren Soto,Democratic,REUSE,f0b782ce-1d2a-4c62-9773-c6a36b5ef291,-12009,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_9
9,1209,e0cb8512-3ec4-4e9e-a41a-854be3f2e318,Ben Butler,Republican,NEW,,-1210901,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_9
9,1209,e0cb8512-3ec4-4e9e-a41a-854be3f2e318,Marcus Carter,Republican,NEW,,-1210902,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_9
9,1209,e0cb8512-3ec4-4e9e-a41a-854be3f2e318,Thomas Chalifoux,Republican,NEW,,-1210903,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_9
9,1209,e0cb8512-3ec4-4e9e-a41a-854be3f2e318,Dan Green,Republican,NEW,,-1210904,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_9
9,1209,e0cb8512-3ec4-4e9e-a41a-854be3f2e318,Jorge Martinez,Republican,NEW,,-1210905,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_9
9,1209,e0cb8512-3ec4-4e9e-a41a-854be3f2e318,Steve Rance,Republican,NEW,,-1210906,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_9
9,1209,e0cb8512-3ec4-4e9e-a41a-854be3f2e318,Justin Story,Republican,NEW,,-1210907,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_9
10,1210,7300bf84-2563-4938-ab15-fb4fdeaa4b21,Maxwell Frost,Democratic,REUSE,eeeab0bd-ce73-4152-8e80-679d3d031ad7,-12010,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_10
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,Carey Baker,Republican,NEW,,-1211101,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,Ivette Palomo,Republican,NEW,,-1211102,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,Nizam Razack,Republican,NEW,,-1211103,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,Joe Strada,Republican,NEW,,-1211104,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,Tim Wilkins,Republican,NEW,,-1211105,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,James Pericola,Democratic,NEW,,-1211106,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,Royal Webster,Democratic,REUSE,7119c7db-6909-4d05-8613-95d5dc9818de,-12011,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,Dan Williams,Democratic,NEW,,-1211107,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
11,1211,7e535221-c2a8-47aa-9b18-50e1a91ed619,Ralph Groves,Democratic,NEW,,-1211108,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_11
12,1212,d7f4fc4b-3301-46f7-97ce-d3ef55500efb,Gus Bilirakis,Republican,REUSE,2ccd34d7-ca08-45d1-bfe0-f64c63349e18,-12012,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_12
12,1212,d7f4fc4b-3301-46f7-97ce-d3ef55500efb,Darren McAuley,Democratic,NEW,,-1211201,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_12
12,1212,d7f4fc4b-3301-46f7-97ce-d3ef55500efb,Kimberly Overman,Democratic,NEW,,-1211202,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_12
12,1212,d7f4fc4b-3301-46f7-97ce-d3ef55500efb,Branden Scrivener,Independent,NEW,,-1211203,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_12
13,1213,645c9cd9-581d-4490-ac22-b4445c8d8ab3,Anna Paulina Luna,Republican,REUSE,ef7d314c-bc47-4ed6-954c-77eb3d53eb69,-12013,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_13
13,1213,645c9cd9-581d-4490-ac22-b4445c8d8ab3,Leela Gray,Democratic,NEW,,-1211301,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_13
13,1213,645c9cd9-581d-4490-ac22-b4445c8d8ab3,John Liccione,Democratic,NEW,,-1211302,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_13
13,1213,645c9cd9-581d-4490-ac22-b4445c8d8ab3,Timothy Brandt Robinson,Democratic,NEW,,-1211303,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_13
13,1213,645c9cd9-581d-4490-ac22-b4445c8d8ab3,Tony D'Arrigo,Independent,NEW,,-1211304,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_13
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Kathy Castor,Democratic,REUSE,12623f00-b182-4511-a5a1-c715113b96cc,-12014,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Mike Beltran,Republican,NEW,,-1211401,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Michael Marcel,Republican,NEW,,-1211402,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,John Peters,Republican,NEW,,-1211403,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Robert Rochford,Republican,NEW,,-1211404,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Gavriel Soriano,Republican,NEW,,-1211405,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Kevin Steele,Republican,NEW,,-1211406,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Ergin Tek,Republican,NEW,,-1211407,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Bea Valenti,Republican,NEW,,-1211408,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
14,1214,8a55101c-6c97-4b25-aae3-b5739f9d6105,Brian Lambert,Republican,NEW,,-1211409,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_14
15,1215,19f0dbe4-44b9-48e2-9dac-06a97bc2abd9,Laurel Lee,Republican,REUSE,96cc507d-bb3a-4e25-ae6c-4b937f68f9f4,-12015,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_15
15,1215,19f0dbe4-44b9-48e2-9dac-06a97bc2abd9,Chris Irizarry,Democratic,NEW,,-1211501,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_15
15,1215,19f0dbe4-44b9-48e2-9dac-06a97bc2abd9,Robert People,Democratic,NEW,,-1211502,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_15
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Sydney Gruters,Republican,NEW,,-1211601,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Edward Pope,Republican,NEW,,-1211602,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Eddie Speir,Republican,NEW,,-1211603,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Jon Harris,Democratic,NEW,,-1211604,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Kelly Kirschner,Democratic,NEW,,-1211605,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Tamika Lyles,Democratic,NEW,,-1211606,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Glenn Pearson,Democratic,NEW,,-1211607,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Jan Schneider,Democratic,NEW,,-1211608,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
16,1216,607d7804-8e91-4ffb-bca9-a4b361cb52b2,Mark Davis,Independent,NEW,,-1211609,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_16
17,1217,bd97bf95-c5ec-463c-ae9d-16fe5c730a19,Greg Steube,Republican,REUSE,9325e98f-db12-4214-bae0-9898e9438fac,-12017,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_17
17,1217,bd97bf95-c5ec-463c-ae9d-16fe5c730a19,Matthew Montavon,Democratic,NEW,,-1211701,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_17
17,1217,bd97bf95-c5ec-463c-ae9d-16fe5c730a19,Allen Spence,Democratic,NEW,,-1211702,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_17
17,1217,bd97bf95-c5ec-463c-ae9d-16fe5c730a19,Michael Quirk,Independent,NEW,,-1211703,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_17
18,1218,eac394aa-242d-48e5-b5b8-eba0e3b4926f,Scott Franklin,Republican,REUSE,23f38835-0bf7-43c7-88fa-229004eb9c3d,-12018,true,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_18
18,1218,eac394aa-242d-48e5-b5b8-eba0e3b4926f,Curtis Gibson,Democratic,NEW,,-1211801,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_18
18,1218,eac394aa-242d-48e5-b5b8-eba0e3b4926f,Deva Simmons,Independent,NEW,,-1211802,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_18
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Greg Bukowski,Republican,NEW,,-1211901,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Madison Cawthorn,Republican,NEW,,-1211902,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Chris Collins,Republican,NEW,,-1211903,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Ola Hawatmeh,Republican,NEW,,-1211904,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Catalina Lauf,Republican,NEW,,-1211905,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Jim Oberweis,Republican,NEW,,-1211906,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Mike Pedersen,Republican,NEW,,-1211907,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Linda Sawyer,Republican,NEW,,-1211908,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Jim Schwartzel,Republican,NEW,,-1211909,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,John Strand,Republican,NEW,,-1211910,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Victor Arias,Democratic,NEW,,-1211911,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Robert Neeld,Democratic,NEW,,-1211912,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Howard Sapp,Democratic,NEW,,-1211913,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
19,1219,d52bf1ae-2f45-4fd6-b2cd-ba38c61a49f1,Seth Haskins,Independent,NEW,,-1211914,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_19
20,1220,ca3b4e20-9664-4d17-b2df-82fa8e889cac,Luther Campbell,Democratic,NEW,,-1212001,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_20
20,1220,ca3b4e20-9664-4d17-b2df-82fa8e889cac,Sheila Cherfilus-McCormick,Democratic,NEW,,-1212002,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_20
20,1220,ca3b4e20-9664-4d17-b2df-82fa8e889cac,Dale Holness,Democratic,NEW,,-1212003,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_20
20,1220,ca3b4e20-9664-4d17-b2df-82fa8e889cac,Elijah Manley,Democratic,NEW,,-1212004,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_20
20,1220,ca3b4e20-9664-4d17-b2df-82fa8e889cac,Debbie Wasserman Schultz,Democratic,REUSE,097623b0-3063-4943-a13c-89d213ca5829,-12025,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_20
20,1220,ca3b4e20-9664-4d17-b2df-82fa8e889cac,Brent Andersen,Republican,NEW,,-1212005,false,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections_in_Florida#District_20
